SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pLFC_S.pB10-A,291,1.811790287987232e-16,0.3665897435897436,216,0,0,1000000673.8391278,1.433683888795619e-7,-15.741892072686099,1000000673.8391278,1.433683888795619e-7,0.9999999999999999,1.4336829227239685e-16,0.009900990099009901,-0.009900990099009757,Decrease
pLFC_S.pB10-A,292,2.90560204459174e-16,0.3665897435897436,216,0,0,1000000673.8391274,2.299225823185119e-7,-15.536763867557895,1000000673.8391274,2.299225823185119e-7,0.9999999999999998,2.29922427387784e-16,0.009900990099009901,-0.00990099009900967,Decrease
pLFC_S.pB10-A,293,4.659768460793973e-16,0.3665897435897436,216,0,0,1000000673.8391272,3.687311801178754e-7,-15.331635662429688,1000000673.8391272,3.687311801178754e-7,0.9999999999999997,3.687309316525461e-16,0.009900990099009901,-0.009900990099009532,Decrease
pLFC_S.pB10-A,294,7.472958022116568e-16,0.3665897435897436,216,0,0,1000000673.8391296,5.913411698661615e-7,-15.126507457301484,1000000673.8391296,5.913411698661615e-7,0.9999999999999994,5.913407713976105e-16,0.009900990099009901,-0.00990099009900931,Decrease
pLFC_S.pB10-A,295,1.198452285133524e-15,0.3665897435897436,216,0,0,1000000673.8391292,9.483450850711322e-7,-14.921379252173278,1000000673.8391292,9.483450850711322e-7,0.999999999999999,9.483444460395356e-16,0.009900990099009901,-0.009900990099008952,Decrease
pLFC_S.pB10-A,296,1.9219803931602427e-15,0.3665897435897436,216,0,0,1000000673.8391236,1.5208792177389844e-6,-14.716251047045073,1000000673.8391236,1.5208792177389844e-6,0.9999999999999984,1.5208781929117533e-15,0.009900990099009901,-0.00990099009900838,Decrease
pLFC_S.pB10-A,297,3.082315981633628e-15,0.3665897435897436,216,0,0,1000000673.8391268,2.4390636127919345e-6,-14.511122841916869,1000000673.8391268,2.4390636127919345e-6,0.9999999999999977,2.439061969256541e-15,0.009900990099009901,-0.009900990099007462,Decrease
pLFC_S.pB10-A,298,4.943167913910141e-15,0.3665897435897436,216,0,0,1000000673.839126,3.911574873216782e-6,-14.305994636788663,1000000673.839126,3.911574873216782e-6,0.9999999999999961,3.9115722374463486e-15,0.009900990099009901,-0.00990099009900599,Decrease
pLFC_S.pB10-A,299,7.927451037047843e-15,0.3665897435897436,216,0,0,1000000673.8391228,6.273073246862663e-6,-14.100866431660458,1000000673.8391228,6.273073246862663e-6,0.9999999999999937,6.273069019823298e-15,0.009900990099009901,-0.009900990099003628,Decrease
pLFC_S.pB10-A,300,1.2713401818284578e-14,0.3665897435897436,216,0,0,1000000673.8391204,1.006026393403836e-5,-13.895738226532252,1000000673.8391204,1.006026393403836e-5,0.99999999999999,1.0060257155043427e-14,0.009900990099009901,-0.009900990098999841,Decrease
pLFC_S.pB10-A,301,2.0388720792825192e-14,0.3665897435897436,216,0,0,1000000673.839114,1.613388215711034e-5,-13.690610021404048,1000000673.839114,1.613388215711034e-5,0.9999999999999839,1.6133871285476547e-14,0.009900990099009901,-0.009900990098993766,Decrease
