SetID,SweepID,gamma_M,psi_M
pLFC_S.pB10-A,1,1.610000000000001e-18,0.22299999999999998
pLFC_S.pB10-A,2,1.939250699816635e-18,0.22299999999999998
pLFC_S.pB10-A,3,2.3358343333784698e-18,0.22299999999999998
pLFC_S.pB10-A,4,2.8135207240123714e-18,0.22299999999999998
pLFC_S.pB10-A,5,3.3888956726643434e-18,0.22299999999999998
pLFC_S.pB10-A,6,4.081936835291891e-18,0.22299999999999998
pLFC_S.pB10-A,7,4.916707369221797e-18,0.22299999999999998
pLFC_S.pB10-A,8,5.9221914326441295e-18,0.22299999999999998
pLFC_S.pB10-A,9,7.133300546710062e-18,0.22299999999999998
pLFC_S.pB10-A,10,8.592085762242152e-18,0.22299999999999998
pLFC_S.pB10-A,11,1.0349197718827803e-17,0.22299999999999998
pLFC_S.pB10-A,12,1.2465645291166165e-17,0.22299999999999998
pLFC_S.pB10-A,13,1.501491388481982e-17,0.22299999999999998
pLFC_S.pB10-A,14,1.8085516930946313e-17,0.22299999999999998
pLFC_S.pB10-A,15,2.1784069170734915e-17,0.22299999999999998
pLFC_S.pB10-A,16,2.6238988437392323e-17,0.22299999999999998
pLFC_S.pB10-A,17,3.160495446564847e-17,0.22299999999999998
pLFC_S.pB10-A,18,3.806827954359108e-17,0.22299999999999998
pLFC_S.pB10-A,19,4.58533774818163e-17,0.22299999999999998
pLFC_S.pB10-A,20,5.5230555509670346e-17,0.22299999999999998
pLFC_S.pB10-A,21,6.652539964185692e-17,0.22299999999999998
pLFC_S.pB10-A,22,8.013007938574676e-17,0.22299999999999998
pLFC_S.pB10-A,23,9.651696430134974e-17,0.22299999999999998
pLFC_S.pB10-A,24,1.1625502519600593e-16,0.22299999999999998
pLFC_S.pB10-A,25,1.4002958942146322e-16,0.22299999999999998
pLFC_S.pB10-A,26,1.6866613619913636e-16,0.22299999999999998
pLFC_S.pB10-A,27,2.031589581736291e-16,0.22299999999999998
pLFC_S.pB10-A,28,2.4470568435542237e-16,0.22299999999999998
pLFC_S.pB10-A,29,2.947488631275547e-16,0.22299999999999998
pLFC_S.pB10-A,30,3.5502604912438983e-16,0.22299999999999998
pLFC_S.pB10-A,31,4.276301330544164e-16,0.22299999999999998
pLFC_S.pB10-A,32,5.150820091853792e-16,0.22299999999999998
pLFC_S.pB10-A,33,6.204181035873966e-16,0.22299999999999998
pLFC_S.pB10-A,34,7.472958022116599e-16,0.22299999999999998
pLFC_S.pB10-A,35,9.001204393844684e-16,0.22299999999999998
pLFC_S.pB10-A,36,1.0841982558978841e-15,0.22299999999999998
pLFC_S.pB10-A,37,1.3059206375714e-15,0.22299999999999998
pLFC_S.pB10-A,38,1.5729860312517527e-15,0.22299999999999998
pLFC_S.pB10-A,39,1.8946672434203496e-15,0.22299999999999998
pLFC_S.pB10-A,40,2.2821334023121616e-15,0.22299999999999998
pLFC_S.pB10-A,41,2.7488377624278105e-15,0.22299999999999998
pLFC_S.pB10-A,42,3.310984816441331e-15,0.22299999999999998
pLFC_S.pB10-A,43,3.988092933146662e-15,0.22299999999999998
pLFC_S.pB10-A,44,4.8036720568561714e-15,0.22299999999999998
pLFC_S.pB10-A,45,5.786039998725451e-15,0.22299999999999998
pLFC_S.pB10-A,46,6.969305662543734e-15,0.22299999999999998
pLFC_S.pB10-A,47,8.394553343679514e-15,0.22299999999999998
pLFC_S.pB10-A,48,1.0111269221353184e-14,0.22299999999999998
pLFC_S.pB10-A,49,1.2179059573629535e-14,0.22299999999999998
pLFC_S.pB10-A,50,1.4669720373459408e-14,0.22299999999999998
pLFC_S.pB10-A,51,1.766973012443826e-14,0.22299999999999998
pLFC_S.pB10-A,52,2.1283252490303076e-14,0.22299999999999998
pLFC_S.pB10-A,53,2.5635752972791628e-14,0.22299999999999998
pLFC_S.pB10-A,54,3.0878355212927155e-14,0.22299999999999998
pLFC_S.pB10-A,55,3.719308817133887e-14,0.22299999999999998
pLFC_S.pB10-A,56,4.4799206375534754e-14,0.22299999999999998
pLFC_S.pB10-A,57,5.396080268011548e-14,0.22299999999999998
pLFC_S.pB10-A,58,6.499597786340449e-14,0.22299999999999998
pLFC_S.pB10-A,59,7.828788543905225e-14,0.22299999999999998
pLFC_S.pB10-A,60,9.42980351707125e-14,0.22299999999999998
pLFC_S.pB10-A,61,1.1358231720257003e-13,0.22299999999999998
pLFC_S.pB10-A,62,1.368103031812923e-13,0.22299999999999998
pLFC_S.pB10-A,63,1.6478849452574343e-13,0.22299999999999998
pLFC_S.pB10-A,64,1.9848832505017313e-13,0.22299999999999998
pLFC_S.pB10-A,65,2.3907989022296974e-13,0.22299999999999998
pLFC_S.pB10-A,66,2.8797257417824726e-13,0.22299999999999998
pLFC_S.pB10-A,67,3.4686398509513396e-13,0.22299999999999998
pLFC_S.pB10-A,68,4.177988980353588e-13,0.22299999999999998
pLFC_S.pB10-A,69,5.032402517998062e-13,0.22299999999999998
pLFC_S.pB10-A,70,6.061546648935882e-13,0.22299999999999998
pLFC_S.pB10-A,71,7.301154398087037e-13,0.22299999999999998
pLFC_S.pB10-A,72,8.794266320471789e-13,0.22299999999999998
pLFC_S.pB10-A,73,1.0592724916986856e-12,0.22299999999999998
pLFC_S.pB10-A,74,1.2758974663498096e-12,0.22299999999999998
pLFC_S.pB10-A,75,1.5368230152255517e-12,0.22299999999999998
pLFC_S.pB10-A,76,1.8511087625903633e-12,0.22299999999999998
pLFC_S.pB10-A,77,2.2296670579441397e-12,0.22299999999999998
pLFC_S.pB10-A,78,2.6856418648920913e-12,0.22299999999999998
pLFC_S.pB10-A,79,3.234865134129739e-12,0.22299999999999998
pLFC_S.pB10-A,80,3.8964065063189595e-12,0.22299999999999998
pLFC_S.pB10-A,81,4.6932354311485455e-12,0.22299999999999998
pLFC_S.pB10-A,82,5.653018692086382e-12,0.22299999999999998
pLFC_S.pB10-A,83,6.809081027767097e-12,0.22299999999999998
pLFC_S.pB10-A,84,8.201562203854385e-12,0.22299999999999998
pLFC_S.pB10-A,85,9.87881071019524e-12,0.22299999999999998
pLFC_S.pB10-A,86,1.1899062473976506e-11,0.22299999999999998
