SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pLFCi_S.pB10,1,1.5600000000000014e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,2,1.7652892378346319e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,3,1.9975936494966407e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,4,2.260468314758476e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,5,2.557936146480323e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,6,2.8945494554166024e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,7,3.2754596166839724e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,8,3.7064959040347183e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,9,4.194254698378588e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,10,4.746200435759652e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,11,5.370779839649045e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,12,6.0775511857126e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,13,6.877330577261221e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,14,7.782357469916833e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,15,8.806481978606489e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,16,9.965376833345251e-16,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,17,1.1276777227481356e-15,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,18,1.2760752228930382e-15,0.07599999999999996,48,1001000999.9995985,0,0,0
pLFCi_S.pB10,19,1.4440011907951968e-15,0.07599999999999996,48,1001000999.9995985,0,0,0
