SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pLFCi_S.pB10,1,-4,-0.4,1.5600000000000002e-16,-0.11000000000000004,48,901134026.5755432,0,0,0,-15.806875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,2,-3.8,-0.4,2.472433380239338e-16,-0.11000000000000004,48,901134026.5755432,0,0,0,-15.606875401645539,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,3,-3.6,-0.4,3.918542833154944e-16,-0.11000000000000004,48,901134026.5755432,0,0,0,-15.40687540164554,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,4,-3.4,-0.4,6.210471860634559e-16,-0.11000000000000004,48,901134026.5755432,0,0,0,-15.206875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,5,-3.2,-0.4,9.84293457389101e-16,-0.11000000000000004,48,901134026.5755432,0,0,0,-15.006875401645539,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,6,-3,-0.4,1.5600000000000001e-15,-0.11000000000000004,48,901134026.5755432,0,0,0,-14.806875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,7,-2.8,-0.4,2.472433380239338e-15,-0.11000000000000004,48,901134026.5755432,0,0,0,-14.606875401645539,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,8,-2.5999999999999996,-0.4,3.918542833154948e-15,-0.11000000000000004,48,901134026.5755432,0,0,0,-14.406875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,9,-2.4,-0.4,6.210471860634559e-15,-0.11000000000000004,48,901134026.5755432,0,0,0,-14.206875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,10,-2.2,-0.4,9.842934573891011e-15,-0.11000000000000004,48,901134026.5755432,0,0,0,-14.006875401645539,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,11,-2,-0.4,1.56e-14,-0.11000000000000004,48,901134026.5755432,0,0,0,-13.806875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,12,-1.7999999999999998,-0.4,2.4724333802393382e-14,-0.11000000000000004,48,901134026.5755432,0,0,0,-13.606875401645539,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,13,-1.5999999999999996,-0.4,3.918542833154948e-14,-0.11000000000000004,48,901134026.5755432,0,0,0,-13.406875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,14,-1.4,-0.4,6.210471860634558e-14,-0.11000000000000004,48,901134026.5755432,0,0,0,-13.206875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,15,-1.1999999999999995,-0.4,9.842934573891021e-14,-0.11000000000000004,48,901134026.5755432,0,0,0,-13.006875401645539,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,16,-1,-0.4,1.5600000000000004e-13,-0.11000000000000004,48,901134026.5755432,0,0,0,-12.806875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,17,-0.7999999999999998,-0.4,2.472433380239338e-13,-0.11000000000000004,48,901134026.5755432,0,0,0,-12.606875401645539,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,18,-0.5999999999999996,-0.4,3.918542833154949e-13,-0.11000000000000004,48,901134026.5755432,0,0,0,-12.406875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,19,-0.3999999999999999,-0.4,6.210471860634558e-13,-0.11000000000000004,48,901134026.5755432,0,0,0,-12.206875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,20,-0.19999999999999973,-0.4,9.84293457389102e-13,-0.11000000000000004,48,901134026.5755432,0,0,0,-12.006875401645539,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,21,0,-0.4,1.56e-12,-0.11000000000000004,48,901134026.5755432,0,0,0,-11.806875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,22,0.20000000000000015,-0.4,2.472433380239338e-12,-0.11000000000000004,48,901134026.5755432,0,0,0,-11.606875401645539,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,23,0.4000000000000003,-0.4,3.918542833154948e-12,-0.11000000000000004,48,901134026.5755432,0,0,0,-11.406875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,24,0.6000000000000005,-0.4,6.210471860634565e-12,-0.11000000000000004,48,901134026.5755432,0,0,0,-11.206875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,25,0.8000000000000007,-0.4,9.842934573891032e-12,-0.11000000000000004,48,901134026.5755432,0,0,0,-11.006875401645537,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,26,1,-0.4,1.56e-11,-0.11000000000000004,48,901134026.5755432,0,0,0,-10.806875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,27,1.2000000000000002,-0.4,2.4724333802393383e-11,-0.11000000000000004,48,901134026.5755432,0,0,0,-10.606875401645539,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,28,1.4000000000000004,-0.4,3.918542833154948e-11,-0.11000000000000004,48,901134026.5755432,0,0,0,-10.406875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,29,1.6000000000000003,-0.4,6.210471860634565e-11,-0.11000000000000004,48,901134026.5755432,0,0,0,-10.206875401645538,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
pLFCi_S.pB10,30,1.8000000000000007,-0.4,9.842934573891031e-11,-0.11000000000000004,48,901134026.5755432,0,0,0,-10.006875401645537,901134026.5755432,0,1,0,1.9999996000000803e-07,-1.9999996000000803e-07,Decrease
