SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M
pLFCi_S.pB10,204,3.8000000000000007,-0.32,9.842934573891031e-9,-0.030000000000000027
pLFCi_S.pB10,205,4,-0.32,1.56e-8,-0.030000000000000027
pLFCi_S.pB10,206,-4,-0.30000000000000004,1.5600000000000002e-16,-0.010000000000000064
pLFCi_S.pB10,207,-3.8,-0.30000000000000004,2.472433380239338e-16,-0.010000000000000064
pLFCi_S.pB10,208,-3.6,-0.30000000000000004,3.918542833154944e-16,-0.010000000000000064
pLFCi_S.pB10,209,-3.4,-0.30000000000000004,6.210471860634559e-16,-0.010000000000000064
pLFCi_S.pB10,210,-3.2,-0.30000000000000004,9.84293457389101e-16,-0.010000000000000064
pLFCi_S.pB10,211,-3,-0.30000000000000004,1.5600000000000001e-15,-0.010000000000000064
pLFCi_S.pB10,212,-2.8,-0.30000000000000004,2.472433380239338e-15,-0.010000000000000064
pLFCi_S.pB10,213,-2.5999999999999996,-0.30000000000000004,3.918542833154948e-15,-0.010000000000000064
pLFCi_S.pB10,214,-2.4,-0.30000000000000004,6.210471860634559e-15,-0.010000000000000064
pLFCi_S.pB10,215,-2.2,-0.30000000000000004,9.842934573891011e-15,-0.010000000000000064
pLFCi_S.pB10,216,-2,-0.30000000000000004,1.56e-14,-0.010000000000000064
pLFCi_S.pB10,217,-1.7999999999999998,-0.30000000000000004,2.4724333802393382e-14,-0.010000000000000064
pLFCi_S.pB10,218,-1.5999999999999996,-0.30000000000000004,3.918542833154948e-14,-0.010000000000000064
pLFCi_S.pB10,219,-1.4,-0.30000000000000004,6.210471860634558e-14,-0.010000000000000064
pLFCi_S.pB10,220,-1.1999999999999997,-0.30000000000000004,9.84293457389102e-14,-0.010000000000000064
pLFCi_S.pB10,221,-1,-0.30000000000000004,1.5600000000000002e-13,-0.010000000000000064
pLFCi_S.pB10,222,-0.7999999999999998,-0.30000000000000004,2.472433380239338e-13,-0.010000000000000064
pLFCi_S.pB10,223,-0.5999999999999996,-0.30000000000000004,3.9185428331549487e-13,-0.010000000000000064
pLFCi_S.pB10,224,-0.3999999999999999,-0.30000000000000004,6.210471860634558e-13,-0.010000000000000064
pLFCi_S.pB10,225,-0.19999999999999973,-0.30000000000000004,9.84293457389102e-13,-0.010000000000000064
pLFCi_S.pB10,226,0,-0.30000000000000004,1.56e-12,-0.010000000000000064
pLFCi_S.pB10,227,0.20000000000000018,-0.30000000000000004,2.472433380239338e-12,-0.010000000000000064
pLFCi_S.pB10,228,0.40000000000000036,-0.30000000000000004,3.918542833154948e-12,-0.010000000000000064
pLFCi_S.pB10,229,0.6000000000000005,-0.30000000000000004,6.210471860634565e-12,-0.010000000000000064
pLFCi_S.pB10,230,0.8000000000000007,-0.30000000000000004,9.842934573891032e-12,-0.010000000000000064
pLFCi_S.pB10,231,1,-0.30000000000000004,1.56e-11,-0.010000000000000064
pLFCi_S.pB10,232,1.2000000000000002,-0.30000000000000004,2.4724333802393383e-11,-0.010000000000000064
pLFCi_S.pB10,233,1.4000000000000004,-0.30000000000000004,3.918542833154948e-11,-0.010000000000000064
pLFCi_S.pB10,234,1.6000000000000005,-0.30000000000000004,6.210471860634565e-11,-0.010000000000000064
pLFCi_S.pB10,235,1.8000000000000007,-0.30000000000000004,9.842934573891031e-11,-0.010000000000000064
pLFCi_S.pB10,236,2,-0.30000000000000004,1.56e-10,-0.010000000000000064
pLFCi_S.pB10,237,2.2,-0.30000000000000004,2.472433380239338e-10,-0.010000000000000064
pLFCi_S.pB10,238,2.4000000000000004,-0.30000000000000004,3.918542833154948e-10,-0.010000000000000064
pLFCi_S.pB10,239,2.6000000000000005,-0.30000000000000004,6.210471860634565e-10,-0.010000000000000064
pLFCi_S.pB10,240,2.8000000000000007,-0.30000000000000004,9.84293457389103e-10,-0.010000000000000064
pLFCi_S.pB10,241,3,-0.30000000000000004,1.56e-9,-0.010000000000000064
pLFCi_S.pB10,242,3.2,-0.30000000000000004,2.4724333802393378e-9,-0.010000000000000064
pLFCi_S.pB10,243,3.4000000000000004,-0.30000000000000004,3.918542833154948e-9,-0.010000000000000064
pLFCi_S.pB10,244,3.6000000000000005,-0.30000000000000004,6.2104718606345645e-9,-0.010000000000000064
pLFCi_S.pB10,245,3.8000000000000007,-0.30000000000000004,9.842934573891031e-9,-0.010000000000000064
pLFCi_S.pB10,246,4,-0.30000000000000004,1.56e-8,-0.010000000000000064
pLFCi_S.pB10,247,-4,-0.28,1.5600000000000002e-16,0.009999999999999953
pLFCi_S.pB10,248,-3.8,-0.28,2.472433380239338e-16,0.009999999999999953
pLFCi_S.pB10,249,-3.6,-0.28,3.918542833154944e-16,0.009999999999999953
pLFCi_S.pB10,250,-3.4,-0.28,6.210471860634559e-16,0.009999999999999953
pLFCi_S.pB10,251,-3.2,-0.28,9.84293457389101e-16,0.009999999999999953
pLFCi_S.pB10,252,-3,-0.28,1.5600000000000001e-15,0.009999999999999953
pLFCi_S.pB10,253,-2.8,-0.28,2.472433380239338e-15,0.009999999999999953
pLFCi_S.pB10,254,-2.5999999999999996,-0.28,3.918542833154948e-15,0.009999999999999953
pLFCi_S.pB10,255,-2.4,-0.28,6.210471860634559e-15,0.009999999999999953
pLFCi_S.pB10,256,-2.2,-0.28,9.842934573891011e-15,0.009999999999999953
pLFCi_S.pB10,257,-2,-0.28,1.56e-14,0.009999999999999953
pLFCi_S.pB10,258,-1.7999999999999998,-0.28,2.4724333802393382e-14,0.009999999999999953
pLFCi_S.pB10,259,-1.5999999999999996,-0.28,3.918542833154948e-14,0.009999999999999953
pLFCi_S.pB10,260,-1.4,-0.28,6.210471860634558e-14,0.009999999999999953
pLFCi_S.pB10,261,-1.1999999999999997,-0.28,9.84293457389102e-14,0.009999999999999953
pLFCi_S.pB10,262,-1,-0.28,1.5600000000000002e-13,0.009999999999999953
pLFCi_S.pB10,263,-0.7999999999999998,-0.28,2.472433380239338e-13,0.009999999999999953
pLFCi_S.pB10,264,-0.5999999999999996,-0.28,3.9185428331549487e-13,0.009999999999999953
pLFCi_S.pB10,265,-0.3999999999999999,-0.28,6.210471860634558e-13,0.009999999999999953
pLFCi_S.pB10,266,-0.19999999999999973,-0.28,9.84293457389102e-13,0.009999999999999953
pLFCi_S.pB10,267,0,-0.28,1.56e-12,0.009999999999999953
pLFCi_S.pB10,268,0.20000000000000018,-0.28,2.472433380239338e-12,0.009999999999999953
pLFCi_S.pB10,269,0.40000000000000036,-0.28,3.918542833154948e-12,0.009999999999999953
pLFCi_S.pB10,270,0.6000000000000005,-0.28,6.210471860634565e-12,0.009999999999999953
pLFCi_S.pB10,271,0.8000000000000007,-0.28,9.842934573891032e-12,0.009999999999999953
pLFCi_S.pB10,272,1,-0.28,1.56e-11,0.009999999999999953
pLFCi_S.pB10,273,1.2000000000000002,-0.28,2.4724333802393383e-11,0.009999999999999953
pLFCi_S.pB10,274,1.4000000000000004,-0.28,3.918542833154948e-11,0.009999999999999953
pLFCi_S.pB10,275,1.6000000000000005,-0.28,6.210471860634565e-11,0.009999999999999953
pLFCi_S.pB10,276,1.8000000000000007,-0.28,9.842934573891031e-11,0.009999999999999953
pLFCi_S.pB10,277,2,-0.28,1.56e-10,0.009999999999999953
pLFCi_S.pB10,278,2.2,-0.28,2.472433380239338e-10,0.009999999999999953
pLFCi_S.pB10,279,2.4000000000000004,-0.28,3.918542833154948e-10,0.009999999999999953
pLFCi_S.pB10,280,2.6000000000000005,-0.28,6.210471860634565e-10,0.009999999999999953
pLFCi_S.pB10,281,2.8000000000000007,-0.28,9.84293457389103e-10,0.009999999999999953
pLFCi_S.pB10,282,3,-0.28,1.56e-9,0.009999999999999953
pLFCi_S.pB10,283,3.2,-0.28,2.4724333802393378e-9,0.009999999999999953
pLFCi_S.pB10,284,3.4000000000000004,-0.28,3.918542833154948e-9,0.009999999999999953
pLFCi_S.pB10,285,3.6000000000000005,-0.28,6.2104718606345645e-9,0.009999999999999953
pLFCi_S.pB10,286,3.8000000000000007,-0.28,9.842934573891031e-9,0.009999999999999953
pLFCi_S.pB10,287,4,-0.28,1.56e-8,0.009999999999999953
pLFCi_S.pB10,288,-4,-0.26,1.5600000000000002e-16,0.02999999999999997
pLFCi_S.pB10,289,-3.8,-0.26,2.472433380239338e-16,0.02999999999999997
pLFCi_S.pB10,290,-3.6,-0.26,3.918542833154944e-16,0.02999999999999997
pLFCi_S.pB10,291,-3.4,-0.26,6.210471860634559e-16,0.02999999999999997
pLFCi_S.pB10,292,-3.2,-0.26,9.84293457389101e-16,0.02999999999999997
pLFCi_S.pB10,293,-3,-0.26,1.5600000000000001e-15,0.02999999999999997
