SetID,SweepID,gamma_M,psi_M
pHFCi2_S.pB10,1,2.300000000000001e-16,0.08499999999999996
pHFCi2_S.pB10,2,2.6026700301408018e-16,0.08499999999999996
pHFCi2_S.pB10,3,2.945170124257866e-16,0.08499999999999996
pHFCi2_S.pB10,4,3.3327417461182633e-16,0.08499999999999996
pHFCi2_S.pB10,5,3.771316113400474e-16,0.08499999999999996
pHFCi2_S.pB10,6,4.2676049663193476e-16,0.08499999999999996
pHFCi2_S.pB10,7,4.829203281008418e-16,0.08499999999999996
pHFCi2_S.pB10,8,5.464705499538362e-16,0.08499999999999996
pHFCi2_S.pB10,9,6.183837055301761e-16,0.08499999999999996
pHFCi2_S.pB10,10,6.997603206568711e-16,0.08499999999999996
pHFCi2_S.pB10,11,7.918457455892816e-16,0.08499999999999996
pHFCi2_S.pB10,12,8.960492132781393e-16,0.08499999999999996
pHFCi2_S.pB10,13,1.013965405621846e-15,0.08499999999999996
pHFCi2_S.pB10,14,1.1473988577441476e-15,0.08499999999999996
pHFCi2_S.pB10,15,1.2983915737689048e-15,0.08499999999999996
pHFCi2_S.pB10,16,1.4692542767111578e-15,0.08499999999999996
pHFCi2_S.pB10,17,1.6626017707184041e-15,0.08499999999999996
pHFCi2_S.pB10,18,1.8813929568294783e-15,0.08499999999999996
pHFCi2_S.pB10,19,2.128976114633943e-15,0.08499999999999996
pHFCi2_S.pB10,20,2.409140142801455e-15,0.08499999999999996
pHFCi2_S.pB10,21,2.7261725426428152e-15,0.08499999999999996
pHFCi2_S.pB10,22,3.084925032056161e-15,0.08499999999999996
pHFCi2_S.pB10,23,3.490887793984226e-15,0.08499999999999996
pHFCi2_S.pB10,24,3.950273495646556e-15,0.08499999999999996
pHFCi2_S.pB10,25,4.4701123643386024e-15,0.08499999999999996
pHFCi2_S.pB10,26,5.058359774793877e-15,0.08499999999999996
pHFCi2_S.pB10,27,5.724017994576408e-15,0.08499999999999996
pHFCi2_S.pB10,28,6.47727395063942e-15,0.08499999999999996
pHFCi2_S.pB10,29,7.32965512536559e-15,0.08499999999999996
pHFCi2_S.pB10,30,8.29420596785084e-15,0.08499999999999996
pHFCi2_S.pB10,31,9.385687520147943e-15,0.08499999999999996
pHFCi2_S.pB10,32,1.0620803313458949e-14,0.08499999999999996
pHFCi2_S.pB10,33,1.2018454991286785e-14,0.08499999999999996
pHFCi2_S.pB10,34,1.360003157148619e-14,0.08499999999999996
pHFCi2_S.pB10,35,1.538973677394594e-14,0.08499999999999996
pHFCi2_S.pB10,36,1.7414959423176028e-14,0.08499999999999996
pHFCi2_S.pB10,37,1.9706692594268857e-14,0.08499999999999996
pHFCi2_S.pB10,38,2.2300007916652613e-14,0.08499999999999996
pHFCi2_S.pB10,39,2.5234592294162764e-14,0.08499999999999996
pHFCi2_S.pB10,40,2.855535525514745e-14,0.08499999999999996
pHFCi2_S.pB10,41,3.231311622721561e-14,0.08499999999999996
pHFCi2_S.pB10,42,3.656538225436091e-14,0.08499999999999996
pHFCi2_S.pB10,43,4.1377228058290185e-14,0.08499999999999996
pHFCi2_S.pB10,44,4.682229191200541e-14,0.08499999999999996
pHFCi2_S.pB10,45,5.2983902566035003e-14,0.08499999999999996
pHFCi2_S.pB10,46,5.995635447326938e-14,0.08499999999999996
pHFCi2_S.pB10,47,6.784635082785909e-14,0.08499999999999996
pHFCi2_S.pB10,48,7.67746365017768e-14,0.08499999999999996
pHFCi2_S.pB10,49,8.68778458687515e-14,0.08499999999999996
pHFCi2_S.pB10,50,9.83105937938223e-14,0.08499999999999996
pHFCi2_S.pB10,51,1.1124784178805498e-13,0.08499999999999996
pHFCi2_S.pB10,52,1.2588757553896352e-13,0.08499999999999996
pHFCi2_S.pB10,53,1.4245383479232398e-13,0.08499999999999996
pHFCi2_S.pB10,54,1.6120014195330892e-13,0.08499999999999996
pHFCi2_S.pB10,55,1.8241338187666008e-13,0.08499999999999996
pHFCi2_S.pB10,56,2.0641819222044011e-13,0.08499999999999996
pHFCi2_S.pB10,57,2.335819315512958e-13,0.08499999999999996
pHFCi2_S.pB10,58,2.6432030123085106e-13,0.08499999999999996
pHFCi2_S.pB10,59,2.9910370711796725e-13,0.08499999999999996
pHFCi2_S.pB10,60,3.3846445844345297e-13,0.08499999999999996
pHFCi2_S.pB10,61,3.8300491402548174e-13,0.08499999999999996
pHFCi2_S.pB10,62,4.334067004916414e-13,0.08499999999999996
pHFCi2_S.pB10,63,4.904411435790459e-13,0.08499999999999996
pHFCi2_S.pB10,64,5.549810721483299e-13,0.08499999999999996
pHFCi2_S.pB10,65,6.280141755547251e-13,0.08499999999999996
pHFCi2_S.pB10,66,7.106581187912434e-13,0.08499999999999996
pHFCi2_S.pB10,67,8.041776467192218e-13,0.08499999999999996
pHFCi2_S.pB10,68,9.10003939141424e-13,0.08499999999999996
pHFCi2_S.pB10,69,1.0297565129188903e-12,0.08499999999999996
pHFCi2_S.pB10,70,1.1652680063114275e-12,0.08499999999999996
pHFCi2_S.pB10,71,1.3186122248298581e-12,0.08499999999999996
pHFCi2_S.pB10,72,1.49213587780085e-12,0.08499999999999996
pHFCi2_S.pB10,73,1.6884944913261273e-12,0.08499999999999996
pHFCi2_S.pB10,74,1.9106930472314555e-12,0.08499999999999996
pHFCi2_S.pB10,75,2.1621319699250827e-12,0.08499999999999996
pHFCi2_S.pB10,76,2.4466591649275234e-12,0.08499999999999996
pHFCi2_S.pB10,77,2.768628905446167e-12,0.08499999999999996
pHFCi2_S.pB10,78,3.1329684681679297e-12,0.08499999999999996
pHFCi2_S.pB10,79,3.5452535380333785e-12,0.08499999999999996
pHFCi2_S.pB10,80,4.011793535952223e-12,0.08499999999999996
pHFCi2_S.pB10,81,4.539728175276279e-12,0.08499999999999996
pHFCi2_S.pB10,82,5.137136724685786e-12,0.08499999999999996
pHFCi2_S.pB10,83,5.813161649597963e-12,0.08499999999999996
pHFCi2_S.pB10,84,6.578148524248903e-12,0.08499999999999996
pHFCi2_S.pB10,85,7.443804355598938e-12,0.08499999999999996
pHFCi2_S.pB10,86,8.423376741977753e-12,0.08499999999999996
pHFCi2_S.pB10,87,9.531856608230638e-12,0.08499999999999996
pHFCi2_S.pB10,88,1.0786207619931055e-11,0.08499999999999996
pHFCi2_S.pB10,89,1.2205625787509084e-11,0.08499999999999996
pHFCi2_S.pB10,90,1.3811833233158088e-11,0.08499999999999996
pHFCi2_S.pB10,91,1.5629410616192662e-11,0.08499999999999996
pHFCi2_S.pB10,92,1.7686173304143018e-11,0.08499999999999996
pHFCi2_S.pB10,93,2.0013597046334496e-11,0.08499999999999996
pHFCi2_S.pB10,94,2.2647299664264886e-11,0.08499999999999996
pHFCi2_S.pB10,95,2.5627586130347737e-11,0.08499999999999996
pHFCi2_S.pB10,96,2.9000065376655582e-11,0.08499999999999996
pHFCi2_S.pB10,97,3.281634827301973e-11,0.08499999999999996
pHFCi2_S.pB10,98,3.713483745602229e-11,0.08499999999999996
pHFCi2_S.pB10,99,4.202162109606038e-11,0.08499999999999996
pHFCi2_S.pB10,100,4.755148428028208e-11,0.08499999999999996
pHFCi2_S.pB10,101,5.38090534891309e-11,0.08499999999999996
pHFCi2_S.pB10,102,6.089009168104534e-11,0.08499999999999996
pHFCi2_S.pB10,103,6.8902963804688e-11,0.08499999999999996
pHFCi2_S.pB10,104,7.797029516623351e-11,0.08499999999999996
pHFCi2_S.pB10,105,8.823084803060316e-11,0.08499999999999996
pHFCi2_S.pB10,106,9.984164517528624e-11,0.08499999999999996
pHFCi2_S.pB10,107,1.1298037289463885e-10,0.08499999999999996
pHFCi2_S.pB10,108,1.2784810022913365e-10,0.08499999999999996
pHFCi2_S.pB10,109,1.446723560333922e-10,0.08499999999999996
pHFCi2_S.pB10,110,1.637106109730302e-10,0.08499999999999996
pHFCi2_S.pB10,111,1.8525421773719368e-10,0.08499999999999996
pHFCi2_S.pB10,112,2.09632869765988e-10,0.08499999999999996
pHFCi2_S.pB10,113,2.372196467271062e-10,0.08499999999999996
pHFCi2_S.pB10,114,2.6843672395531524e-10,0.08499999999999996
pHFCi2_S.pB10,115,3.037618332294253e-10,0.08499999999999996
pHFCi2_S.pB10,116,3.4373557375950136e-10,0.08499999999999996
pHFCi2_S.pB10,117,3.8896968526830575e-10,0.08499999999999996
pHFCi2_S.pB10,118,4.401564097743978e-10,0.08499999999999996
pHFCi2_S.pB10,119,4.980790853453037e-10,0.08499999999999996
pHFCi2_S.pB10,120,5.6362413394268e-10,0.08499999999999996
pHFCi2_S.pB10,121,6.377946268159443e-10,0.08499999999999996
pHFCi2_S.pB10,122,7.217256350429077e-10,0.08499999999999996
pHFCi2_S.pB10,123,8.167016001350057e-10,0.08499999999999996
pHFCi2_S.pB10,124,9.241759905388763e-10,0.08499999999999996
pHFCi2_S.pB10,125,1.0457935448483573e-9,0.08499999999999996
pHFCi2_S.pB10,126,1.1834154421267467e-9,0.08499999999999996
pHFCi2_S.pB10,127,1.3391477845343898e-9,0.08499999999999996
