SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFCi2_S.pB10,137,4.6104281560820535e-9,0.08499999999999996,48,0,0,1001060611.6425072,215.8498696112549
pHFCi2_S.pB10,138,5.217140516500902e-9,0.08499999999999996,48,0,0,1001060465.0348402,425.6041646000462
pHFCi2_S.pB10,139,5.9036935936218e-9,0.08499999999999996,48,0,0,1001060122.2187127,916.0767788222857
pHFCi2_S.pB10,140,6.680594079675495e-9,0.08499999999999996,48,0,0,1001059239.5834372,2178.8767362963567
pHFCi2_S.pB10,141,7.559731302046731e-9,0.08499999999999996,48,0,0,1001056704.9790485,5805.173163990728
pHFCi2_S.pB10,142,8.554559172067093e-9,0.08499999999999996,48,0,0,1001048467.4079763,17590.794566858138
pHFCi2_S.pB10,143,9.680302077480451e-9,0.08499999999999996,48,0,0,1001017659.6724503,61668.02139005629
pHFCi2_S.pB10,144,1.0954187869464368e-8,0.08499999999999996,48,0,0,1000882556.2324595,254965.5317510622
pHFCi2_S.pB10,145,1.2395711509733374e-8,0.08499999999999996,48,0,0,1000172994.718418,1270226.1440145348
pHFCi2_S.pB10,146,1.4026933412458421e-8,0.08499999999999996,48,0,0,995610470.3077344,7801019.6842193585
pHFCi2_S.pB10,147,1.5872817046689634e-8,0.08499999999999996,48,0,0,959412138.5656303,59779627.558970556
pHFCi2_S.pB10,148,1.7961610965794372e-8,0.08499999999999996,48,0,0,664823798.2388008,496968063.03335583
pHFCi2_S.pB10,149,2.0325281110313596e-8,0.08499999999999996,48,0,0,189539871.2129199,1358455373.9203215
pHFCi2_S.pB10,150,2.300000000000001e-8,0.08499999999999996,48,0,0,199050451.28894484,1331103846.2251487
pHFCi2_S.pB10,151,2.300000000000001e-16,0.09036912751677847,48,0,0,1001060762.5096489,0
pHFCi2_S.pB10,152,2.6026700301408013e-16,0.09036912751677847,48,0,0,1001060762.5095788,0
pHFCi2_S.pB10,153,2.9451701242578663e-16,0.09036912751677847,48,0,0,1001060762.5096147,0
pHFCi2_S.pB10,154,3.3327417461182633e-16,0.09036912751677847,48,0,0,1001060762.5095816,0
pHFCi2_S.pB10,155,3.771316113400474e-16,0.09036912751677847,48,0,0,1001060762.5096157,0
pHFCi2_S.pB10,156,4.267604966319347e-16,0.09036912751677847,48,0,0,1001060762.5096498,0
pHFCi2_S.pB10,157,4.829203281008418e-16,0.09036912751677847,48,0,0,1001060762.5096165,0
pHFCi2_S.pB10,158,5.464705499538362e-16,0.09036912751677847,48,0,0,1001060762.5096157,0
pHFCi2_S.pB10,159,6.183837055301761e-16,0.09036912751677847,48,0,0,1001060762.5096134,0
pHFCi2_S.pB10,160,6.997603206568712e-16,0.09036912751677847,48,0,0,1001060762.5096657,0
pHFCi2_S.pB10,161,7.918457455892817e-16,0.09036912751677847,48,0,0,1001060762.5096133,0
pHFCi2_S.pB10,162,8.960492132781393e-16,0.09036912751677847,48,0,0,1001060762.5096675,0
pHFCi2_S.pB10,163,1.013965405621846e-15,0.09036912751677847,48,0,0,1001060762.5096636,0
pHFCi2_S.pB10,164,1.1473988577441476e-15,0.09036912751677847,48,0,0,1001060762.5096164,0
pHFCi2_S.pB10,165,1.2983915737689048e-15,0.09036912751677847,48,0,0,1001060762.5096134,0
pHFCi2_S.pB10,166,1.4692542767111578e-15,0.09036912751677847,48,0,0,1001060762.5096147,0
pHFCi2_S.pB10,167,1.6626017707184041e-15,0.09036912751677847,48,0,0,1001060762.5096493,0
pHFCi2_S.pB10,168,1.8813929568294783e-15,0.09036912751677847,48,0,0,1001060762.5096154,0
pHFCi2_S.pB10,169,2.128976114633943e-15,0.09036912751677847,48,0,0,1001060762.5096147,0
pHFCi2_S.pB10,170,2.409140142801455e-15,0.09036912751677847,48,0,0,1001060762.5096134,0
pHFCi2_S.pB10,171,2.7261725426428152e-15,0.09036912751677847,48,0,0,1001060762.5096164,0
pHFCi2_S.pB10,172,3.0849250320561607e-15,0.09036912751677847,48,0,0,1001060762.5096133,0
pHFCi2_S.pB10,173,3.490887793984226e-15,0.09036912751677847,48,0,0,1001060762.5096124,0
pHFCi2_S.pB10,174,3.950273495646556e-15,0.09036912751677847,48,0,0,1001060762.5092579,0
pHFCi2_S.pB10,175,4.4701123643386024e-15,0.09036912751677847,48,0,0,1001060762.5096136,0
pHFCi2_S.pB10,176,5.058359774793877e-15,0.09036912751677847,48,0,0,1001060762.5092572,0
pHFCi2_S.pB10,177,5.7240179945764076e-15,0.09036912751677847,48,0,0,1001060762.5096134,0
pHFCi2_S.pB10,178,6.47727395063942e-15,0.09036912751677847,48,0,0,1001060762.5096499,0
pHFCi2_S.pB10,179,7.32965512536559e-15,0.09036912751677847,48,0,0,1001060762.5096133,0
pHFCi2_S.pB10,180,8.29420596785084e-15,0.09036912751677847,48,0,0,1001060762.5095794,0
pHFCi2_S.pB10,181,9.385687520147943e-15,0.09036912751677847,48,0,0,1001060762.5096147,0
pHFCi2_S.pB10,182,1.0620803313458947e-14,0.09036912751677847,48,0,0,1001060762.5096499,0
pHFCi2_S.pB10,183,1.2018454991286783e-14,0.09036912751677847,48,0,0,1001060762.5092572,0
pHFCi2_S.pB10,184,1.3600031571486191e-14,0.09036912751677847,48,0,0,1001060762.5096141,0
pHFCi2_S.pB10,185,1.5389736773945942e-14,0.09036912751677847,48,0,0,1001060762.5096147,0
pHFCi2_S.pB10,186,1.7414959423176028e-14,0.09036912751677847,48,0,0,1001060762.5096486,0
pHFCi2_S.pB10,187,1.9706692594268857e-14,0.09036912751677847,48,0,0,1001060762.5096171,0
pHFCi2_S.pB10,188,2.2300007916652613e-14,0.09036912751677847,48,0,0,1001060762.5096134,0
pHFCi2_S.pB10,189,2.5234592294162764e-14,0.09036912751677847,48,0,0,1001060762.5096672,0
pHFCi2_S.pB10,190,2.855535525514745e-14,0.09036912751677847,48,0,0,1001060762.5096146,0
pHFCi2_S.pB10,191,3.231311622721561e-14,0.09036912751677847,48,0,0,1001060762.50958,0
pHFCi2_S.pB10,192,3.656538225436091e-14,0.09036912751677847,48,0,0,1001060762.509614,0
pHFCi2_S.pB10,193,4.1377228058290185e-14,0.09036912751677847,48,0,0,1001060762.5096167,0
pHFCi2_S.pB10,194,4.682229191200541e-14,0.09036912751677847,48,0,0,1001060762.5095795,0
pHFCi2_S.pB10,195,5.2983902566035e-14,0.09036912751677847,48,0,0,1001060762.5095805,0
pHFCi2_S.pB10,196,5.995635447326938e-14,0.09036912751677847,48,0,0,1001060762.509613,0
pHFCi2_S.pB10,197,6.784635082785909e-14,0.09036912751677847,48,0,0,1001060762.5095822,0
pHFCi2_S.pB10,198,7.67746365017768e-14,0.09036912751677847,48,0,0,1001060762.5096161,0
pHFCi2_S.pB10,199,8.687784586875151e-14,0.09036912751677847,48,0,0,1001060762.5095791,0
pHFCi2_S.pB10,200,9.831059379382231e-14,0.09036912751677847,48,0,0,1001060762.5095791,0
pHFCi2_S.pB10,201,1.1124784178805499e-13,0.09036912751677847,48,0,0,1001060762.509581,0
pHFCi2_S.pB10,202,1.2588757553896352e-13,0.09036912751677847,48,0,0,1001060762.5095816,0
pHFCi2_S.pB10,203,1.4245383479232398e-13,0.09036912751677847,48,0,0,1001060762.5095781,0
pHFCi2_S.pB10,204,1.6120014195330892e-13,0.09036912751677847,48,0,0,1001060762.5096117,0
pHFCi2_S.pB10,205,1.824133818766601e-13,0.09036912751677847,48,0,0,1001060762.5095801,0
pHFCi2_S.pB10,206,2.0641819222044014e-13,0.09036912751677847,48,0,0,1001060762.5096653,0
pHFCi2_S.pB10,207,2.335819315512958e-13,0.09036912751677847,48,0,0,1001060762.5096146,0
pHFCi2_S.pB10,208,2.6432030123085106e-13,0.09036912751677847,48,0,0,1001060762.5096124,0
pHFCi2_S.pB10,209,2.9910370711796725e-13,0.09036912751677847,48,0,0,1001060762.5095761,0
pHFCi2_S.pB10,210,3.3846445844345297e-13,0.09036912751677847,48,0,0,1001060762.5095792,0
pHFCi2_S.pB10,211,3.830049140254818e-13,0.09036912751677847,48,0,0,1001060762.509616,0
pHFCi2_S.pB10,212,4.334067004916414e-13,0.09036912751677847,48,0,0,1001060762.5096519,0
pHFCi2_S.pB10,213,4.904411435790459e-13,0.09036912751677847,48,0,0,1001060762.5096154,0
pHFCi2_S.pB10,214,5.549810721483299e-13,0.09036912751677847,48,0,0,1001060762.5096159,0
pHFCi2_S.pB10,215,6.280141755547251e-13,0.09036912751677847,48,0,0,1001060762.5096172,0
pHFCi2_S.pB10,216,7.106581187912435e-13,0.09036912751677847,48,0,0,1001060762.5096171,0
pHFCi2_S.pB10,217,8.041776467192218e-13,0.09036912751677847,48,0,0,1001060762.5096654,0
pHFCi2_S.pB10,218,9.10003939141424e-13,0.09036912751677847,48,0,0,1001060762.5096109,0
pHFCi2_S.pB10,219,1.0297565129188905e-12,0.09036912751677847,48,0,0,1001060762.5095814,0
pHFCi2_S.pB10,220,1.1652680063114277e-12,0.09036912751677847,48,0,0,1001060762.5096138,0
pHFCi2_S.pB10,221,1.3186122248298581e-12,0.09036912751677847,48,0,0,1001060762.5096139,0
pHFCi2_S.pB10,222,1.4921358778008499e-12,0.09036912751677847,48,0,0,1001060762.5096136,0
pHFCi2_S.pB10,223,1.6884944913261273e-12,0.09036912751677847,48,0,0,1001060762.5092592,0
pHFCi2_S.pB10,224,1.9106930472314555e-12,0.09036912751677847,48,0,0,1001060762.5095795,0
pHFCi2_S.pB10,225,2.162131969925083e-12,0.09036912751677847,48,0,0,1001060762.5096136,0
