Cycle,Phase,Time,Genotype,Frequency
1,conj,0,Ancestor,0.009900990099009901
1,conj,0,Mutant,0.9900990099009901
1,conj,5,Ancestor,0.41674591194763166
1,conj,5,Mutant,0.5832540880523683
1,tselect,5,Ancestor,0.4167459119476322
1,tselect,5,Mutant,0.5832540880523678
1,tselect,77,Ancestor,0.08224682827573508
1,tselect,77,Mutant,0.9177531717242648
