SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Invasion
DimF,39,0,-0.08000000000000002,2e-11,0.92,240,514195189.247669,138445.39221679824,119094564.86277148,32093.116957396716,633289754.1104405,170538.50917419494,0.9997307826375842,2.692173624158022e-4,0.009900990099009901,Decrease,Partial
DimF,40,0.4000000000000003,-0.08000000000000002,5.0237728630191646e-11,0.92,240,514145775.7527228,138433.1474307904,119080102.27433342,95268.60653861328,633225878.0270562,233701.75396940368,0.9996310707716344,3.689292283655884e-4,0.009900990099009901,Decrease,Partial
DimF,41,0.8000000000000003,-0.08000000000000002,1.2619146889603872e-10,0.92,240,513934576.42143834,138380.8106342275,119020383.76097848,377120.6513842457,632954960.1824168,515501.4620184732,0.9991862265200491,8.137734799508652e-4,0.009900990099009901,Decrease,Partial
DimF,42,1.2000000000000002,-0.08000000000000002,3.169786384922228e-10,0.92,240,511782815.19676656,137847.48970396526,118443814.92514244,3602038.590103068,630226630.121909,3739886.0798070333,0.9941008145000878,0.0058991854999122266,0.009900990099009901,Decrease,Partial
DimF,43,1.6,-0.08000000000000002,7.962143411069944e-10,0.92,240,359307316.1673362,99543.89656915552,79879291.54356676,293734430.98639965,439186607.710903,293833974.8829688,0.5991463516028351,0.40085364839716475,0.009900990099009901,Increase,Partial
DimF,44,2,-0.08000000000000002,1.999999999999999e-9,0.92,240,5790210.216565022,2228.5783534603493,807805.4797551156,1033695494.9036194,6598015.696320138,1033697723.4819728,0.006342442295814619,0.9936575577041853,0.009900990099009901,Increase,Partial
DimF,45,-2,-0.04000000000000001,2e-13,0.96,240,513616963.50489753,843113.7452878469,118957325.17324184,1758.9259627046524,632574288.6781393,844872.6712505516,0.9986661712767724,0.0013338287232275963,0.009900990099009901,Decrease,Partial
DimF,46,-1.6,-0.04000000000000001,5.023772863019159e-13,0.96,240,513614884.8986955,843110.4690630604,118956784.41675444,4425.1716194473765,632571669.31545,847535.6406825078,0.9986619672500439,0.001338032749956175,0.009900990099009901,Decrease,Partial
DimF,47,-1.2,-0.04000000000000001,1.2619146889603865e-12,0.96,240,513609636.97564834,843102.1974720189,118955419.26099984,11159.53721819252,632565056.2366482,854261.7346902114,0.9986513487819946,0.0013486512180054253,0.009900990099009901,Decrease,Partial
DimF,48,-0.7999999999999998,-0.04000000000000001,3.1697863849222284e-12,0.96,240,513596284.7080368,843081.15208403,118951946.59659123,28311.74013788058,632548231.304628,871392.8922219105,0.9986243039228113,0.0013756960771886425,0.009900990099009901,Decrease,Partial
