...1,Time,Cycle,Phase,Cell_types,Density,Host,Genotype,Genotype_plot
27500,543,8,conj,A2,65512747.8142421,nalR,Ancestor,Ancestor
27501,543,8,conj,M2,2520.53660463046,nalR,Mutant,Mutant
27502,543,8,conj,F2,0,nalR,Plasmid-free,Plasmid-free
28197,544,8,conj,A1,79347.7388434044,rifR,Ancestor,Ancestor
28198,544,8,conj,M1,0,rifR,Mutant,Mutant
28199,544,8,conj,F1,199361938.286906,rifR,Plasmid-free,Plasmid-free
28200,544,8,conj,A2,104706099.472344,nalR,Ancestor,Ancestor
28201,544,8,conj,M2,4654.11812236442,nalR,Mutant,Mutant
28202,544,8,conj,F2,0,nalR,Plasmid-free,Plasmid-free
28204,544,8,tselect,A1,39673.8694217022,rifR,Ancestor,Ancestor
28205,544,8,tselect,M1,0,rifR,Mutant,Mutant
28206,544,8,tselect,F1,0,rifR,Plasmid-free,Plasmid-free
28207,544,8,tselect,A2,0,nalR,Ancestor,Ancestor
28208,544,8,tselect,M2,0,nalR,Mutant,Mutant
28209,544,8,tselect,F2,0,nalR,Plasmid-free,Plasmid-free
28211,616,8,tselect,A1,9999975.92449665,rifR,Ancestor,Ancestor
28212,616,8,tselect,M1,24.0755033489357,rifR,Mutant,Mutant
28213,616,8,tselect,F1,0,rifR,Plasmid-free,Plasmid-free
28214,616,8,tselect,A2,0,nalR,Ancestor,Ancestor
28215,616,8,tselect,M2,0,nalR,Mutant,Mutant
28216,616,8,tselect,F2,0,nalR,Plasmid-free,Plasmid-free
28218,616,9,tselect,A1,9999975.92449665,rifR,Ancestor,Ancestor
28219,616,9,tselect,M1,24.0755033489357,rifR,Mutant,Mutant
28220,616,9,tselect,F1,0,rifR,Plasmid-free,Plasmid-free
28221,616,9,tselect,A2,0,nalR,Ancestor,Ancestor
28222,616,9,tselect,M2,0,nalR,Mutant,Mutant
28223,616,9,tselect,F2,0,nalR,Plasmid-free,Plasmid-free
28225,616,9,conj,A1,9999975.92449665,rifR,Ancestor,Ancestor
28226,616,9,conj,M1,24.0755033489357,rifR,Mutant,Mutant
28227,616,9,conj,F1,0,rifR,Plasmid-free,Plasmid-free
28228,616,9,conj,A2,0,nalR,Ancestor,Ancestor
28229,616,9,conj,M2,0,nalR,Mutant,Mutant
28230,616,9,conj,F2,10000000,nalR,Plasmid-free,Plasmid-free
28925,617,9,conj,A1,16002305.1113364,rifR,Ancestor,Ancestor
28926,617,9,conj,M1,44.5268680512163,rifR,Mutant,Mutant
28927,617,9,conj,F1,0,rifR,Plasmid-free,Plasmid-free
28928,617,9,conj,A2,525.356636283692,nalR,Ancestor,Ancestor
28929,617,9,conj,M2,0,nalR,Mutant,Mutant
28930,617,9,conj,F2,18205208.2259853,nalR,Plasmid-free,Plasmid-free
29625,618,9,conj,A1,25605120.7200764,rifR,Ancestor,Ancestor
29626,618,9,conj,M1,82.3412668316179,rifR,Mutant,Mutant
29627,618,9,conj,F1,0,rifR,Plasmid-free,Plasmid-free
29628,618,9,conj,A2,2370.57542371863,nalR,Ancestor,Ancestor
29629,618,9,conj,M2,0,nalR,Mutant,Mutant
29630,618,9,conj,F2,33138532.181811,nalR,Plasmid-free,Plasmid-free
30325,619,9,conj,A1,40963710.4827945,rifR,Ancestor,Ancestor
30326,619,9,conj,M1,152.236599798586,rifR,Mutant,Mutant
30327,619,9,conj,F1,0,rifR,Plasmid-free,Plasmid-free
30328,619,9,conj,A2,8245.79417859667,nalR,Ancestor,Ancestor
30329,619,9,conj,M2,0,nalR,Mutant,Mutant
30330,619,9,conj,F2,60306854.9143388,nalR,Plasmid-free,Plasmid-free
31025,620,9,conj,A1,65514003.5479661,rifR,Ancestor,Ancestor
31026,620,9,conj,M1,281.346010727524,rifR,Mutant,Mutant
31027,620,9,conj,F1,0,rifR,Plasmid-free,Plasmid-free
31028,620,9,conj,A2,26137.0929696453,nalR,Ancestor,Ancestor
31029,620,9,conj,M2,0,nalR,Mutant,Mutant
31030,620,9,conj,F2,109699461.942051,nalR,Plasmid-free,Plasmid-free
31725,621,9,conj,A1,104708107.643997,rifR,Ancestor,Ancestor
31726,621,9,conj,M1,519.499532044561,rifR,Mutant,Mutant
31727,621,9,conj,F1,0,rifR,Plasmid-free,Plasmid-free
31728,621,9,conj,A2,79349.2621136876,nalR,Ancestor,Ancestor
31729,621,9,conj,M2,0,nalR,Mutant,Mutant
31730,621,9,conj,F2,199361940.875909,nalR,Plasmid-free,Plasmid-free
31732,621,9,tselect,A1,0,rifR,Ancestor,Ancestor
31733,621,9,tselect,M1,0,rifR,Mutant,Mutant
31734,621,9,tselect,F1,0,rifR,Plasmid-free,Plasmid-free
31735,621,9,tselect,A2,39674.6310568438,nalR,Ancestor,Ancestor
31736,621,9,tselect,M2,0,nalR,Mutant,Mutant
31737,621,9,tselect,F2,0,nalR,Plasmid-free,Plasmid-free
31739,693,9,tselect,A1,0,rifR,Ancestor,Ancestor
31740,693,9,tselect,M1,0,rifR,Mutant,Mutant
31741,693,9,tselect,F1,0,rifR,Plasmid-free,Plasmid-free
31742,693,9,tselect,A2,9999997.31270258,nalR,Ancestor,Ancestor
31743,693,9,tselect,M2,2.68729741528178,nalR,Mutant,Mutant
31744,693,9,tselect,F2,0,nalR,Plasmid-free,Plasmid-free
