"","Time","A1","M1","F1","A2","M2","F2","C","Cycle","Phase"
"4818",385.47,150.003369525538,0.00798636832075895,12818256.1858332,12439516.8480733,93632.8557207276,0,994648444.099017,6,"conj"
"4918",385.48,154.354600685771,0.00823382201018216,12886147.6216163,12499247.9797265,94263.2215652989,0,994520186.814257,6,"conj"
"5010",385.49,158.763479089773,0.00848527803713747,12954398.5368214,12559265.846769,94897.8304164389,0,994391279.014029,6,"conj"
"519",385.5,163.230653466313,0.00874079152240922,13023010.8337505,12619571.8248728,95536.7108240633,0,994261717.391158,6,"conj"
"525",385.51,167.756779421199,0.00900041829753699,13091986.4247607,12680167.2963017,96179.8915300716,0,994131498.621628,6,"conj"
"535",385.52,172.342519508332,0.00926421491369339,13161327.2323168,12741053.6499431,96827.4014696357,0,994000619.364487,6,"conj"
"545",385.53,176.988543301481,0.0095322386506708,13231035.1890446,12802232.2813397,97479.2697724991,0,993869076.261768,6,"conj"
"555",385.54,181.695527466822,0.00980454752598034,13301112.2377852,12863704.5927213,98135.5257642869,0,993736865.938397,6,"conj"
"565",385.55,186.464155836064,0.0100812003040535,13371560.3316467,12925471.9930356,98796.1989678052,0,993603985.002113,6,"conj"
"575",385.56,191.29511948063,0.0103622565055747,13442381.4340613,12987535.8979825,99461.3191043905,0,993470430.04337,6,"conj"
"585",385.57,196.189116786287,0.0106477764169109,13513577.5188379,13049897.7300447,100130.916095227,0,993336197.635258,6,"conj"
"595",385.58,201.146853528687,0.0109378210996653,13585150.5702169,13112558.9185207,100805.02006269,0,993201284.333408,6,"conj"
"605",385.59,206.169042949657,0.0112324524003468,13657102.5829259,13175520.8995572,101483.661331703,0,993065686.67591,6,"conj"
"619",385.6,211.25640583429,0.0115317329601602,13729435.5622347,13238785.1161823,102166.870431096,0,992929401.183214,6,"conj"
"625",385.61,216.409670588665,0.0118357262249067,13802151.5240094,13302353.0183368,102854.678094961,0,992792424.358052,6,"conj"
"635",385.62,221.629573318689,0.0121444964550253,13875252.4947712,13366226.0629096,103547.115264056,0,992654752.685337,6,"conj"
"645",385.63,226.916857909405,0.0124581087357383,13948740.5117502,13430405.7137691,104244.213087174,0,992516382.632078,6,"conj"
"655",385.64,232.272276105289,0.0127766289873301,14022617.6229428,13494893.4417973,104946.002922549,0,992377310.647285,6,"conj"
"665",385.65,237.696587591319,0.0131001239755513,14096885.8871683,13559690.7249232,105652.516339256,0,992237533.161882,6,"conj"
"675",385.66,243.190560074913,0.0134286613221518,14171547.3741261,13624799.0481566,106363.785118636,0,992097046.58861,6,"conj"
"685",385.67,248.754969368522,0.0137623095155323,14246604.1644516,13690219.9036206,107079.841255701,0,991955847.32194,6,"conj"
"695",385.68,254.390599473426,0.0141011379215486,14322058.3497766,13755954.7905878,107800.716960598,0,991813931.737975,6,"conj"
"705",385.69,260.098242664024,0.014445216794426,14397912.0327852,13822005.2155131,108526.444660034,0,991671296.194354,6,"conj"
"719",385.7,265.878699573159,0.014794617287819,14474167.3272723,13888372.6920682,109257.056998734,0,991527937.030167,6,"conj"
"725",385.71,271.732779278285,0.0151494114660038,14550826.3582029,13955058.7411761,109992.586840908,0,991383850.565852,6,"conj"
"735",385.72,277.661299388548,0.015509672315211,14627891.2617706,14022064.8910461,110733.067271726,0,991239033.103103,6,"conj"
"745",385.73,283.665086132553,0.0158754737550846,14705364.1854555,14089392.6772071,111478.531598785,0,991093480.924777,6,"conj"
"755",385.74,289.744974447428,0.0162468906503062,14783247.288086,14157043.6425448,112229.013353629,0,990947190.294794,6,"conj"
"765",385.75,295.901808068398,0.0166239988223365,14861542.7398971,14225019.3373356,112984.546293236,0,990800157.458042,6,"conj"
"775",385.76,302.136439619465,0.017006875061314,14940252.722591,14293321.3192818,113745.164401536,0,990652378.640279,6,"conj"
"785",385.77,308.449730704982,0.0173955971380959,15019379.429397,14361951.1535473,114510.901890931,0,990503850.048038,6,"conj"
"795",385.78,314.842552002151,0.0177902438164473,15098925.065133,14430910.4127933,115281.793203834,0,990354567.868528,6,"conj"
"805",385.79,321.315783354511,0.018190894865382,15178891.8462664,14500200.6772146,116057.873014216,0,990204528.269531,6,"conj"
"819",385.8,327.870313866166,0.0185976310716411,15259282.0009736,14569823.5345732,116839.176229141,0,990053727.399312,6,"conj"
"825",385.81,334.507041997396,0.0190105342523514,15340097.7692052,14639780.5802381,117625.73799036,0,989902161.386514,6,"conj"
"835",385.82,341.22687566082,0.0194296872678115,15421341.4027453,14710073.417219,118417.593675866,0,989749826.340055,6,"conj"
"845",385.83,348.030732318747,0.0198551740344487,15503015.1652749,14780703.6562035,119214.77890149,0,989596718.349033,6,"conj"
"855",385.84,354.919539081484,0.020287079537931,15585121.3324341,14851672.9155939,120017.32952249,0,989442833.482623,6,"conj"
"865",385.85,361.894232806681,0.0207254898464427,15667662.1918862,14922982.8215443,120825.28163517,0,989288167.789976,6,"conj"
"875",385.86,368.955760199463,0.0211704921241088,15750640.0433783,14994635.0079959,121638.671578473,0,989132717.300117,6,"conj"
"885",385.87,376.105077914048,0.0216221746446113,15834057.1988084,15066631.1167168,122457.535935643,0,988976478.021839,6,"conj"
"895",385.88,383.34315265593,0.0220806268049444,15917915.9822877,15138972.7973375,123281.911535846,0,988819445.943606,6,"conj"
"905",385.89,390.670961285337,0.0225459391393518,16002218.7302045,15211661.7073891,124111.835455822,0,988661617.033443,6,"conj"
"919",385.9,398.089490921696,0.0230182033334318,16086967.7912897,15284699.5123408,124947.345021549,0,988502987.238839,6,"conj"
"925",385.91,405.599739049215,0.0234975122384183,16172165.5266822,15358087.8856385,125788.477809921,0,988343552.486633,6,"conj"
"935",385.92,413.202713623286,0.0239839598856203,16257814.3099916,15431828.5087406,126635.271650411,0,988183308.68292,6,"conj"
