SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFC_S.pB10-high,1399,-3.2,0.28,9.84293457389101e-16,0.67,29,0,0,14685861.545370903,274603.2507772834
pHFC_S.pB10-high,1400,-3,0.28,1.5600000000000001e-15,0.67,29,0,0,14685847.732971475,435216.1382217326
pHFC_S.pB10-high,1401,-2.8,0.28,2.472433380239338e-15,0.67,29,0,0,14685825.837311102,689769.3748132995
pHFC_S.pB10-high,1402,-2.5999999999999996,0.28,3.918542833154948e-15,0.67,29,0,0,14685791.123762546,1093206.4648760466
pHFC_S.pB10-high,1403,-2.4,0.28,6.210471860634559e-15,0.67,29,0,0,14685736.078173706,1732604.6229803455
pHFC_S.pB10-high,1404,-2.2,0.28,9.842934573891011e-15,0.67,29,0,0,14685648.765556904,2745965.967462217
pHFC_S.pB10-high,1405,-2,0.28,1.56e-14,0.67,29,0,0,14685510.205059752,4351994.091486145
pHFC_S.pB10-high,1406,-1.7999999999999998,0.28,2.4724333802393382e-14,0.67,29,0,0,14685290.149491876,6897272.937889011
pHFC_S.pB10-high,1407,-1.5999999999999996,0.28,3.918542833154948e-14,0.67,29,0,0,14684940.243447382,10931005.242390163
pHFC_S.pB10-high,1408,-1.4,0.28,6.210471860634558e-14,0.67,29,0,0,14684382.787728827,17323375.584876653
pHFC_S.pB10-high,1409,-1.1999999999999995,0.28,9.842934573891021e-14,0.67,29,0,0,14683491.915264891,27452912.928748313
pHFC_S.pB10-high,1410,-1,0.28,1.5600000000000004e-13,0.67,29,0,0,14682061.0678656,43502838.28463359
pHFC_S.pB10-high,1411,-0.7999999999999998,0.28,2.472433380239338e-13,0.67,29,0,0,14679744.12044617,68929132.18352298
pHFC_S.pB10-high,1412,-0.5999999999999996,0.28,3.918542833154949e-13,0.67,29,0,0,14675941.095739659,109197882.90946987
pHFC_S.pB10-high,1413,-0.3999999999999999,0.28,6.210471860634558e-13,0.67,29,0,0,14669552.118750436,172940566.65107587
pHFC_S.pB10-high,1414,-0.19999999999999973,0.28,9.84293457389102e-13,0.67,29,0,0,14658358.60815508,273740744.8479835
pHFC_S.pB10-high,1415,0,0.28,1.56e-12,0.67,29,0,0,14637028.53849921,432785433.09149784
pHFC_S.pB10-high,1416,0.20000000000000015,0.28,2.472433380239338e-12,0.67,29,0,0,14586749.969729198,681928459.4936632
pHFC_S.pB10-high,1417,0.4000000000000003,0.28,3.918542833154948e-12,0.67,29,0,0,13827126.362744613,986173512.2613742
pHFC_S.pB10-high,1418,0.6000000000000005,0.28,6.210471860634565e-12,0.67,29,0,0,10591174.352864238,989410460.6495982
pHFC_S.pB10-high,1419,0.8000000000000007,0.28,9.842934573891032e-12,0.67,29,0,0,8108463.378228024,991893301.8908134
pHFC_S.pB10-high,1420,1,0.28,1.56e-11,0.67,29,0,0,6205088.947882393,993796882.904022
pHFC_S.pB10-high,1421,1.2000000000000002,0.28,2.4724333802393383e-11,0.67,29,0,0,4746642.501883087,995255657.0741458
pHFC_S.pB10-high,1422,1.4000000000000004,0.28,3.918542833154948e-11,0.67,29,0,0,3629506.938918519,996373312.8303322
pHFC_S.pB10-high,1423,1.6000000000000003,0.28,6.210471860634565e-11,0.67,29,0,0,2773952.6785424077,997229693.5181715
pHFC_S.pB10-high,1424,1.8000000000000007,0.28,9.842934573891031e-11,0.67,29,0,0,2118715.5039285026,997886245.4721928
pHFC_S.pB10-high,1425,2,0.28,1.56e-10,0.67,29,0,0,1616766.2394987221,998390291.090001
pHFC_S.pB10-high,1426,2.2,0.28,2.4724333802393377e-10,0.67,29,0,0,1232026.5206130561,998778385.1112496
pHFC_S.pB10-high,1427,2.4000000000000004,0.28,3.9185428331549477e-10,0.67,29,0,0,936828.6576315331,999078980.0248258
pHFC_S.pB10-high,1428,2.6000000000000005,0.28,6.210471860634564e-10,0.67,29,0,0,709957.1121997371,999314612.1961423
pHFC_S.pB10-high,1429,2.8000000000000007,0.28,9.84293457389103e-10,0.67,29,0,0,535143.2475361401,999503845.8876306
pHFC_S.pB10-high,1430,3,0.28,1.56e-9,0.67,29,0,0,399914.21141329553,999663336.9353656
pHFC_S.pB10-high,1431,3.2,0.28,2.4724333802393373e-9,0.67,29,0,0,294722.7770332713,999810785.4747819
pHFC_S.pB10-high,1432,3.4000000000000004,0.28,3.918542833154948e-9,0.67,29,0,0,212311.3498185929,999970875.3252673
pHFC_S.pB10-high,1433,3.6000000000000005,0.28,6.2104718606345645e-9,0.67,29,0,0,147297.53964615613,1000191000.9370389
pHFC_S.pB10-high,1434,3.8000000000000007,0.28,9.842934573891031e-9,0.67,29,0,0,96021.97205533335,1000591801.7862902
pHFC_S.pB10-high,1435,4,0.28,1.56e-8,0.67,29,0,0,56750.2011873102,1001543071.4298708
pHFC_S.pB10-high,1436,-4,0.30000000000000004,1.5600000000000002e-16,0.6900000000000001,29,0,0,14685838.293504372,76971.20624347095
pHFC_S.pB10-high,1437,-3.8,0.30000000000000004,2.472433380239338e-16,0.6900000000000001,29,0,0,14685834.535670636,121991.08647057688
pHFC_S.pB10-high,1438,-3.6,0.30000000000000004,3.918542833154944e-16,0.6900000000000001,29,0,0,14685828.579563847,193342.70603402157
pHFC_S.pB10-high,1439,-3.4,0.30000000000000004,6.210471860634559e-16,0.6900000000000001,29,0,0,14685819.138911957,306427.19581657747
pHFC_S.pB10-high,1440,-3.2,0.30000000000000004,9.84293457389101e-16,0.6900000000000001,29,0,0,14685804.174329814,485653.5154628881
pHFC_S.pB10-high,1441,-3,0.30000000000000004,1.5600000000000001e-15,0.6900000000000001,29,0,0,14685780.451644424,769706.7868871677
pHFC_S.pB10-high,1442,-2.8,0.30000000000000004,2.472433380239338e-15,0.6900000000000001,29,0,0,14685742.840096856,1219897.6098601297
pHFC_S.pB10-high,1443,-2.5999999999999996,0.30000000000000004,3.918542833154948e-15,0.6900000000000001,29,0,0,14685683.195553953,1933393.7526477992
pHFC_S.pB10-high,1444,-2.4,0.30000000000000004,6.210471860634559e-15,0.6900000000000001,29,0,0,14685588.579143833,3064188.2411063937
pHFC_S.pB10-high,1445,-2.2,0.30000000000000004,9.842934573891011e-15,0.6900000000000001,29,0,0,14685438.405247124,4856324.659790674
pHFC_S.pB10-high,1446,-2,0.30000000000000004,1.56e-14,0.6900000000000001,29,0,0,14685199.848525934,7696538.302754771
pHFC_S.pB10-high,1447,-1.7999999999999998,0.30000000000000004,2.4724333802393382e-14,0.6900000000000001,29,0,0,14684820.378943669,12197642.580233516
pHFC_S.pB10-high,1448,-1.5999999999999996,0.30000000000000004,3.918542833154948e-14,0.6900000000000001,29,0,0,14684215.453582684,19330574.605885975
pHFC_S.pB10-high,1449,-1.4,0.30000000000000004,6.210471860634558e-14,0.6900000000000001,29,0,0,14683247.767256346,30633381.63210385
pHFC_S.pB10-high,1450,-1.1999999999999995,0.30000000000000004,9.842934573891021e-14,0.6900000000000001,29,0,0,14681691.062252536,48541676.32136905
pHFC_S.pB10-high,1451,-1,0.30000000000000004,1.5600000000000004e-13,0.6900000000000001,29,0,0,14679163.676231865,76910307.68194483
pHFC_S.pB10-high,1452,-0.7999999999999998,0.30000000000000004,2.472433380239338e-13,0.6900000000000001,29,0,0,14674996.797308594,121834335.17728972
pHFC_S.pB10-high,1453,-0.5999999999999996,0.30000000000000004,3.918542833154949e-13,0.6900000000000001,29,0,0,14667941.790221382,192932549.11231858
pHFC_S.pB10-high,1454,-0.3999999999999999,0.30000000000000004,6.210471860634558e-13,0.6900000000000001,29,0,0,14655397.755864095,305321017.6401236
pHFC_S.pB10-high,1455,-0.19999999999999973,0.30000000000000004,9.84293457389102e-13,0.6900000000000001,29,0,0,14630706.35440567,482475669.13813084
pHFC_S.pB10-high,1456,0,0.30000000000000004,1.56e-12,0.6900000000000001,29,0,0,14565969.934953252,758743086.1281445
pHFC_S.pB10-high,1457,0.20000000000000015,0.30000000000000004,2.472433380239338e-12,0.6900000000000001,29,0,0,13024261.334127884,986977248.8071619
pHFC_S.pB10-high,1458,0.4000000000000003,0.30000000000000004,3.918542833154948e-12,0.6900000000000001,29,0,0,10052123.559856106,989949443.7520497
pHFC_S.pB10-high,1459,0.6000000000000005,0.30000000000000004,6.210471860634565e-12,0.6900000000000001,29,0,0,7754954.456606954,992246703.4862745
pHFC_S.pB10-high,1460,0.8000000000000007,0.30000000000000004,9.842934573891032e-12,0.6900000000000001,29,0,0,5980645.611813898,994021156.0259331
pHFC_S.pB10-high,1461,1,0.30000000000000004,1.56e-11,0.6900000000000001,29,0,0,4610853.389077237,995391176.1265248
pHFC_S.pB10-high,1462,1.2000000000000002,0.30000000000000004,2.4724333802393383e-11,0.6900000000000001,29,0,0,3553707.18089094,996448683.8407532
pHFC_S.pB10-high,1463,1.4000000000000004,0.30000000000000004,3.918542833154948e-11,0.6900000000000001,29,0,0,2738006.3606702304,997264958.4744858
pHFC_S.pB10-high,1464,1.6000000000000003,0.30000000000000004,6.210471860634565e-11,0.6900000000000001,29,0,0,2108638.26020738,997895238.1850345
pHFC_S.pB10-high,1465,1.8000000000000007,0.30000000000000004,9.842934573891031e-11,0.6900000000000001,29,0,0,1622981.3487263445,998382345.3855244
pHFC_S.pB10-high,1466,2,0.30000000000000004,1.56e-10,0.6900000000000001,29,0,0,1248094.1062126653,998759545.021845
pHFC_S.pB10-high,1467,2.2,0.30000000000000004,2.4724333802393377e-10,0.6900000000000001,29,0,0,958525.2236393536,999052813.825685
pHFC_S.pB10-high,1468,2.4000000000000004,0.30000000000000004,3.9185428331549477e-10,0.6900000000000001,29,0,0,734612.2079284464,999282679.8334047
pHFC_S.pB10-high,1469,2.6000000000000005,0.30000000000000004,6.210471860634564e-10,0.6900000000000001,29,0,0,561162.4422975513,999465792.2202262
pHFC_S.pB10-high,1470,2.8000000000000007,0.30000000000000004,9.84293457389103e-10,0.6900000000000001,29,0,0,426433.44641917635,999616424.5297002
pHFC_S.pB10-high,1471,3,0.30000000000000004,1.56e-9,0.6900000000000001,29,0,0,321348.33009786124,999748264.1919359
pHFC_S.pB10-high,1472,3.2,0.30000000000000004,2.4724333802393373e-9,0.6900000000000001,29,0,0,238899.81722100155,999877299.7138648
pHFC_S.pB10-high,1473,3.4000000000000004,0.30000000000000004,3.918542833154948e-9,0.6900000000000001,29,0,0,173714.8299724742,1000028080.5579882
pHFC_S.pB10-high,1474,3.6000000000000005,0.30000000000000004,6.2104718606345645e-9,0.6900000000000001,29,0,0,121777.97680547231,1000250751.2267386
pHFC_S.pB10-high,1475,3.8000000000000007,0.30000000000000004,9.842934573891031e-9,0.6900000000000001,29,0,0,80357.55304449309,1000675804.243366
pHFC_S.pB10-high,1476,4,0.30000000000000004,1.56e-8,0.6900000000000001,29,0,0,48229.37022451898,1001700298.9161097
pHFC_S.pB10-high,1477,-4,0.31999999999999995,1.5600000000000002e-16,0.71,29,0,0,14685789.853113875,136113.41386597624
pHFC_S.pB10-high,1478,-3.8,0.31999999999999995,2.472433380239338e-16,0.71,29,0,0,14685783.394779662,215725.05219039632
pHFC_S.pB10-high,1479,-3.6,0.31999999999999995,3.918542833154944e-16,0.71,29,0,0,14685773.157970749,341900.73746431206
pHFC_S.pB10-high,1480,-3.4,0.31999999999999995,6.210471860634559e-16,0.71,29,0,0,14685756.931111218,541875.0730400525
pHFC_S.pB10-high,1481,-3.2,0.31999999999999995,9.84293457389101e-16,0.71,29,0,0,14685731.20671149,858811.4052542166
pHFC_S.pB10-high,1482,-3,0.31999999999999995,1.5600000000000001e-15,0.71,29,0,0,14685690.419795271,1361117.5419031645
pHFC_S.pB10-high,1483,-2.8,0.31999999999999995,2.472433380239338e-15,0.71,29,0,0,14685625.735423772,2157208.814644347
pHFC_S.pB10-high,1484,-2.5999999999999996,0.31999999999999995,3.918542833154948e-15,0.71,29,0,0,14685523.113271184,3418902.5386202373
pHFC_S.pB10-high,1485,-2.4,0.31999999999999995,6.210471860634559e-15,0.71,29,0,0,14685360.20534838,5418487.106467873
pHFC_S.pB10-high,1486,-2.2,0.31999999999999995,9.842934573891011e-15,0.71,29,0,0,14685101.35083374,8587450.709675374
pHFC_S.pB10-high,1487,-2,0.31999999999999995,1.56e-14,0.71,29,0,0,14684689.417796385,13609504.575864298
