SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pHFC_S.pB10-high,500,-2.5999999999999996,-0.16000000000000003,3.918542833154948e-15,0.23,29,0,0,14686292.812175484,3.790036283305017,-14.406875401645538,14686292.812175484,3.790036283305017,0.9999997419338322,2.5806616779986825e-7,0.009900990099009901,-0.009900732032842101,Decrease
pHFC_S.pB10-high,501,-2.4,-0.16000000000000003,6.210471860634559e-15,0.23,29,0,0,14686292.794820253,6.006803604745545,-14.206875401645538,14686292.794820253,6.006803604745545,0.9999995909926874,4.0900731258997504e-7,0.009900990099009901,-0.009900581091697312,Decrease
pHFC_S.pB10-high,502,-2.2,-0.16000000000000003,9.842934573891011e-15,0.23,29,0,0,14686292.76731416,9.52014440269932,-14.006875401645539,14686292.76731416,9.52014440269932,0.9999993517670945,6.482329054897019e-7,0.009900990099009901,-0.009900341866104412,Decrease
pHFC_S.pB10-high,503,-2,-0.16000000000000003,1.56e-14,0.23,29,0,0,14686292.723720038,15.088417734681563,-13.806875401645538,14686292.723720038,15.088417734681563,0.9999989726200806,1.0273799192885947e-6,0.009900990099009901,-0.009899962719090612,Decrease
pHFC_S.pB10-high,504,-1.7999999999999998,-0.16000000000000003,2.4724333802393382e-14,0.23,29,0,0,14686292.654627731,23.913544819217215,-13.606875401645539,14686292.654627731,23.913544819217215,0.9999983717125592,1.628287440776093e-6,0.009900990099009901,-0.009899361811569125,Decrease
pHFC_S.pB10-high,505,-1.5999999999999996,-0.16000000000000003,3.918542833154948e-14,0.23,29,0,0,14686292.545123946,37.900450227482494,-13.406875401645538,14686292.545123946,37.900450227482494,0.9999974193383182,2.5806616818229128e-6,0.009900990099009901,-0.009898409437328079,Decrease
pHFC_S.pB10-high,506,-1.4,-0.16000000000000003,6.210471860634558e-14,0.23,29,0,0,14686292.37157174,60.06825557258119,-13.206875401645538,14686292.37157174,60.06825557258119,0.9999959099268645,4.090073135497182e-6,0.009900990099009901,-0.009896900025874403,Decrease
pHFC_S.pB10-high,507,-1.1999999999999995,-0.16000000000000003,9.842934573891021e-14,0.23,29,0,0,14686292.09650937,95.20199545012224,-13.006875401645539,14686292.09650937,95.20199545012224,0.9999935176709209,6.482329078970598e-6,0.009900990099009901,-0.00989450776993093,Decrease
pHFC_S.pB10-high,508,-1,-0.16000000000000003,1.5600000000000004e-13,0.23,29,0,0,14686291.660563298,150.88556246284955,-12.806875401645538,14686291.660563298,150.88556246284955,0.9999897262007468,1.0273799253220292e-5,0.009900990099009901,-0.00989071629975668,Decrease
pHFC_S.pB10-high,509,-0.7999999999999998,-0.16000000000000003,2.472433380239338e-13,0.23,29,0,0,14686290.969631271,239.13892746130253,-12.606875401645539,14686290.969631271,239.13892746130253,0.9999837171254412,1.6282874558772855e-5,0.009900990099009901,-0.009884707224451129,Decrease
