SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFC_S.pB10-low,114,2.2,-0.36000000000000004,2.551678039862394e-12,-0.07000000000000006,29,0,0,8680.26776138296,0.45302285609546167
pHFC_S.pB10-low,115,2.4000000000000004,-0.36000000000000004,4.044137154730427e-12,-0.07000000000000006,29,0,0,8680.264178195273,0.7180633934756363
pHFC_S.pB10-low,116,2.6000000000000005,-0.36000000000000004,6.409525445911313e-12,-0.07000000000000006,29,0,0,8680.258498590138,1.1382310344725715
pHFC_S.pB10-low,117,2.8000000000000007,-0.36000000000000004,1.0158413246131126e-11,-0.07000000000000006,29,0,0,8680.249495426702,1.8044199692167455
pHFC_S.pB10-low,118,3,-0.36000000000000004,1.6099999999999998e-11,-0.07000000000000006,29,0,0,8680.235222363746,2.8609320686734274
pHFC_S.pB10-low,119,3.2,-0.36000000000000004,2.5516780398623935e-11,-0.07000000000000006,29,0,0,8680.212591004867,4.537084797987967
pHFC_S.pB10-low,120,3.4000000000000004,-0.36000000000000004,4.044137154730426e-11,-0.07000000000000006,29,0,0,8680.176697381856,7.197868325636264
pHFC_S.pB10-low,121,3.6000000000000005,-0.36000000000000004,6.409525445911314e-11,-0.07000000000000006,29,0,0,8680.119746101034,11.425650214199196
pHFC_S.pB10-low,122,3.8000000000000007,-0.36000000000000004,1.0158413246131128e-10,-0.07000000000000006,29,0,0,8680.02932402201,18.153260129080977
pHFC_S.pB10-low,123,4,-0.36000000000000004,1.6099999999999999e-10,-0.07000000000000006,29,0,0,8679.885610550149,28.884049296003354
pHFC_S.pB10-low,124,-4,-0.34,1.61e-18,-0.05000000000000004,29,0,0,8680.272549005951,5.075668279858394e-7
pHFC_S.pB10-low,125,-3.8,-0.34,2.5516780398623934e-18,-0.05000000000000004,29,0,0,8680.272549003594,8.04439210443695e-7
pHFC_S.pB10-low,126,-3.6,-0.34,4.044137154730422e-18,-0.05000000000000004,29,0,0,8680.272548999887,1.2749502285062182e-6
pHFC_S.pB10-low,127,-3.4,-0.34,6.409525445911306e-18,-0.05000000000000004,29,0,0,8680.272548993988,2.0206599382007978e-6
pHFC_S.pB10-low,128,-3.2,-0.34,1.0158413246131107e-17,-0.05000000000000004,29,0,0,8680.27254898467,3.2025301811234266e-6
pHFC_S.pB10-low,129,-3,-0.34,1.61e-17,-0.05000000000000004,29,0,0,8680.27254896991,5.075668284698424e-6
pHFC_S.pB10-low,130,-2.8,-0.34,2.5516780398623933e-17,-0.05000000000000004,29,0,0,8680.272548946461,8.044392116594556e-6
pHFC_S.pB10-low,131,-2.5999999999999996,-0.34,4.044137154730427e-17,-0.05000000000000004,29,0,0,8680.272548909354,1.274950231560092e-5
pHFC_S.pB10-low,132,-2.4,-0.34,6.409525445911307e-17,-0.05000000000000004,29,0,0,8680.272548850522,2.0206599458717487e-5
pHFC_S.pB10-low,133,-2.2,-0.34,1.0158413246131108e-16,-0.05000000000000004,29,0,0,8680.272548757346,3.202530200392023e-5
