SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M
pHFC_S.pB10-low,31,2,-0.4,1.6099999999999998e-12,-0.11000000000000004
pHFC_S.pB10-low,32,2.2,-0.4,2.551678039862394e-12,-0.11000000000000004
pHFC_S.pB10-low,33,2.4000000000000004,-0.4,4.044137154730427e-12,-0.11000000000000004
pHFC_S.pB10-low,34,2.6000000000000005,-0.4,6.409525445911313e-12,-0.11000000000000004
pHFC_S.pB10-low,35,2.8000000000000007,-0.4,1.0158413246131126e-11,-0.11000000000000004
pHFC_S.pB10-low,36,3,-0.4,1.6099999999999998e-11,-0.11000000000000004
pHFC_S.pB10-low,37,3.2,-0.4,2.5516780398623935e-11,-0.11000000000000004
pHFC_S.pB10-low,38,3.4000000000000004,-0.4,4.0441371547304267e-11,-0.11000000000000004
pHFC_S.pB10-low,39,3.6000000000000005,-0.4,6.409525445911314e-11,-0.11000000000000004
pHFC_S.pB10-low,40,3.8000000000000007,-0.4,1.0158413246131128e-10,-0.11000000000000004
pHFC_S.pB10-low,41,4,-0.4,1.6099999999999999e-10,-0.11000000000000004
pHFC_S.pB10-low,42,-4,-0.38,1.61e-18,-0.09000000000000002
pHFC_S.pB10-low,43,-3.8,-0.38,2.5516780398623938e-18,-0.09000000000000002
pHFC_S.pB10-low,44,-3.6,-0.38,4.044137154730423e-18,-0.09000000000000002
pHFC_S.pB10-low,45,-3.4,-0.38,6.409525445911307e-18,-0.09000000000000002
pHFC_S.pB10-low,46,-3.2,-0.38,1.0158413246131107e-17,-0.09000000000000002
pHFC_S.pB10-low,47,-3,-0.38,1.61e-17,-0.09000000000000002
pHFC_S.pB10-low,48,-2.8,-0.38,2.5516780398623936e-17,-0.09000000000000002
pHFC_S.pB10-low,49,-2.5999999999999996,-0.38,4.044137154730427e-17,-0.09000000000000002
pHFC_S.pB10-low,50,-2.4,-0.38,6.409525445911307e-17,-0.09000000000000002
pHFC_S.pB10-low,51,-2.2,-0.38,1.0158413246131107e-16,-0.09000000000000002
pHFC_S.pB10-low,52,-2,-0.38,1.61e-16,-0.09000000000000002
pHFC_S.pB10-low,53,-1.7999999999999998,-0.38,2.5516780398623935e-16,-0.09000000000000002
pHFC_S.pB10-low,54,-1.5999999999999996,-0.38,4.0441371547304273e-16,-0.09000000000000002
pHFC_S.pB10-low,55,-1.4,-0.38,6.409525445911307e-16,-0.09000000000000002
pHFC_S.pB10-low,56,-1.1999999999999997,-0.38,1.0158413246131116e-15,-0.09000000000000002
pHFC_S.pB10-low,57,-1,-0.38,1.61e-15,-0.09000000000000002
pHFC_S.pB10-low,58,-0.7999999999999998,-0.38,2.551678039862394e-15,-0.09000000000000002
pHFC_S.pB10-low,59,-0.5999999999999996,-0.38,4.044137154730427e-15,-0.09000000000000002
pHFC_S.pB10-low,60,-0.3999999999999999,-0.38,6.409525445911306e-15,-0.09000000000000002
pHFC_S.pB10-low,61,-0.19999999999999973,-0.38,1.0158413246131116e-14,-0.09000000000000002
pHFC_S.pB10-low,62,0,-0.38,1.61e-14,-0.09000000000000002
pHFC_S.pB10-low,63,0.20000000000000018,-0.38,2.5516780398623934e-14,-0.09000000000000002
pHFC_S.pB10-low,64,0.40000000000000036,-0.38,4.0441371547304276e-14,-0.09000000000000002
pHFC_S.pB10-low,65,0.6000000000000005,-0.38,6.409525445911313e-14,-0.09000000000000002
pHFC_S.pB10-low,66,0.8000000000000007,-0.38,1.0158413246131127e-13,-0.09000000000000002
pHFC_S.pB10-low,67,1,-0.38,1.61e-13,-0.09000000000000002
pHFC_S.pB10-low,68,1.2000000000000002,-0.38,2.5516780398623937e-13,-0.09000000000000002
pHFC_S.pB10-low,69,1.4000000000000004,-0.38,4.044137154730427e-13,-0.09000000000000002
pHFC_S.pB10-low,70,1.6000000000000005,-0.38,6.409525445911314e-13,-0.09000000000000002
pHFC_S.pB10-low,71,1.8000000000000007,-0.38,1.0158413246131127e-12,-0.09000000000000002
pHFC_S.pB10-low,72,2,-0.38,1.6099999999999998e-12,-0.09000000000000002
pHFC_S.pB10-low,73,2.2,-0.38,2.551678039862394e-12,-0.09000000000000002
pHFC_S.pB10-low,74,2.4000000000000004,-0.38,4.044137154730427e-12,-0.09000000000000002
pHFC_S.pB10-low,75,2.6000000000000005,-0.38,6.409525445911313e-12,-0.09000000000000002
pHFC_S.pB10-low,76,2.8000000000000007,-0.38,1.0158413246131126e-11,-0.09000000000000002
pHFC_S.pB10-low,77,3,-0.38,1.6099999999999998e-11,-0.09000000000000002
pHFC_S.pB10-low,78,3.2,-0.38,2.5516780398623935e-11,-0.09000000000000002
