...1,Time,Cycle,Phase,Cell_types,Density,Host,Genotype,Genotype_plot
242,0.34,1,conj,A2,3.72396558801169,nalR,Ancestor,Ancestor
243,0.34,1,conj,M2,0,nalR,Mutant,Mutant
244,0.34,1,conj,F2,11248123.8327319,nalR,Plasmid-free,Plasmid-free
246,0.35,1,conj,A1,110555.752530985,rifR,Ancestor,Ancestor
247,0.35,1,conj,M1,11444069.041511,rifR,Mutant,Mutant
248,0.35,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
249,0.35,1,conj,A2,3.851287011262,nalR,Ancestor,Ancestor
250,0.35,1,conj,M2,0,nalR,Mutant,Mutant
251,0.35,1,conj,F2,11287101.3166108,nalR,Plasmid-free,Plasmid-free
253,0.36,1,conj,A1,110873.181199672,rifR,Ancestor,Ancestor
254,0.36,1,conj,M1,11488257.8082378,rifR,Mutant,Mutant
255,0.36,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
256,0.36,1,conj,A2,3.97971407029528,nalR,Ancestor,Ancestor
257,0.36,1,conj,M2,0,nalR,Mutant,Mutant
258,0.36,1,conj,F2,11326213.834106,nalR,Plasmid-free,Plasmid-free
260,0.37,1,conj,A1,111191.521007379,rifR,Ancestor,Ancestor
261,0.37,1,conj,M1,11532617.1632817,rifR,Mutant,Mutant
262,0.37,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
263,0.37,1,conj,A2,4.1092546341964,nalR,Ancestor,Ancestor
264,0.37,1,conj,M2,0,nalR,Mutant,Mutant
265,0.37,1,conj,F2,11365461.8527879,nalR,Plasmid-free,Plasmid-free
267,0.38,1,conj,A1,111510.774567632,rifR,Ancestor,Ancestor
268,0.38,1,conj,M1,11577147.7649045,rifR,Mutant,Mutant
269,0.38,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
270,0.38,1,conj,A2,4.23991662440958,nalR,Ancestor,Ancestor
271,0.38,1,conj,M2,0,nalR,Mutant,Mutant
272,0.38,1,conj,F2,11404845.8418444,nalR,Plasmid-free,Plasmid-free
274,0.39,1,conj,A1,111830.944501447,rifR,Ancestor,Ancestor
275,0.39,1,conj,M1,11621850.273906,rifR,Mutant,Mutant
276,0.39,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
277,0.39,1,conj,A2,4.37170801507739,nalR,Ancestor,Ancestor
278,0.39,1,conj,M2,0,nalR,Mutant,Mutant
279,0.39,1,conj,F2,11444366.2720861,nalR,Plasmid-free,Plasmid-free
281,0.4,1,conj,A1,112152.033437341,rifR,Ancestor,Ancestor
282,0.4,1,conj,M1,11666725.3536336,rifR,Mutant,Mutant
283,0.4,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
284,0.4,1,conj,A2,4.50463683338176,nalR,Ancestor,Ancestor
285,0.4,1,conj,M2,0,nalR,Mutant,Mutant
286,0.4,1,conj,F2,11484023.6159521,nalR,Plasmid-free,Plasmid-free
288,0.41,1,conj,A1,112474.04401136,rifR,Ancestor,Ancestor
289,0.41,1,conj,M1,11711773.6699923,rifR,Mutant,Mutant
290,0.41,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
291,0.41,1,conj,A2,4.6387111598873,nalR,Ancestor,Ancestor
292,0.41,1,conj,M2,0,nalR,Mutant,Mutant
293,0.41,1,conj,F2,11523818.3475154,nalR,Plasmid-free,Plasmid-free
295,0.42,1,conj,A1,112796.978867101,rifR,Ancestor,Ancestor
296,0.42,1,conj,M1,11756995.8914541,rifR,Mutant,Mutant
297,0.42,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
298,0.42,1,conj,A2,4.77393912888673,nalR,Ancestor,Ancestor
299,0.42,1,conj,M2,0,nalR,Mutant,Mutant
300,0.42,1,conj,F2,11563750.9424887,nalR,Plasmid-free,Plasmid-free
302,0.43,1,conj,A1,113120.840655727,rifR,Ancestor,Ancestor
303,0.43,1,conj,M1,11802392.6890684,rifR,Mutant,Mutant
304,0.43,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
305,0.43,1,conj,A2,4.91032892874857,nalR,Ancestor,Ancestor
306,0.43,1,conj,M2,0,nalR,Mutant,Mutant
307,0.43,1,conj,F2,11603821.8782303,nalR,Plasmid-free,Plasmid-free
309,0.44,1,conj,A1,113445.632035996,rifR,Ancestor,Ancestor
310,0.44,1,conj,M1,11847964.7364715,rifR,Mutant,Mutant
311,0.44,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
312,0.44,1,conj,A2,5.04788880226701,nalR,Ancestor,Ancestor
313,0.44,1,conj,M2,0,nalR,Mutant,Mutant
314,0.44,1,conj,F2,11644031.6337492,nalR,Plasmid-free,Plasmid-free
316,0.45,1,conj,A1,113771.355674279,rifR,Ancestor,Ancestor
317,0.45,1,conj,M1,11893712.7098968,rifR,Mutant,Mutant
318,0.45,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
319,0.45,1,conj,A2,5.18662704701407,nalR,Ancestor,Ancestor
320,0.45,1,conj,M2,0,nalR,Mutant,Mutant
321,0.45,1,conj,F2,11684380.6897112,nalR,Plasmid-free,Plasmid-free
323,0.46,1,conj,A1,114098.014244582,rifR,Ancestor,Ancestor
324,0.46,1,conj,M1,11939637.2881847,rifR,Mutant,Mutant
325,0.46,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
326,0.46,1,conj,A2,5.32655201569392,nalR,Ancestor,Ancestor
327,0.46,1,conj,M2,0,nalR,Mutant,Mutant
328,0.46,1,conj,F2,11724869.5284446,nalR,Plasmid-free,Plasmid-free
330,0.47,1,conj,A1,114425.610428568,rifR,Ancestor,Ancestor
331,0.47,1,conj,M1,11985739.1527926,rifR,Mutant,Mutant
332,0.47,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
333,0.47,1,conj,A2,5.4676721164996,nalR,Ancestor,Ancestor
334,0.47,1,conj,M2,0,nalR,Mutant,Mutant
335,0.47,1,conj,F2,11765498.6339459,nalR,Plasmid-free,Plasmid-free
337,0.48,1,conj,A1,114754.146915578,rifR,Ancestor,Ancestor
338,0.48,1,conj,M1,12032018.9878052,rifR,Mutant,Mutant
339,0.48,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
340,0.48,1,conj,A2,5.60999581347186,nalR,Ancestor,Ancestor
341,0.48,1,conj,M2,0,nalR,Mutant,Mutant
342,0.48,1,conj,F2,11806268.4918854,nalR,Plasmid-free,Plasmid-free
344,0.49,1,conj,A1,115083.626402656,rifR,Ancestor,Ancestor
345,0.49,1,conj,M1,12078477.4799444,rifR,Mutant,Mutant
346,0.49,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
347,0.49,1,conj,A2,5.75353162686043,nalR,Ancestor,Ancestor
348,0.49,1,conj,M2,0,nalR,Mutant,Mutant
349,0.49,1,conj,F2,11847179.5896131,nalR,Plasmid-free,Plasmid-free
351,0.5,1,conj,A1,115414.051594566,rifR,Ancestor,Ancestor
352,0.5,1,conj,M1,12125115.3185791,rifR,Mutant,Mutant
353,0.5,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
354,0.5,1,conj,A2,5.89828813348753,nalR,Ancestor,Ancestor
355,0.5,1,conj,M2,0,nalR,Mutant,Mutant
356,0.5,1,conj,F2,11888232.4161646,nalR,Plasmid-free,Plasmid-free
358,0.51,1,conj,A1,115745.425203819,rifR,Ancestor,Ancestor
359,0.51,1,conj,M1,12171933.1957363,rifR,Mutant,Mutant
360,0.51,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
361,0.51,1,conj,A2,6.04427396711369,nalR,Ancestor,Ancestor
362,0.51,1,conj,M2,0,nalR,Mutant,Mutant
363,0.51,1,conj,F2,11929427.4622666,nalR,Plasmid-free,Plasmid-free
365,0.52,1,conj,A1,116077.749950692,rifR,Ancestor,Ancestor
366,0.52,1,conj,M1,12218931.8061106,rifR,Mutant,Mutant
367,0.52,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
368,0.52,1,conj,A2,6.19149781880597,nalR,Ancestor,Ancestor
369,0.52,1,conj,M2,0,nalR,Mutant,Mutant
370,0.52,1,conj,F2,11970765.2203432,nalR,Plasmid-free,Plasmid-free
372,0.53,1,conj,A1,116411.02856325,rifR,Ancestor,Ancestor
373,0.53,1,conj,M1,12266111.8470744,rifR,Mutant,Mutant
374,0.53,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
375,0.53,1,conj,A2,6.33996843730846,nalR,Ancestor,Ancestor
376,0.53,1,conj,M2,0,nalR,Mutant,Mutant
377,0.53,1,conj,F2,12012246.1845213,nalR,Plasmid-free,Plasmid-free
379,0.54,1,conj,A1,116745.263777372,rifR,Ancestor,Ancestor
380,0.54,1,conj,M1,12313474.0186888,rifR,Mutant,Mutant
381,0.54,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
382,0.54,1,conj,A2,6.48969462941521,nalR,Ancestor,Ancestor
383,0.54,1,conj,M2,1.00772370996394,nalR,Mutant,Mutant
384,0.54,1,conj,F2,12053870.8506367,nalR,Plasmid-free,Plasmid-free
386,0.55,1,conj,A1,117080.458336766,rifR,Ancestor,Ancestor
387,0.55,1,conj,M1,12361019.0237134,rifR,Mutant,Mutant
388,0.55,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
389,0.55,1,conj,A2,6.64068526034549,nalR,Ancestor,Ancestor
390,0.55,1,conj,M2,1.03218761966749,nalR,Mutant,Mutant
391,0.55,1,conj,F2,12095639.71624,nalR,Plasmid-free,Plasmid-free
393,0.56,1,conj,A1,117416.614993,rifR,Ancestor,Ancestor
394,0.56,1,conj,M1,12408747.5676171,rifR,Mutant,Mutant
395,0.56,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
396,0.56,1,conj,A2,6.7929492541215,nalR,Ancestor,Ancestor
397,0.56,1,conj,M2,1.05689696806793,nalR,Mutant,Mutant
398,0.56,1,conj,F2,12137553.2806025,nalR,Plasmid-free,Plasmid-free
400,0.57,1,conj,A1,117753.736505519,rifR,Ancestor,Ancestor
401,0.57,1,conj,M1,12456660.3585881,rifR,Mutant,Mutant
402,0.57,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
403,0.57,1,conj,A2,6.94649559394841,nalR,Ancestor,Ancestor
404,0.57,1,conj,M2,1.08185381050025,nalR,Mutant,Mutant
405,0.57,1,conj,F2,12179612.044722,nalR,Plasmid-free,Plasmid-free
407,0.58,1,conj,A1,118091.825641667,rifR,Ancestor,Ancestor
408,0.58,1,conj,M1,12504758.1075447,rifR,Mutant,Mutant
409,0.58,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
410,0.58,1,conj,A2,7.10133332259695,nalR,Ancestor,Ancestor
411,0.58,1,conj,M2,1.10706021835821,nalR,Mutant,Mutant
412,0.58,1,conj,F2,12221816.511329,nalR,Plasmid-free,Plasmid-free
414,0.59,1,conj,A1,118430.885176713,rifR,Ancestor,Ancestor
415,0.59,1,conj,M1,12553041.5281455,rifR,Mutant,Mutant
416,0.59,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
417,0.59,1,conj,A2,7.25747154278833,nalR,Ancestor,Ancestor
418,0.59,1,conj,M2,1.1325182792159,nalR,Mutant,Mutant
419,0.59,1,conj,F2,12264167.1848925,nalR,Plasmid-free,Plasmid-free
421,0.6,1,conj,A1,118770.917893871,rifR,Ancestor,Ancestor
422,0.6,1,conj,M1,12601511.3368004,rifR,Mutant,Mutant
423,0.6,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
424,0.6,1,conj,A2,7.41491941758168,nalR,Ancestor,Ancestor
425,0.6,1,conj,M2,1.15823009695017,nalR,Mutant,Mutant
426,0.6,1,conj,F2,12306664.5716259,nalR,Plasmid-free,Plasmid-free
428,0.61,1,conj,A1,119111.926584323,rifR,Ancestor,Ancestor
429,0.61,1,conj,M1,12650168.2526807,rifR,Mutant,Mutant
430,0.61,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
431,0.61,1,conj,A2,7.57368617076392,nalR,Ancestor,Ancestor
432,0.61,1,conj,M2,1.18419779186401,nalR,Mutant,Mutant
433,0.61,1,conj,F2,12349309.1794933,nalR,Plasmid-free,Plasmid-free
435,0.62,1,conj,A1,119453.914047243,rifR,Ancestor,Ancestor
436,0.62,1,conj,M1,12699012.99773,rifR,Mutant,Mutant
437,0.62,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
438,0.62,1,conj,A2,7.7337810872422,nalR,Ancestor,Ancestor
439,0.62,1,conj,M2,1.21042350081076,nalR,Mutant,Mutant
440,0.62,1,conj,F2,12392101.5182155,nalR,Plasmid-free,Plasmid-free
442,0.63,1,conj,A1,119796.883089819,rifR,Ancestor,Ancestor
443,0.63,1,conj,M1,12748046.2966747,rifR,Mutant,Mutant
