"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"498",0.71,1,"conj","A1",122576.311823282,"1","A"
"499",0.71,1,"conj","M1",13147188.5225183,"1","M"
"500",0.71,1,"conj","F1",0,"1","F"
"501",0.71,1,"conj","A2",9.23596546062687,"2","A"
"502",0.71,1,"conj","M2",1.4584264487961,"2","M"
"503",0.71,1,"conj","F2",12783965.4364335,"2","F"
"504",0.71,1,"conj","C",994046259.034833,"C","C"
"505",0.72,1,"conj","A1",122928.242739852,"1","A"
"506",0.72,1,"conj","M1",13197951.8837231,"1","M"
"507",0.72,1,"conj","F1",0,"1","F"
"508",0.72,1,"conj","A2",9.40986641202367,"2","A"
"509",0.72,1,"conj","M2",1.48735355681803,"2","M"
"510",0.72,1,"conj","F2",12828263.5091487,"2","F"
"511",0.72,1,"conj","C",993950845.467169,"C","C"
"512",0.73,1,"conj","A1",123281.183753776,"1","A"
"513",0.73,1,"conj","M1",13248911.2015231,"1","M"
"514",0.73,1,"conj","F1",0,"1","F"
"515",0.73,1,"conj","A2",9.58520180939148,"2","A"
"516",0.73,1,"conj","M2",1.51656331306664,"2","M"
"517",0.73,1,"conj","F2",12872715.0373287,"2","F"
"518",0.73,1,"conj","C",993855081.475629,"C","C"
"519",0.74,1,"conj","A1",123635.137761916,"1","A"
"520",0.74,1,"conj","M1",13300067.2319722,"1","M"
"521",0.74,1,"conj","F1",0,"1","F"
"522",0.74,1,"conj","A2",9.76198170261428,"2","A"
"523",0.74,1,"conj","M2",1.54605806303675,"2","M"
"524",0.74,1,"conj","F2",12917320.5522519,"2","F"
"525",0.74,1,"conj","C",993758965.769974,"C","C"
"526",0.75,1,"conj","A1",123990.107669426,"1","A"
"527",0.75,1,"conj","M1",13351420.7340385,"1","M"
"528",0.75,1,"conj","F1",0,"1","F"
"529",0.75,1,"conj","A2",9.94021620803125,"2","A"
"530",0.75,1,"conj","M2",1.57584017047581,"2","M"
"531",0.75,1,"conj","F2",12962080.5870337,"2","F"
"532",0.75,1,"conj","C",993662497.055202,"C","C"
"533",0.76,1,"conj","A1",124346.096389777,"1","A"
"534",0.76,1,"conj","M1",13402972.4696155,"1","M"
"535",0.76,1,"conj","F1",0,"1","F"
"536",0.76,1,"conj","A2",10.1199155088656,"2","A"
"537",0.76,1,"conj","M2",1.60591201752178,"2","M"
"538",0.76,1,"conj","F2",13006995.6766326,"2","F"
"539",0.76,1,"conj","C",993565674.031535,"C","C"
"540",0.77,1,"conj","A1",124703.106844779,"1","A"
"541",0.77,1,"conj","M1",13454723.203533,"1","M"
"542",0.77,1,"conj","F1",0,"1","F"
"543",0.77,1,"conj","A2",10.3010898556565,"2","A"
"544",0.77,1,"conj","M2",1.63627600484201,"2","M"
"545",0.77,1,"conj","F2",13052066.3578571,"2","F"
"546",0.77,1,"conj","C",993468495.394399,"C","C"
"547",0.78,1,"conj","A1",125061.141964607,"1","A"
"548",0.78,1,"conj","M1",13506673.7035691,"1","M"
"549",0.78,1,"conj","F1",0,"1","F"
"550",0.78,1,"conj","A2",10.4837495666932,"2","A"
"551",0.78,1,"conj","M2",1.66693455177316,"2","M"
"552",0.78,1,"conj","F2",13097293.1693715,"2","F"
"553",0.78,1,"conj","C",993370959.834411,"C","C"
"554",0.79,1,"conj","A1",125420.20468782,"1","A"
"555",0.79,1,"conj","M1",13558824.7404606,"1","M"
"556",0.79,1,"conj","F1",0,"1","F"
"557",0.79,1,"conj","A2",10.6679050284525,"2","A"
"558",0.79,1,"conj","M2",1.69789009646218,"2","M"
"559",0.79,1,"conj","F2",13142676.6517026,"2","F"
"560",0.79,1,"conj","C",993273066.037354,"C","C"
"561",0.8,1,"conj","A1",125780.29796139,"1","A"
"562",0.8,1,"conj","M1",13611177.0879153,"1","M"
"563",0.8,1,"conj","F1",0,"1","F"
"564",0.8,1,"conj","A2",10.8535666960387,"2","A"
"565",0.8,1,"conj","M2",1.72914509600829,"2","M"
"566",0.8,1,"conj","F2",13188217.3472463,"2","F"
"567",0.8,1,"conj","C",993174812.684165,"C","C"
"568",0.81,1,"conj","A1",126141.424740725,"1","A"
"569",0.81,1,"conj","M1",13663731.5226227,"1","M"
"570",0.81,1,"conj","F1",0,"1","F"
"571",0.81,1,"conj","A2",11.0407450936263,"2","A"
"572",0.81,1,"conj","M2",1.7607020266061,"2","M"
"573",0.81,1,"conj","F2",13233915.8002736,"2","F"
"574",0.81,1,"conj","C",993076198.450916,"C","C"
"575",0.82,1,"conj","A1",126503.587989691,"1","A"
"576",0.82,1,"conj","M1",13716488.824266,"1","M"
"577",0.82,1,"conj","F1",0,"1","F"
"578",0.82,1,"conj","A2",11.2294508149057,"2","A"
"579",0.82,1,"conj","M2",1.79256338368968,"2","M"
"580",0.82,1,"conj","F2",13279772.5569373,"2","F"
"581",0.82,1,"conj","C",992977222.008793,"C","C"
"582",0.83,1,"conj","A1",126866.790680637,"1","A"
"583",0.83,1,"conj","M1",13769449.7755331,"1","M"
"584",0.83,1,"conj","F1",0,"1","F"
"585",0.83,1,"conj","A2",11.419694523532,"2","A"
"586",0.83,1,"conj","M2",1.82473168207783,"2","M"
"587",0.83,1,"conj","F2",13325788.1652786,"2","F"
"588",0.83,1,"conj","C",992877882.024082,"C","C"
"589",0.84,1,"conj","A1",127231.035794419,"1","A"
"590",0.84,1,"conj","M1",13822615.1621289,"1","M"
"591",0.84,1,"conj","F1",0,"1","F"
"592",0.84,1,"conj","A2",11.6114869535757,"2","A"
"593",0.84,1,"conj","M2",1.85720945612031,"2","M"
"594",0.84,1,"conj","F2",13371963.1752333,"2","F"
"595",0.84,1,"conj","C",992778177.158147,"C","C"
"596",0.85,1,"conj","A1",127596.326320426,"1","A"
"597",0.85,1,"conj","M1",13875985.7727859,"1","M"
"598",0.85,1,"conj","F1",0,"1","F"
"599",0.85,1,"conj","A2",11.8048389099776,"2","A"
"600",0.85,1,"conj","M2",1.88999925984524,"2","M"
"601",0.85,1,"conj","F2",13418298.1386388,"2","F"
"602",0.85,1,"conj","C",992678106.067417,"C","C"
"603",0.86,1,"conj","A1",127962.665256602,"1","A"
"604",0.86,1,"conj","M1",13929562.3992767,"1","M"
"605",0.86,1,"conj","F1",0,"1","F"
"606",0.86,1,"conj","A2",11.9997612690054,"2","A"
"607",0.86,1,"conj","M2",1.92310366710756,"2","M"
"608",0.86,1,"conj","F2",13464793.60924,"2","F"
"609",0.86,1,"conj","C",992577667.403362,"C","C"
"610",0.87,1,"conj","A1",128330.055609471,"1","A"
"611",0.87,1,"conj","M1",13983345.8364254,"1","M"
"612",0.87,1,"conj","F1",0,"1","F"
"613",0.87,1,"conj","A2",12.1962649787142,"2","A"
"614",0.87,1,"conj","M2",1.95652527173858,"2","M"
"615",0.87,1,"conj","F2",13511450.1426966,"2","F"
"616",0.87,1,"conj","C",992476859.812479,"C","C"
"617",0.88,1,"conj","A1",128698.500394162,"1","A"
"618",0.88,1,"conj","M1",14037336.8821192,"1","M"
"619",0.88,1,"conj","F1",0,"1","F"
"620",0.88,1,"conj","A2",12.3943610594088,"2","A"
"621",0.88,1,"conj","M2",1.99026668769673,"2","M"
"622",0.88,1,"conj","F2",13558268.2965891,"2","F"
"623",0.88,1,"conj","C",992375681.93627,"C","C"
"624",0.89,1,"conj","A1",129068.002634434,"1","A"
"625",0.89,1,"conj","M1",14091536.3373202,"1","M"
"626",0.89,1,"conj","F1",0,"1","F"
"627",0.89,1,"conj","A2",12.5940606041107,"2","A"
"628",0.89,1,"conj","M2",2.02433054921927,"2","M"
"629",0.89,1,"conj","F2",13605248.6304258,"2","F"
"630",0.89,1,"conj","C",992274132.411229,"C","C"
"631",0.9,1,"conj","A1",129438.565362698,"1","A"
"632",0.9,1,"conj","M1",14145945.0060776,"1","M"
"633",0.9,1,"conj","F1",0,"1","F"
"634",0.9,1,"conj","A2",12.7953747790258,"2","A"
"635",0.9,1,"conj","M2",2.05871951097531,"2","M"
"636",0.9,1,"conj","F2",13652391.7056493,"2","F"
"637",0.9,1,"conj","C",992172209.868816,"C","C"
"638",0.91,1,"conj","A1",129810.191620045,"1","A"
"639",0.91,1,"conj","M1",14200563.6955391,"1","M"
"640",0.91,1,"conj","F1",0,"1","F"
"641",0.91,1,"conj","A2",12.9983148240173,"2","A"
"642",0.91,1,"conj","M2",2.09343624821981,"2","M"
"643",0.91,1,"conj","F2",13699698.0856431,"2","F"
"644",0.91,1,"conj","C",992069912.935447,"C","C"
"645",0.92,1,"conj","A1",130182.884456268,"1","A"
"646",0.92,1,"conj","M1",14255393.2159629,"1","M"
"647",0.92,1,"conj","F1",0,"1","F"
"648",0.92,1,"conj","A2",13.2028920530798,"2","A"
"649",0.92,1,"conj","M2",2.12848345694882,"2","M"
"650",0.92,1,"conj","F2",13747168.3357385,"2","F"
"651",0.92,1,"conj","C",991967240.232467,"C","C"
"652",0.93,1,"conj","A1",130556.646929889,"1","A"
"653",0.93,1,"conj","M1",14310434.3807299,"1","M"
"654",0.93,1,"conj","F1",0,"1","F"
"655",0.93,1,"conj","A2",13.4091178548178,"2","A"
"656",0.93,1,"conj","M2",2.16386385405588,"2","M"
"657",0.93,1,"conj","F2",13794803.0232211,"2","F"
"658",0.93,1,"conj","C",991864190.376138,"C","C"
"659",0.94,1,"conj","A1",130931.482108183,"1","A"
"660",0.94,1,"conj","M1",14365688.0063556,"1","M"
"661",0.94,1,"conj","F1",0,"1","F"
"662",0.94,1,"conj","A2",13.6170036929266,"2","A"
"663",0.94,1,"conj","M2",2.19958017748947,"2","M"
"664",0.94,1,"conj","F2",13842602.7173377,"2","F"
"665",0.94,1,"conj","C",991760761.977615,"C","C"
"666",0.95,1,"conj","A1",131307.3930672,"1","A"
"667",0.95,1,"conj","M1",14421154.9125019,"1","M"
"668",0.95,1,"conj","F1",0,"1","F"
"669",0.95,1,"conj","A2",13.826561106676,"2","A"
"670",0.95,1,"conj","M2",2.23563518641181,"2","M"
"671",0.95,1,"conj","F2",13890567.9893027,"2","F"
"672",0.95,1,"conj","C",991656953.642932,"C","C"
"673",0.96,1,"conj","A1",131684.382891797,"1","A"
"674",0.96,1,"conj","M1",14476835.9219897,"1","M"
"675",0.96,1,"conj","F1",0,"1","F"
"676",0.96,1,"conj","A2",14.0378017113978,"2","A"
"677",0.96,1,"conj","M2",2.27203166135863,"2","M"
"678",0.96,1,"conj","F2",13938699.4123056,"2","F"
"679",0.96,1,"conj","C",991552763.97298,"C","C"
"680",0.97,1,"conj","A1",132062.454675654,"1","A"
"681",0.97,1,"conj","M1",14532731.8608106,"1","M"
"682",0.97,1,"conj","F1",0,"1","F"
"683",0.97,1,"conj","A2",14.2507371989759,"2","A"
"684",0.97,1,"conj","M2",2.30877240440034,"2","M"
"685",0.97,1,"conj","F2",13986997.5615171,"2","F"
"686",0.97,1,"conj","C",991448191.563487,"C","C"
"687",0.98,1,"conj","A1",132441.611521307,"1","A"
"688",0.98,1,"conj","M1",14588843.5581392,"1","M"
"689",0.98,1,"conj","F1",0,"1","F"
"690",0.98,1,"conj","A2",14.4653793383396,"2","A"
"691",0.98,1,"conj","M2",2.34586023930421,"2","M"
"692",0.98,1,"conj","F2",14035463.0140961,"2","F"
"693",0.98,1,"conj","C",991343235.005004,"C","C"
"694",0.99,1,"conj","A1",132821.85654017,"1","A"
"695",0.99,1,"conj","M1",14645171.8463456,"1","M"
"696",0.99,1,"conj","F1",0,"1","F"
"697",0.99,1,"conj","A2",14.6817399759603,"2","A"
"698",0.99,1,"conj","M2",2.3832980116979,"2","M"
"699",0.99,1,"conj","F2",14084096.3491969,"2","F"
"700",0.99,1,"conj","C",991237892.88288,"C","C"
"701",1,1,"conj","A1",133203.19285256,"1","A"
"702",1,1,"conj","M1",14701717.5610072,"1","M"
"703",1,1,"conj","F1",0,"1","F"
"704",1,1,"conj","A2",14.899831036351,"2","A"
"705",1,1,"conj","M2",2.42108858923411,"2","M"
"706",1,1,"conj","F2",14132898.1479757,"2","F"
"707",1,1,"conj","C",991132163.777245,"C","C"
"708",1.01,1,"conj","A1",133585.623587721,"1","A"
"709",1.01,1,"conj","M1",14758481.5409215,"1","M"
"710",1.01,1,"conj","F1",0,"1","F"
"711",1.01,1,"conj","A2",15.1196645225694,"2","A"
"712",1.01,1,"conj","M2",2.45923486175647,"2","M"
"713",1.01,1,"conj","F2",14181868.9935977,"2","F"
"714",1.01,1,"conj","C",991026046.262994,"C","C"
"715",1.02,1,"conj","A1",133969.151883853,"1","A"
"716",1.02,1,"conj","M1",14815464.6281181,"1","M"
"717",1.02,1,"conj","F1",0,"1","F"
"718",1.02,1,"conj","A2",15.3412525167236,"2","A"
"719",1.02,1,"conj","M2",2.49773974146673,"2","M"
"720",1.02,1,"conj","F2",14231009.4712437,"2","F"
"721",1.02,1,"conj","C",990919538.909762,"C","C"
"722",1.03,1,"conj","A1",134353.780888135,"1","A"
"723",1.03,1,"conj","M1",14872667.6678716,"1","M"
"724",1.03,1,"conj","F1",0,"1","F"
"725",1.03,1,"conj","A2",15.5646071804817,"2","A"
"726",1.03,1,"conj","M2",2.53660616309311,"2","M"
"727",1.03,1,"conj","F2",14280320.1681175,"2","F"
"728",1.03,1,"conj","C",990812640.28191,"C","C"
"729",1.04,1,"conj","A1",134739.513756751,"1","A"
"730",1.04,1,"conj","M1",14930091.5087136,"1","M"
"731",1.04,1,"conj","F1",0,"1","F"
"732",1.04,1,"conj","A2",15.7897407555844,"2","A"
"733",1.04,1,"conj","M2",2.57583708405993,"2","M"
"734",1.04,1,"conj","F2",14329801.6734528,"2","F"
"735",1.04,1,"conj","C",990705348.938499,"C","C"
"736",1.05,1,"conj","A1",135126.353654917,"1","A"
"737",1.05,1,"conj","M1",14987737.0024453,"1","M"
"738",1.05,1,"conj","F1",0,"1","F"
"739",1.05,1,"conj","A2",16.0166655643605,"2","A"
"740",1.05,1,"conj","M2",2.61543548465849,"2","M"
"741",1.05,1,"conj","F2",14379454.5785196,"2","F"
"742",1.05,1,"conj","C",990597663.43328,"C","C"
"743",1.06,1,"conj","A1",135514.303756904,"1","A"
"744",1.06,1,"conj","M1",15045605.0041503,"1","M"
"745",1.06,1,"conj","F1",0,"1","F"
"746",1.06,1,"conj","A2",16.2453940102463,"2","A"
"747",1.06,1,"conj","M2",2.65540436821926,"2","M"
"748",1.06,1,"conj","F2",14429279.4766322,"2","F"
"749",1.06,1,"conj","C",990489582.314663,"C","C"
"750",1.07,1,"conj","A1",135903.367246065,"1","A"
"751",1.07,1,"conj","M1",15103696.3722072,"1","M"
"752",1.07,1,"conj","F1",0,"1","F"
"753",1.07,1,"conj","A2",16.4759385783078,"2","A"
"754",1.07,1,"conj","M2",2.69574676128529,"2","M"
"755",1.07,1,"conj","F2",14479276.9631553,"2","F"
"756",1.07,1,"conj","C",990381104.125706,"C","C"
"757",1.08,1,"conj","A1",136293.547314863,"1","A"
"758",1.08,1,"conj","M1",15162011.9683019,"1","M"
"759",1.08,1,"conj","F1",0,"1","F"
"760",1.08,1,"conj","A2",16.7083118357666,"2","A"
"761",1.08,1,"conj","M2",2.73646571378696,"2","M"
"762",1.08,1,"conj","F2",14529447.6355117,"2","F"
"763",1.08,1,"conj","C",990272227.404094,"C","C"
"764",1.09,1,"conj","A1",136684.847164894,"1","A"
"765",1.09,1,"conj","M1",15220552.6574408,"1","M"
"766",1.09,1,"conj","F1",0,"1","F"
"767",1.09,1,"conj","A2",16.942526432529,"2","A"
"768",1.09,1,"conj","M2",2.77756429921798,"2","M"
"769",1.09,1,"conj","F2",14579792.0931891,"2","F"
"770",1.09,1,"conj","C",990162950.682115,"C","C"
"771",1.1,1,"conj","A1",137077.270006912,"1","A"
"772",1.1,1,"conj","M1",15279319.3079632,"1","M"
"773",1.1,1,"conj","F1",0,"1","F"
"774",1.1,1,"conj","A2",17.1785951017183,"2","A"
"775",1.1,1,"conj","M2",2.81904561481272,"2","M"
"776",1.1,1,"conj","F2",14630310.9377472,"2","F"
"777",1.1,1,"conj","C",990053272.486642,"C","C"
"778",1.11,1,"conj","A1",137470.819060862,"1","A"
"779",1.11,1,"conj","M1",15338312.7915543,"1","M"
"780",1.11,1,"conj","F1",0,"1","F"
"781",1.11,1,"conj","A2",17.4165306602108,"2","A"
"782",1.11,1,"conj","M2",2.86091278172489,"2","M"
"783",1.11,1,"conj","F2",14681004.7728252,"2","F"
"784",1.11,1,"conj","C",989943191.339116,"C","C"
"785",1.12,1,"conj","A1",137865.497555896,"1","A"
"786",1.12,1,"conj","M1",15397533.9832579,"1","M"
"787",1.12,1,"conj","F1",0,"1","F"
"788",1.12,1,"conj","A2",17.656346009175,"2","A"
"789",1.12,1,"conj","M2",2.90316894520747,"2","M"
"790",1.12,1,"conj","F2",14731874.2041484,"2","F"
"791",1.12,1,"conj","C",989832705.755523,"C","C"
"792",1.13,1,"conj","A1",138261.308730408,"1","A"
"793",1.13,1,"conj","M1",15456983.7614897,"1","M"
"794",1.13,1,"conj","F1",0,"1","F"
"795",1.13,1,"conj","A2",17.8980541346145,"2","A"
"796",1.13,1,"conj","M2",2.94581727479403,"2","M"
"797",1.13,1,"conj","F2",14782919.8395358,"2","F"
"798",1.13,1,"conj","C",989721814.246373,"C","C"
"799",1.14,1,"conj","A1",138658.255832056,"1","A"
"800",1.14,1,"conj","M1",15516663.0080495,"1","M"
"801",1.14,1,"conj","F1",0,"1","F"
"802",1.14,1,"conj","A2",18.1416681079138,"2","A"
"803",1.14,1,"conj","M2",2.98886096448142,"2","M"
"804",1.14,1,"conj","F2",14834142.2889071,"2","F"
"805",1.14,1,"conj","C",989610515.316683,"C","C"
"806",1.15,1,"conj","A1",139056.342117786,"1","A"
"807",1.15,1,"conj","M1",15576572.6081352,"1","M"
"808",1.15,1,"conj","F1",0,"1","F"
"809",1.15,1,"conj","A2",18.3872010863884,"2","A"
"810",1.15,1,"conj","M2",3.03230323291372,"2","M"
"811",1.15,1,"conj","F2",14885542.1642901,"2","F"
"812",1.15,1,"conj","C",989498807.465953,"C","C"
"813",1.16,1,"conj","A1",139455.570853867,"1","A"
"814",1.16,1,"conj","M1",15636713.4503549,"1","M"
"815",1.16,1,"conj","F1",0,"1","F"
"816",1.16,1,"conj","A2",18.6346663138375,"2","A"
"817",1.16,1,"conj","M2",3.07614732356766,"2","M"
"818",1.16,1,"conj","F2",14937120.0798279,"2","F"
"819",1.16,1,"conj","C",989386689.18815,"C","C"
"820",1.17,1,"conj","A1",139855.945315908,"1","A"
"821",1.17,1,"conj","M1",15697086.4267407,"1","M"
"822",1.17,1,"conj","F1",0,"1","F"
"823",1.17,1,"conj","A2",18.8840771211012,"2","A"
"824",1.17,1,"conj","M2",3.12039650493936,"2","M"
"825",1.17,1,"conj","F2",14988876.651786,"2","F"
"826",1.17,1,"conj","C",989274158.971684,"C","C"
"827",1.18,1,"conj","A1",140257.468788889,"1","A"
"828",1.18,1,"conj","M1",15757692.4327616,"1","M"
"829",1.18,1,"conj","F1",0,"1","F"
"830",1.18,1,"conj","A2",19.1354469266201,"2","A"
"831",1.18,1,"conj","M2",3.16505407073245,"2","M"
"832",1.18,1,"conj","F2",15040812.4985601,"2","F"
"833",1.18,1,"conj","C",989161215.299389,"C","C"
"834",1.19,1,"conj","A1",140660.144567189,"1","A"
"835",1.19,1,"conj","M1",15818532.3673366,"1","M"
"836",1.19,1,"conj","F1",0,"1","F"
"837",1.19,1,"conj","A2",19.3887892369998,"2","A"
"838",1.19,1,"conj","M2",3.21012334004764,"2","M"
"839",1.19,1,"conj","F2",15092928.2406828,"2","F"
"840",1.19,1,"conj","C",989047856.648501,"C","C"
"841",1.2,1,"conj","A1",141063.97595461,"1","A"
"842",1.2,1,"conj","M1",15879607.1328482,"1","M"
"843",1.2,1,"conj","F1",0,"1","F"
"844",1.2,1,"conj","A2",19.6441176475777,"2","A"
"845",1.2,1,"conj","M2",3.25560765757361,"2","M"
"846",1.2,1,"conj","F2",15145224.5008314,"2","F"
"847",1.2,1,"conj","C",988934081.490641,"C","C"
"848",1.21,1,"conj","A1",141468.966264404,"1","A"
"849",1.21,1,"conj","M1",15940917.6351554,"1","M"
"850",1.21,1,"conj","F1",0,"1","F"
"851",1.21,1,"conj","A2",19.9014458429942,"2","A"
"852",1.21,1,"conj","M2",3.30151039377942,"2","M"
"853",1.21,1,"conj","F2",15197701.9038352,"2","F"
"854",1.21,1,"conj","C",988819888.291789,"C","C"
"855",1.22,1,"conj","A1",141875.118819303,"1","A"
"856",1.22,1,"conj","M1",16002464.7836074,"1","M"
"857",1.22,1,"conj","F1",0,"1","F"
"858",1.22,1,"conj","A2",20.1607875977675,"2","A"
"859",1.22,1,"conj","M2",3.34783494510825,"2","M"
"860",1.22,1,"conj","F2",15250361.0766829,"2","F"
"861",1.22,1,"conj","C",988705275.512268,"C","C"
"862",1.23,1,"conj","A1",142282.43695154,"1","A"
"863",1.23,1,"conj","M1",16064249.4910569,"1","M"
"864",1.23,1,"conj","F1",0,"1","F"
"865",1.23,1,"conj","A2",20.4221567768717,"2","A"
"866",1.23,1,"conj","M2",3.39458473417264,"2","M"
"867",1.23,1,"conj","F2",15303202.6485299,"2","F"
"868",1.23,1,"conj","C",988590241.60672,"C","C"
"869",1.24,1,"conj","A1",142690.924002884,"1","A"
"870",1.24,1,"conj","M1",16126272.6738732,"1","M"
"871",1.24,1,"conj","F1",0,"1","F"
"872",1.24,1,"conj","A2",20.6855673363189,"2","A"
"873",1.24,1,"conj","M2",3.44176320995116,"2","M"
"874",1.24,1,"conj","F2",15356227.2507058,"2","F"
"875",1.24,1,"conj","C",988474785.024088,"C","C"
"876",1.25,1,"conj","A1",143100.58332466,"1","A"
"877",1.25,1,"conj","M1",16188535.2519565,"1","M"
"878",1.25,1,"conj","F1",0,"1","F"
"879",1.25,1,"conj","A2",20.951033323745,"2","A"
"880",1.25,1,"conj","M2",3.48937384798653,"2","M"
"881",1.25,1,"conj","F2",15409435.5167223,"2","F"
"882",1.25,1,"conj","C",988358904.20759,"C","C"
"883",1.26,1,"conj","A1",143511.418277779,"1","A"
"884",1.26,1,"conj","M1",16251038.1487506,"1","M"
"885",1.26,1,"conj","F1",0,"1","F"
"886",1.26,1,"conj","A2",21.2185688789987,"2","A"
"887",1.26,1,"conj","M2",3.53742015058523,"2","M"
"888",1.26,1,"conj","F2",15462828.0822801,"2","F"
"889",1.26,1,"conj","C",988242597.594703,"C","C"
"890",1.27,1,"conj","A1",143923.432232766,"1","A"
"891",1.27,1,"conj","M1",16313782.2912571,"1","M"
"892",1.27,1,"conj","F1",0,"1","F"
"893",1.27,1,"conj","A2",21.4881882347351,"2","A"
"894",1.27,1,"conj","M2",3.58590564701857,"2","M"
"895",1.27,1,"conj","F2",15516405.5852767,"2","F"
"896",1.27,1,"conj","C",988125863.61714,"C","C"
"897",1.28,1,"conj","A1",144336.628569787,"1","A"
"898",1.28,1,"conj","M1",16376768.6100489,"1","M"
"899",1.28,1,"conj","F1",0,"1","F"
"900",1.28,1,"conj","A2",21.7599057170127,"2","A"
"901",1.28,1,"conj","M2",3.63483389372524,"2","M"
"902",1.28,1,"conj","F2",15570168.6658141,"2","F"
"903",1.28,1,"conj","C",988008700.700828,"C","C"
"904",1.29,1,"conj","A1",144751.010678675,"1","A"
"905",1.29,1,"conj","M1",16439998.0392838,"1","M"
"906",1.29,1,"conj","F1",0,"1","F"
"907",1.29,1,"conj","A2",22.0337357458936,"2","A"
"908",1.29,1,"conj","M2",3.68420847451543,"2","M"
"909",1.29,1,"conj","F2",15624117.9662062,"2","F"
"910",1.29,1,"conj","C",987891107.265887,"C","C"
"911",1.3,1,"conj","A1",145166.581958958,"1","A"
"912",1.3,1,"conj","M1",16503471.5167184,"1","M"
"913",1.3,1,"conj","F1",0,"1","F"
"914",1.3,1,"conj","A2",22.3096928360489,"2","A"
"915",1.3,1,"conj","M2",3.73403300077637,"2","M"
"916",1.3,1,"conj","F2",15678254.1309867,"2","F"
"917",1.3,1,"conj","C",987773081.72661,"C","C"
"918",1.31,1,"conj","A1",145583.345819889,"1","A"
"919",1.31,1,"conj","M1",16567189.983722,"1","M"
"920",1.31,1,"conj","F1",0,"1","F"
"921",1.31,1,"conj","A2",22.5877915973665,"2","A"
"922",1.31,1,"conj","M2",3.78431111167946,"2","M"
"923",1.31,1,"conj","F2",15732577.8069161,"2","F"
"924",1.31,1,"conj","C",987654622.491439,"C","C"
"925",1.32,1,"conj","A1",146001.30568047,"1","A"
"926",1.32,1,"conj","M1",16631154.3852904,"1","M"
"927",1.32,1,"conj","F1",0,"1","F"
"928",1.32,1,"conj","A2",22.8680467355636,"2","A"
"929",1.32,1,"conj","M2",3.83504647438892,"2","M"
"930",1.32,1,"conj","F2",15787089.6429902,"2","F"
"931",1.32,1,"conj","C",987535727.962946,"C","C"
"932",1.33,1,"conj","A1",146420.464969482,"1","A"
"933",1.33,1,"conj","M1",16695365.6700596,"1","M"
"934",1.33,1,"conj","F1",0,"1","F"
"935",1.33,1,"conj","A2",23.150473052803,"2","A"
"936",1.33,1,"conj","M2",3.88624278427195,"2","M"
"937",1.33,1,"conj","F2",15841790.2904471,"2","F"
"938",1.33,1,"conj","C",987416396.537808,"C","C"
"939",1.34,1,"conj","A1",146840.827125513,"1","A"
"940",1.34,1,"conj","M1",16759824.7903202,"1","M"
"941",1.34,1,"conj","F1",0,"1","F"
"942",1.34,1,"conj","A2",23.4350854483132,"2","A"
"943",1.34,1,"conj","M2",3.93790376511054,"2","M"
"944",1.34,1,"conj","F2",15896680.4027755,"2","F"
"945",1.34,1,"conj","C",987296626.60679,"C","C"
"946",1.35,1,"conj","A1",147262.395596983,"1","A"
"947",1.35,1,"conj","M1",16824532.7020313,"1","M"
"948",1.35,1,"conj","F1",0,"1","F"
"949",1.35,1,"conj","A2",23.7218989190125,"2","A"
"950",1.35,1,"conj","M2",3.99003316931472,"2","M"
"951",1.35,1,"conj","F2",15951760.635722,"2","F"
"952",1.35,1,"conj","C",987176416.554718,"C","C"
"953",1.36,1,"conj","A1",147685.173842175,"1","A"
"954",1.36,1,"conj","M1",16889490.3648343,"1","M"
"955",1.36,1,"conj","F1",0,"1","F"
"956",1.36,1,"conj","A2",24.0109285601369,"2","A"
"957",1.36,1,"conj","M2",4.04263477813751,"2","M"
"958",1.36,1,"conj","F2",16007031.6472989,"2","F"
"959",1.36,1,"conj","C",987055764.760461,"C","C"
"960",1.37,1,"conj","A1",148109.165329263,"1","A"
"961",1.37,1,"conj","M1",16954698.7420675,"1","M"
"962",1.37,1,"conj","F1",0,"1","F"
"963",1.37,1,"conj","A2",24.3021895658723,"2","A"
"964",1.37,1,"conj","M2",4.09571240189142,"2","M"
"965",1.37,1,"conj","F2",16062494.0977925,"2","F"
"966",1.37,1,"conj","C",986934669.596909,"C","C"
"967",1.38,1,"conj","A1",148534.373536339,"1","A"
"968",1.38,1,"conj","M1",17020158.8007801,"1","M"
"969",1.38,1,"conj","F1",0,"1","F"
"970",1.38,1,"conj","A2",24.5956972299908,"2","A"
"971",1.38,1,"conj","M2",4.14926988016651,"2","M"
"972",1.38,1,"conj","F2",16118148.6497702,"2","F"
"973",1.38,1,"conj","C",986813129.430946,"C","C"
"974",1.39,1,"conj","A1",148960.801951439,"1","A"
"975",1.39,1,"conj","M1",17085871.5117461,"1","M"
"976",1.39,1,"conj","F1",0,"1","F"
"977",1.39,1,"conj","A2",24.8914669464903,"2","A"
"978",1.39,1,"conj","M2",4.20331108205014,"2","M"
"979",1.39,1,"conj","F2",16173995.9680889,"2","F"
"980",1.39,1,"conj","C",986691142.623436,"C","C"
"981",1.4,1,"conj","A1",149388.454072577,"1","A"
"982",1.4,1,"conj","M1",17151837.8494794,"1","M"
"983",1.4,1,"conj","F1",0,"1","F"
"984",1.4,1,"conj","A2",25.1895142102391,"2","A"
