...1,Time,Cycle,Phase,Cell_types,Density,Host,Genotype,Genotype_plot
1826,2.6,1,conj,F2,24579087.8658858,nalR,Plasmid-free,Plasmid-free
1828,2.61,1,conj,A1,2.11325797632511,rifR,Ancestor,Ancestor
1829,2.61,1,conj,M1,27339430.0903523,rifR,Mutant,Mutant
1830,2.61,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1831,2.61,1,conj,A2,0,nalR,Ancestor,Ancestor
1832,2.61,1,conj,M2,15.9748100480534,nalR,Mutant,Mutant
1833,2.61,1,conj,F2,24664235.1287365,nalR,Plasmid-free,Plasmid-free
1835,2.62,1,conj,A1,2.11932376115168,rifR,Ancestor,Ancestor
1836,2.62,1,conj,M1,27444963.6409275,rifR,Mutant,Mutant
1837,2.62,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1838,2.62,1,conj,A2,0,nalR,Ancestor,Ancestor
1839,2.62,1,conj,M2,16.1299123629884,nalR,Mutant,Mutant
1840,2.62,1,conj,F2,24749677.1880199,nalR,Plasmid-free,Plasmid-free
1842,2.63,1,conj,A1,2.12540694461486,rifR,Ancestor,Ancestor
1843,2.63,1,conj,M1,27550904.3501862,rifR,Mutant,Mutant
1844,2.63,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1845,2.63,1,conj,A2,0,nalR,Ancestor,Ancestor
1846,2.63,1,conj,M2,16.2862986936702,nalR,Mutant,Mutant
1847,2.63,1,conj,F2,24835415.0630793,nalR,Plasmid-free,Plasmid-free
1849,2.64,1,conj,A1,2.13150757653416,rifR,Ancestor,Ancestor
1850,2.64,1,conj,M1,27657253.7872863,rifR,Mutant,Mutant
1851,2.64,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1852,2.64,1,conj,A2,0,nalR,Ancestor,Ancestor
1853,2.64,1,conj,M2,16.4439790194971,nalR,Mutant,Mutant
1854,2.64,1,conj,F2,24921449.7767727,nalR,Plasmid-free,Plasmid-free
1856,2.65,1,conj,A1,2.13762570687115,rifR,Ancestor,Ancestor
1857,2.65,1,conj,M1,27764013.5274195,rifR,Mutant,Mutant
1858,2.65,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1859,2.65,1,conj,A2,0,nalR,Ancestor,Ancestor
1860,2.65,1,conj,M2,16.6029633951687,nalR,Mutant,Mutant
1861,2.65,1,conj,F2,25007782.3554846,nalR,Plasmid-free,Plasmid-free
1863,2.66,1,conj,A1,2.14376138572984,rifR,Ancestor,Ancestor
1864,2.66,1,conj,M1,27871185.151834,rifR,Mutant,Mutant
1865,2.66,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1866,2.66,1,conj,A2,0,nalR,Ancestor,Ancestor
1867,2.66,1,conj,M2,16.7632619512456,nalR,Mutant,Mutant
1868,2.66,1,conj,F2,25094413.8291384,nalR,Plasmid-free,Plasmid-free
1870,2.67,1,conj,A1,2.14991466335708,rifR,Ancestor,Ancestor
1871,2.67,1,conj,M1,27978770.2478577,rifR,Mutant,Mutant
1872,2.67,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1873,2.67,1,conj,A2,0,nalR,Ancestor,Ancestor
1874,2.67,1,conj,M2,16.9248848947127,nalR,Mutant,Mutant
1875,2.67,1,conj,F2,25181345.2312082,nalR,Plasmid-free,Plasmid-free
1877,2.68,1,conj,A1,2.15608559014296,rifR,Ancestor,Ancestor
1878,2.68,1,conj,M1,28086770.4089219,rifR,Mutant,Mutant
1879,2.68,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1880,2.68,1,conj,A2,0,nalR,Ancestor,Ancestor
1881,2.68,1,conj,M2,17.0878425095473,nalR,Mutant,Mutant
1882,2.68,1,conj,F2,25268577.598731,nalR,Plasmid-free,Plasmid-free
1884,2.69,1,conj,A1,2.16227421662124,rifR,Ancestor,Ancestor
1885,2.69,1,conj,M1,28195187.234584,rifR,Mutant,Mutant
1886,2.69,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1887,2.69,1,conj,A2,0,nalR,Ancestor,Ancestor
1888,2.69,1,conj,M2,17.252145157291,nalR,Mutant,Mutant
1889,2.69,1,conj,F2,25356111.972319,nalR,Plasmid-free,Plasmid-free
1891,2.7,1,conj,A1,2.1684805934697,rifR,Ancestor,Ancestor
1892,2.7,1,conj,M1,28304022.3305514,rifR,Mutant,Mutant
1893,2.7,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1894,2.7,1,conj,A2,0,nalR,Ancestor,Ancestor
1895,2.7,1,conj,M2,17.4178032776261,nalR,Mutant,Mutant
1896,2.7,1,conj,F2,25443949.3961721,nalR,Plasmid-free,Plasmid-free
1898,2.71,1,conj,A1,2.1747047715106,rifR,Ancestor,Ancestor
1899,2.71,1,conj,M1,28413277.3087048,rifR,Mutant,Mutant
1900,2.71,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1901,2.71,1,conj,A2,0,nalR,Ancestor,Ancestor
1902,2.71,1,conj,M2,17.5848273889559,nalR,Mutant,Mutant
1903,2.71,1,conj,F2,25532090.9180895,nalR,Plasmid-free,Plasmid-free
1905,2.72,1,conj,A1,2.18094680171107,rifR,Ancestor,Ancestor
1906,2.72,1,conj,M1,28522953.7871219,rifR,Mutant,Mutant
1907,2.72,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1908,2.72,1,conj,A2,0,nalR,Ancestor,Ancestor
1909,2.72,1,conj,M2,17.7532280889894,nalR,Mutant,Mutant
1910,2.72,1,conj,F2,25620537.5894827,nalR,Plasmid-free,Plasmid-free
1912,2.73,1,conj,A1,2.18720673518349,rifR,Ancestor,Ancestor
1913,2.73,1,conj,M1,28633053.3901012,rifR,Mutant,Mutant
1914,2.73,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1915,2.73,1,conj,A2,0,nalR,Ancestor,Ancestor
1916,2.73,1,conj,M2,17.9230160553304,nalR,Mutant,Mutant
1917,2.73,1,conj,F2,25709290.4653874,nalR,Plasmid-free,Plasmid-free
1919,2.74,1,conj,A1,2.19348462318595,rifR,Ancestor,Ancestor
1920,2.74,1,conj,M1,28743577.7481855,rifR,Mutant,Mutant
1921,2.74,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1922,2.74,1,conj,A2,0,nalR,Ancestor,Ancestor
1923,2.74,1,conj,M2,18.0942020460711,nalR,Mutant,Mutant
1924,2.74,1,conj,F2,25798350.6044763,nalR,Plasmid-free,Plasmid-free
1926,2.75,1,conj,A1,2.19978051712262,rifR,Ancestor,Ancestor
1927,2.75,1,conj,M1,28854528.4981861,rifR,Mutant,Mutant
1928,2.75,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1929,2.75,1,conj,A2,0,nalR,Ancestor,Ancestor
1930,2.75,1,conj,M2,18.2667969003894,nalR,Mutant,Mutant
1931,2.75,1,conj,F2,25887719.0690711,nalR,Plasmid-free,Plasmid-free
1933,2.76,1,conj,A1,2.20609446854418,rifR,Ancestor,Ancestor
1934,2.76,1,conj,M1,28965907.2832064,rifR,Mutant,Mutant
1935,2.76,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1936,2.76,1,conj,A2,0,nalR,Ancestor,Ancestor
1937,2.76,1,conj,M2,18.4408115391517,nalR,Mutant,Mutant
1938,2.76,1,conj,F2,25977396.9251554,nalR,Plasmid-free,Plasmid-free
1940,2.77,1,conj,A1,2.21242652914821,rifR,Ancestor,Ancestor
1941,2.77,1,conj,M1,29077715.7526665,rifR,Mutant,Mutant
1942,2.77,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1943,2.77,1,conj,A2,0,nalR,Ancestor,Ancestor
1944,2.77,1,conj,M2,18.6162569655188,nalR,Mutant,Mutant
1945,2.77,1,conj,F2,26067385.2423871,nalR,Plasmid-free,Plasmid-free
1947,2.78,1,conj,A1,2.21877675077965,rifR,Ancestor,Ancestor
1948,2.78,1,conj,M1,29189955.5623267,rifR,Mutant,Mutant
1949,2.78,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1950,2.78,1,conj,A2,0,nalR,Ancestor,Ancestor
1951,2.78,1,conj,M2,18.7931442655572,nalR,Mutant,Mutant
1952,2.78,1,conj,F2,26157685.0941108,nalR,Plasmid-free,Plasmid-free
1954,2.79,1,conj,A1,2.22514518543116,rifR,Ancestor,Ancestor
1955,2.79,1,conj,M1,29302628.3743124,rifR,Mutant,Mutant
1956,2.79,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1957,2.79,1,conj,A2,0,nalR,Ancestor,Ancestor
1958,2.79,1,conj,M2,18.971484608855,nalR,Mutant,Mutant
1959,2.79,1,conj,F2,26248297.5573705,nalR,Plasmid-free,Plasmid-free
1961,2.8,1,conj,A1,2.23153188524357,rifR,Ancestor,Ancestor
1962,2.8,1,conj,M1,29415735.8571379,rifR,Mutant,Mutant
1963,2.8,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1964,2.8,1,conj,A2,0,nalR,Ancestor,Ancestor
1965,2.8,1,conj,M2,19.1512892491415,nalR,Mutant,Mutant
1966,2.8,1,conj,F2,26339223.7129226,nalR,Plasmid-free,Plasmid-free
1968,2.81,1,conj,A1,2.23793690250629,rifR,Ancestor,Ancestor
1969,2.81,1,conj,M1,29529279.685731,rifR,Mutant,Mutant
1970,2.81,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1971,2.81,1,conj,A2,0,nalR,Ancestor,Ancestor
1972,2.81,1,conj,M2,19.3325695249119,nalR,Mutant,Mutant
1973,2.81,1,conj,F2,26430464.6452481,nalR,Plasmid-free,Plasmid-free
1975,2.82,1,conj,A1,2.24436028965774,rifR,Ancestor,Ancestor
1976,2.82,1,conj,M1,29643261.5414578,rifR,Mutant,Mutant
1977,2.82,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1978,2.82,1,conj,A2,0,nalR,Ancestor,Ancestor
1979,2.82,1,conj,M2,19.5153368600568,nalR,Mutant,Mutant
1980,2.82,1,conj,F2,26522021.4425654,nalR,Plasmid-free,Plasmid-free
1982,2.83,1,conj,A1,2.25080209928572,rifR,Ancestor,Ancestor
1983,2.83,1,conj,M1,29757683.1121467,rifR,Mutant,Mutant
1984,2.83,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1985,2.83,1,conj,A2,0,nalR,Ancestor,Ancestor
1986,2.83,1,conj,M2,19.6996027644959,nalR,Mutant,Mutant
1987,2.83,1,conj,F2,26613895.1968437,nalR,Plasmid-free,Plasmid-free
1989,2.84,1,conj,A1,2.2572623841279,rifR,Ancestor,Ancestor
1990,2.84,1,conj,M1,29872546.0921138,rifR,Mutant,Mutant
1991,2.84,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1992,2.84,1,conj,A2,0,nalR,Ancestor,Ancestor
1993,2.84,1,conj,M2,19.8853788348166,nalR,Mutant,Mutant
1994,2.84,1,conj,F2,26706087.0038149,nalR,Plasmid-free,Plasmid-free
1996,2.85,1,conj,A1,2.2637411970722,rifR,Ancestor,Ancestor
1997,2.85,1,conj,M1,29987852.1821873,rifR,Mutant,Mutant
1998,2.85,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
1999,2.85,1,conj,A2,0,nalR,Ancestor,Ancestor
2000,2.85,1,conj,M2,20.072676754917,nalR,Mutant,Mutant
2001,2.85,1,conj,F2,26798597.9629873,nalR,Plasmid-free,Plasmid-free
2003,2.86,1,conj,A1,2.27023859115721,rifR,Ancestor,Ancestor
2004,2.86,1,conj,M1,30103603.0897323,rifR,Mutant,Mutant
2005,2.86,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2006,2.86,1,conj,A2,0,nalR,Ancestor,Ancestor
2007,2.86,1,conj,M2,20.2615082966542,nalR,Mutant,Mutant
2008,2.86,1,conj,F2,26891429.1776578,nalR,Plasmid-free,Plasmid-free
2010,2.87,1,conj,A1,2.27675461957262,rifR,Ancestor,Ancestor
2011,2.87,1,conj,M1,30219800.528676,rifR,Mutant,Mutant
2012,2.87,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2013,2.87,1,conj,A2,0,nalR,Ancestor,Ancestor
2014,2.87,1,conj,M2,20.4518853204968,nalR,Mutant,Mutant
2015,2.87,1,conj,F2,26984581.7549256,nalR,Plasmid-free,Plasmid-free
2017,2.88,1,conj,A1,2.28328933565968,rifR,Ancestor,Ancestor
2018,2.88,1,conj,M1,30336446.2195329,rifR,Mutant,Mutant
2019,2.88,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2020,2.88,1,conj,A2,0,nalR,Ancestor,Ancestor
2021,2.88,1,conj,M2,20.6438197761824,nalR,Mutant,Mutant
2022,2.88,1,conj,F2,27078056.8057045,nalR,Plasmid-free,Plasmid-free
2024,2.89,1,conj,A1,2.28984279291157,rifR,Ancestor,Ancestor
2025,2.89,1,conj,M1,30453541.8894294,rifR,Mutant,Mutant
2026,2.89,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2027,2.89,1,conj,A2,0,nalR,Ancestor,Ancestor
2028,2.89,1,conj,M2,20.8373237033802,nalR,Mutant,Mutant
2029,2.89,1,conj,F2,27171855.4447365,nalR,Plasmid-free,Plasmid-free
2031,2.9,1,conj,A1,2.29641504497384,rifR,Ancestor,Ancestor
2032,2.9,1,conj,M1,30571089.27213,rifR,Mutant,Mutant
2033,2.9,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2034,2.9,1,conj,A2,0,nalR,Ancestor,Ancestor
2035,2.9,1,conj,M2,21.0324092323579,nalR,Mutant,Mutant
2036,2.9,1,conj,F2,27265978.7906045,nalR,Plasmid-free,Plasmid-free
2038,2.91,1,conj,A1,2.30300614564489,rifR,Ancestor,Ancestor
2039,2.91,1,conj,M1,30689090.1080616,rifR,Mutant,Mutant
2040,2.91,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2041,2.91,1,conj,A2,0,nalR,Ancestor,Ancestor
2042,2.91,1,conj,M2,21.2290885846544,nalR,Mutant,Mutant
2043,2.91,1,conj,F2,27360427.9657457,nalR,Plasmid-free,Plasmid-free
2045,2.92,1,conj,A1,2.30961614887633,rifR,Ancestor,Ancestor
2046,2.92,1,conj,M1,30807546.1443397,rifR,Mutant,Mutant
2047,2.92,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2048,2.92,1,conj,A2,0,nalR,Ancestor,Ancestor
2049,2.92,1,conj,M2,21.4273740737561,nalR,Mutant,Mutant
2050,2.92,1,conj,F2,27455204.0964646,nalR,Plasmid-free,Plasmid-free
2052,2.93,1,conj,A1,2.31624510877345,rifR,Ancestor,Ancestor
2053,2.93,1,conj,M1,30926459.1347939,rifR,Mutant,Mutant
2054,2.93,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2055,2.93,1,conj,A2,0,nalR,Ancestor,Ancestor
2056,2.93,1,conj,M2,21.6272781057796,nalR,Mutant,Mutant
2057,2.93,1,conj,F2,27550308.3129462,nalR,Plasmid-free,Plasmid-free
2059,2.94,1,conj,A1,2.32289307959564,rifR,Ancestor,Ancestor
2060,2.94,1,conj,M1,31045830.8399931,rifR,Mutant,Mutant
2061,2.94,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2062,2.94,1,conj,A2,0,nalR,Ancestor,Ancestor
2063,2.94,1,conj,M2,21.8288131801586,nalR,Mutant,Mutant
2064,2.94,1,conj,F2,27645741.7492696,nalR,Plasmid-free,Plasmid-free
2066,2.95,1,conj,A1,2.32956011575684,rifR,Ancestor,Ancestor
2067,2.95,1,conj,M1,31165663.0272716,rifR,Mutant,Mutant
2068,2.95,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2069,2.95,1,conj,A2,0,nalR,Ancestor,Ancestor
2070,2.95,1,conj,M2,22.0319918903361,nalR,Mutant,Mutant
2071,2.95,1,conj,F2,27741505.5434208,nalR,Plasmid-free,Plasmid-free
2073,2.96,1,conj,A1,2.33624627182594,rifR,Ancestor,Ancestor
2074,2.96,1,conj,M1,31285957.470755,rifR,Mutant,Mutant
2075,2.96,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2076,2.96,1,conj,A2,0,nalR,Ancestor,Ancestor
2077,2.96,1,conj,M2,22.2368269244613,nalR,Mutant,Mutant
2078,2.96,1,conj,F2,27837600.8373066,nalR,Plasmid-free,Plasmid-free
2080,2.97,1,conj,A1,2.34295160252725,rifR,Ancestor,Ancestor
2081,2.97,1,conj,M1,31406715.951386,rifR,Mutant,Mutant
2082,2.97,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2083,2.97,1,conj,A2,0,nalR,Ancestor,Ancestor
2084,2.97,1,conj,M2,22.4433310660923,nalR,Mutant,Mutant
2085,2.97,1,conj,F2,27934028.7767673,nalR,Plasmid-free,Plasmid-free
2087,2.98,1,conj,A1,2.34967616274093,rifR,Ancestor,Ancestor
2088,2.98,1,conj,M1,31527940.2569503,rifR,Mutant,Mutant
2089,2.98,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2090,2.98,1,conj,A2,0,nalR,Ancestor,Ancestor
2091,2.98,1,conj,M2,22.6515171949037,nalR,Mutant,Mutant
2092,2.98,1,conj,F2,28030790.5115911,nalR,Plasmid-free,Plasmid-free
2094,2.99,1,conj,A1,2.3564200075034,rifR,Ancestor,Ancestor
2095,2.99,1,conj,M1,31649632.1821031,rifR,Mutant,Mutant
2096,2.99,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2097,2.99,1,conj,A2,0,nalR,Ancestor,Ancestor
2098,2.99,1,conj,M2,22.8613982873989,nalR,Mutant,Mutant
2099,2.99,1,conj,F2,28127887.1955265,nalR,Plasmid-free,Plasmid-free
2101,3,1,conj,A1,2.36318319200781,rifR,Ancestor,Ancestor
2102,3,1,conj,M1,31771793.528395,rifR,Mutant,Mutant
2103,3,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2104,3,1,conj,A2,0,nalR,Ancestor,Ancestor
2105,3,1,conj,M2,23.0729874176285,nalR,Mutant,Mutant
2106,3,1,conj,F2,28225319.9862969,nalR,Plasmid-free,Plasmid-free
2108,3.01,1,conj,A1,2.36996577160447,rifR,Ancestor,Ancestor
2109,3.01,1,conj,M1,31894426.1042984,rifR,Mutant,Mutant
2110,3.01,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2111,3.01,1,conj,A2,0,nalR,Ancestor,Ancestor
2112,3.01,1,conj,M2,23.2862977579132,nalR,Mutant,Mutant
2113,3.01,1,conj,F2,28323090.0456133,nalR,Plasmid-free,Plasmid-free
2115,3.02,1,conj,A1,2.37676780180128,rifR,Ancestor,Ancestor
2116,3.02,1,conj,M1,32017531.7252342,rifR,Mutant,Mutant
2117,3.02,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2118,3.02,1,conj,A2,0,nalR,Ancestor,Ancestor
2119,3.02,1,conj,M2,23.5013425795725,nalR,Mutant,Mutant
2120,3.02,1,conj,F2,28421198.5391885,nalR,Plasmid-free,Plasmid-free
2122,3.03,1,conj,A1,2.38358933826421,rifR,Ancestor,Ancestor
2123,3.03,1,conj,M1,32141112.2135981,rifR,Mutant,Mutant
2124,3.03,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2125,3.03,1,conj,A2,0,nalR,Ancestor,Ancestor
2126,3.03,1,conj,M2,23.7181352536587,nalR,Mutant,Mutant
2127,3.03,1,conj,F2,28519646.6367504,nalR,Plasmid-free,Plasmid-free
2129,3.04,1,conj,A1,2.39043043681769,rifR,Ancestor,Ancestor
2130,3.04,1,conj,M1,32265169.3987871,rifR,Mutant,Mutant
2131,3.04,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2132,3.04,1,conj,A2,0,nalR,Ancestor,Ancestor
2133,3.04,1,conj,M2,23.9366892516961,nalR,Mutant,Mutant
2134,3.04,1,conj,F2,28618435.5120561,nalR,Plasmid-free,Plasmid-free
2136,3.05,1,conj,A1,2.39729115344509,rifR,Ancestor,Ancestor
2137,3.05,1,conj,M1,32389705.1172265,rifR,Mutant,Mutant
2138,3.05,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2139,3.05,1,conj,A2,0,nalR,Ancestor,Ancestor
2140,3.05,1,conj,M2,24.1570181464257,nalR,Mutant,Mutant
2141,3.05,1,conj,F2,28717566.3429052,nalR,Plasmid-free,Plasmid-free
2143,3.06,1,conj,A1,2.40417154428917,rifR,Ancestor,Ancestor
2144,3.06,1,conj,M1,32514721.2123968,rifR,Mutant,Mutant
2145,3.06,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2146,3.06,1,conj,A2,0,nalR,Ancestor,Ancestor
2147,3.06,1,conj,M2,24.3791356125554,nalR,Mutant,Mutant
2148,3.06,1,conj,F2,28817040.311154,nalR,Plasmid-free,Plasmid-free
2150,3.07,1,conj,A1,2.41107166565249,rifR,Ancestor,Ancestor
2151,3.07,1,conj,M1,32640219.5348601,rifR,Mutant,Mutant
2152,3.07,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2153,3.07,1,conj,A2,0,nalR,Ancestor,Ancestor
2154,3.07,1,conj,M2,24.6030554275161,nalR,Mutant,Mutant
2155,3.07,1,conj,F2,28916858.6027292,nalR,Plasmid-free,Plasmid-free
2157,3.08,1,conj,A1,2.41799157399791,rifR,Ancestor,Ancestor
2158,3.08,1,conj,M1,32766201.9422878,rifR,Mutant,Mutant
2159,3.08,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2160,3.08,1,conj,A2,0,nalR,Ancestor,Ancestor
2161,3.08,1,conj,M2,24.8287914722222,nalR,Mutant,Mutant
2162,3.08,1,conj,F2,29017022.4076418,nalR,Plasmid-free,Plasmid-free
2164,3.09,1,conj,A1,2.42493132594901,rifR,Ancestor,Ancestor
2165,3.09,1,conj,M1,32892670.2994874,rifR,Mutant,Mutant
2166,3.09,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2167,3.09,1,conj,A2,0,nalR,Ancestor,Ancestor
2168,3.09,1,conj,M2,25.0563577318395,nalR,Mutant,Mutant
2169,3.09,1,conj,F2,29117532.9200011,nalR,Plasmid-free,Plasmid-free
2171,3.1,1,conj,A1,2.43189097829051,rifR,Ancestor,Ancestor
2172,3.1,1,conj,M1,33019626.4784297,rifR,Mutant,Mutant
2173,3.1,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2174,3.1,1,conj,A2,0,nalR,Ancestor,Ancestor
2175,3.1,1,conj,M2,25.2857682965567,nalR,Mutant,Mutant
2176,3.1,1,conj,F2,29218391.3380284,nalR,Plasmid-free,Plasmid-free
2178,3.11,1,conj,A1,2.43887058796881,rifR,Ancestor,Ancestor
2179,3.11,1,conj,M1,33147072.3582764,rifR,Mutant,Mutant
2180,3.11,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2181,3.11,1,conj,A2,0,nalR,Ancestor,Ancestor
2182,3.11,1,conj,M2,25.5170373623642,nalR,Mutant,Mutant
2183,3.11,1,conj,F2,29319598.8640717,nalR,Plasmid-free,Plasmid-free
2185,3.12,1,conj,A1,2.44587021209235,rifR,Ancestor,Ancestor
2186,3.12,1,conj,M1,33275009.8254071,rifR,Mutant,Mutant
2187,3.12,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2188,3.12,1,conj,A2,0,nalR,Ancestor,Ancestor
2189,3.12,1,conj,M2,25.7501792318381,nalR,Mutant,Mutant
2190,3.12,1,conj,F2,29421156.7046191,nalR,Plasmid-free,Plasmid-free
2192,3.13,1,conj,A1,2.45288990793212,rifR,Ancestor,Ancestor
2193,3.13,1,conj,M1,33403440.7734473,rifR,Mutant,Mutant
2194,3.13,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2195,3.13,1,conj,A2,0,nalR,Ancestor,Ancestor
2196,3.13,1,conj,M2,25.9852083149292,nalR,Mutant,Mutant
2197,3.13,1,conj,F2,29523066.0703132,nalR,Plasmid-free,Plasmid-free
2199,3.14,1,conj,A1,2.4599297329221,rifR,Ancestor,Ancestor
2200,3.14,1,conj,M1,33532367.1032959,rifR,Mutant,Mutant
2201,3.14,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2202,3.14,1,conj,A2,0,nalR,Ancestor,Ancestor
2203,3.14,1,conj,M2,26.2221391297593,nalR,Mutant,Mutant
2204,3.14,1,conj,F2,29625328.1759656,nalR,Plasmid-free,Plasmid-free
2206,3.15,1,conj,A1,2.46698974465971,rifR,Ancestor,Ancestor
2207,3.15,1,conj,M1,33661790.7231529,rifR,Mutant,Mutant
2208,3.15,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2209,3.15,1,conj,A2,0,nalR,Ancestor,Ancestor
2210,3.15,1,conj,M2,26.4609863034217,nalR,Mutant,Mutant
2211,3.15,1,conj,F2,29727944.2405704,nalR,Plasmid-free,Plasmid-free
2213,3.16,1,conj,A1,2.47407000090629,rifR,Ancestor,Ancestor
2214,3.16,1,conj,M1,33791713.5485472,rifR,Mutant,Mutant
2215,3.16,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2216,3.16,1,conj,A2,0,nalR,Ancestor,Ancestor
2217,3.16,1,conj,M2,26.7017645727892,nalR,Mutant,Mutant
2218,3.16,1,conj,F2,29830915.4873192,nalR,Plasmid-free,Plasmid-free
2220,3.17,1,conj,A1,2.48117055958752,rifR,Ancestor,Ancestor
2221,3.17,1,conj,M1,33922137.5023647,rifR,Mutant,Mutant
2222,3.17,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2223,3.17,1,conj,A2,0,nalR,Ancestor,Ancestor
2224,3.17,1,conj,M2,26.9444887853264,nalR,Mutant,Mutant
2225,3.17,1,conj,F2,29934243.1436151,nalR,Plasmid-free,Plasmid-free
2227,3.18,1,conj,A1,2.48829147879393,rifR,Ancestor,Ancestor
2228,3.18,1,conj,M1,34053064.5148764,rifR,Mutant,Mutant
2229,3.18,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2230,3.18,1,conj,A2,0,nalR,Ancestor,Ancestor
2231,3.18,1,conj,M2,27.1891738999096,nalR,Mutant,Mutant
2232,3.18,1,conj,F2,30037928.4410869,nalR,Plasmid-free,Plasmid-free
2234,3.19,1,conj,A1,2.49543281678133,rifR,Ancestor,Ancestor
2235,3.19,1,conj,M1,34184496.5237663,rifR,Mutant,Mutant
2236,3.19,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2237,3.19,1,conj,A2,0,nalR,Ancestor,Ancestor
2238,3.19,1,conj,M2,27.4358349876512,nalR,Mutant,Mutant
2239,3.19,1,conj,F2,30141972.615604,nalR,Plasmid-free,Plasmid-free
2241,3.2,1,conj,A1,2.50259463197127,rifR,Ancestor,Ancestor
2242,3.2,1,conj,M1,34316435.4741603,rifR,Mutant,Mutant
2243,3.2,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2244,3.2,1,conj,A2,0,nalR,Ancestor,Ancestor
2245,3.2,1,conj,M2,27.6844872327315,nalR,Mutant,Mutant
2246,3.2,1,conj,F2,30246376.9072904,nalR,Plasmid-free,Plasmid-free
2248,3.21,1,conj,A1,2.50977698295154,rifR,Ancestor,Ancestor
2249,3.21,1,conj,M1,34448883.3186536,rifR,Mutant,Mutant
2250,3.21,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2251,3.21,1,conj,A2,0,nalR,Ancestor,Ancestor
2252,3.21,1,conj,M2,27.9351459332356,nalR,Mutant,Mutant
2253,3.21,1,conj,F2,30351142.5605395,nalR,Plasmid-free,Plasmid-free
2255,3.22,1,conj,A1,2.51697992847657,rifR,Ancestor,Ancestor
2256,3.22,1,conj,M1,34581842.0173402,rifR,Mutant,Mutant
2257,3.22,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
2258,3.22,1,conj,A2,0,nalR,Ancestor,Ancestor
