SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pLFC_S.pB10_max,1,2.300000000000001e-18,-0.115,187.1,0,0,54119384.16476042,6.712989562183709e-32
pLFC_S.pB10_max,2,9.847064517054615e-18,-0.115,187.1,0,0,54119384.16476042,2.874053973139703e-31
pLFC_S.pB10_max,3,4.215855634914608e-17,-0.115,187.1,0,0,54119384.16476042,1.230478043954548e-30
pLFC_S.pB10_max,4,1.804947931808364e-16,-0.115,187.1,0,0,54119384.16476042,5.268085604714424e-30
pLFC_S.pB10_max,5,7.727582058452715e-16,-0.115,187.1,0,0,54119384.16476042,2.2554427214057732e-29
pLFC_S.pB10_max,6,3.308434743061633e-15,-0.115,187.1,0,0,54119384.16476042,9.656302994206581e-29
pLFC_S.pB10_max,7,1.4164508854518591e-14,-0.115,187.1,0,0,54119384.16476042,4.134189780636753e-28
pLFC_S.pB10_max,8,6.06429706707982e-14,-0.115,187.1,0,0,54119384.16476042,1.769994136466111e-27
pLFC_S.pB10_max,9,2.596327150874785e-13,-0.115,187.1,0,0,54119384.16476042,7.578117853185101e-27
pLFC_S.pB10_max,10,1.1115739548715034e-12,-0.115,187.1,0,0,54119384.16476042,3.244782566391053e-26
pLFC_S.pB10_max,11,4.7590175865640196e-12,-0.115,187.1,0,0,54119384.16476042,1.3898198139372738e-25
pLFC_S.pB10_max,12,2.037493617943184e-11,-0.115,187.1,0,0,54119384.16476042,5.961672899678761e-25
pLFC_S.pB10_max,13,8.723187438684151e-11,-0.115,187.1,0,0,54119384.16476042,2.5734134429067012e-24
pLFC_S.pB10_max,14,3.7346865001340517e-10,-0.115,187.1,0,0,54119384.16476042,1.1414326263066627e-23
pLFC_S.pB10_max,15,1.5989434312083864e-9,-0.115,187.1,0,0,54119384.16476042,5.712212402080043e-23
pLFC_S.pB10_max,16,6.845608315752023e-9,-0.115,187.1,0,0,54119384.16476042,5.1792675723448675e-22
pLFC_S.pB10_max,17,2.9308324671172054e-8,-0.115,187.1,0,0,54119384.16476042,1.5577753347686527e-19
pLFC_S.pB10_max,18,1.254786799668759e-7,-0.115,187.1,0,0,54119384.16476033,2.625817794160723e-9
pLFC_S.pB10_max,19,5.372159378907281e-7,-0.115,187.1,0,0,27596485.704379443,13487447.698897583
pLFC_S.pB10_max,20,2.300000000000001e-6,-0.115,187.1,0,0,6309883.197131642,3501284.804253138
pLFC_S.pB10_max,21,2.300000000000001e-18,-0.05184210526315788,187.1,0,0,54119384.16476042,1.2028521166693565e-28
pLFC_S.pB10_max,22,9.847064517054615e-18,-0.05184210526315788,187.1,0,0,54119384.16476042,5.149809742722846e-28
pLFC_S.pB10_max,23,4.215855634914608e-17,-0.05184210526315788,187.1,0,0,54119384.16476042,2.2048047385976067e-27
pLFC_S.pB10_max,24,1.804947931808364e-16,-0.05184210526315788,187.1,0,0,54119384.16476042,9.439502120073026e-27
pLFC_S.pB10_max,25,7.727582058452715e-16,-0.05184210526315788,187.1,0,0,54119384.16476042,4.0413649184744336e-26
pLFC_S.pB10_max,26,3.308434743061633e-15,-0.05184210526315788,187.1,0,0,54119384.16476042,1.7302431931688677e-25
pLFC_S.pB10_max,27,1.4164508854518591e-14,-0.05184210526315788,187.1,0,0,54119384.16476042,7.407756085850541e-25
