SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,F1,A2,M2,F2,C
pDG_S.pB10,629,5.81504620369131e-12,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,630,8.468733685345229e-12,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,631,1.2333427409015975e-11,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,632,1.796176822949261e-11,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,633,2.6158593814251675e-11,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,634,3.8096028274959047e-11,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,635,5.548109277708075e-11,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,636,8.079980499600684e-11,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,637,1.17672672988332e-10,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,638,1.7137241815005908e-10,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,639,2.4957796025854517e-10,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,640,3.6347248244039686e-10,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,641,5.29342596415672e-10,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,642,7.709072843665163e-10,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,643,1.1227096498817994e-9,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,644,1.6350564892813072e-9,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,645,2.381212028793362e-9,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,646,3.4678745127408613e-9,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,647,5.050433766795523e-9,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,648,7.3551915269935365e-9,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,649,1.0711721982067091e-8,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,650,1.5600000000000017e-8,0.27191836734693875,48,1001000999.9898475,0,0,0,0,0,0
pDG_S.pB10,651,1.5600000000000014e-16,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,652,2.271903624901943e-16,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,653,3.3086833851555043e-16,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,654,4.818596010504882e-16,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,655,7.017554963592356e-16,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,656,1.0220005487008985e-15,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,657,1.4883889431059898e-15,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,658,2.1676129712220946e-15,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,659,3.1567998504512458e-15,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,660,4.597400655980828e-15,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,661,6.695417445800901e-15,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,662,9.750861003427414e-15,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,663,1.4200651576667771e-14,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,664,2.0681097303205752e-14,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,665,3.0118884570578663e-14,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,666,4.3863591688397966e-14,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,667,6.38806749731346e-14,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,668,9.303252373887643e-14,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,669,1.3548777430521106e-13,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,670,1.9731741382942637e-13,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,671,2.8736291521496804e-13,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,672,4.185005440636379e-13,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,673,6.094826301805216e-13,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,674,8.87619100526853e-13,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,675,1.2926827256533114e-12,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,676,1.882596519397351e-12,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,677,2.7417165747734747e-12,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,678,3.992894759411276e-12,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,679,5.81504620369131e-12,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,680,8.468733685345229e-12,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,681,1.2333427409015975e-11,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,682,1.796176822949261e-11,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,683,2.6158593814251675e-11,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,684,3.8096028274959047e-11,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,685,5.548109277708075e-11,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,686,8.079980499600684e-11,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,687,1.17672672988332e-10,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,688,1.7137241815005908e-10,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,689,2.4957796025854517e-10,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,690,3.6347248244039686e-10,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,691,5.29342596415672e-10,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,692,7.709072843665163e-10,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,693,1.1227096498817994e-9,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,694,1.6350564892813072e-9,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,695,2.381212028793362e-9,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,696,3.4678745127408613e-9,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,697,5.050433766795523e-9,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,698,7.3551915269935365e-9,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,699,1.0711721982067091e-8,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,700,1.5600000000000017e-8,0.2882448979591836,48,1001000999.9870784,0,0,0,0,0,0
pDG_S.pB10,701,1.5600000000000014e-16,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,702,2.271903624901943e-16,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,703,3.3086833851555043e-16,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,704,4.818596010504882e-16,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,705,7.017554963592356e-16,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,706,1.0220005487008985e-15,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,707,1.4883889431059898e-15,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,708,2.1676129712220946e-15,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,709,3.1567998504512458e-15,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,710,4.597400655980828e-15,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,711,6.695417445800901e-15,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,712,9.750861003427414e-15,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,713,1.4200651576667771e-14,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,714,2.0681097303205752e-14,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,715,3.0118884570578663e-14,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,716,4.3863591688397966e-14,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,717,6.38806749731346e-14,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,718,9.303252373887643e-14,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,719,1.3548777430521106e-13,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,720,1.9731741382942637e-13,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,721,2.8736291521496804e-13,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,722,4.185005440636379e-13,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,723,6.094826301805216e-13,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,724,8.87619100526853e-13,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,725,1.2926827256533114e-12,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,726,1.882596519397351e-12,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,727,2.7417165747734747e-12,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,728,3.992894759411276e-12,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,729,5.81504620369131e-12,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,730,8.468733685345229e-12,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,731,1.2333427409015975e-11,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,732,1.796176822949261e-11,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,733,2.6158593814251675e-11,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,734,3.8096028274959047e-11,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,735,5.548109277708075e-11,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,736,8.079980499600684e-11,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,737,1.17672672988332e-10,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,738,1.7137241815005908e-10,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,739,2.4957796025854517e-10,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,740,3.6347248244039686e-10,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,741,5.29342596415672e-10,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,742,7.709072843665163e-10,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,743,1.1227096498817994e-9,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,744,1.6350564892813072e-9,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,745,2.381212028793362e-9,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,746,3.4678745127408613e-9,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,747,5.050433766795523e-9,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,748,7.3551915269935365e-9,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,749,1.0711721982067091e-8,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,750,1.5600000000000017e-8,0.30457142857142855,48,1001000999.9835706,0,0,0,0,0,0
pDG_S.pB10,751,1.5600000000000014e-16,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,752,2.271903624901943e-16,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,753,3.3086833851555043e-16,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,754,4.818596010504882e-16,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,755,7.017554963592356e-16,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,756,1.0220005487008985e-15,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,757,1.4883889431059898e-15,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,758,2.1676129712220946e-15,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,759,3.1567998504512458e-15,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,760,4.597400655980828e-15,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,761,6.695417445800901e-15,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,762,9.750861003427414e-15,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,763,1.4200651576667771e-14,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,764,2.0681097303205752e-14,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,765,3.0118884570578663e-14,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,766,4.3863591688397966e-14,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,767,6.38806749731346e-14,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,768,9.303252373887643e-14,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,769,1.3548777430521106e-13,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,770,1.9731741382942637e-13,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,771,2.8736291521496804e-13,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,772,4.185005440636379e-13,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,773,6.094826301805216e-13,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,774,8.87619100526853e-13,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,775,1.2926827256533114e-12,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,776,1.882596519397351e-12,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,777,2.7417165747734747e-12,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,778,3.992894759411276e-12,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,779,5.81504620369131e-12,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,780,8.468733685345229e-12,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,781,1.2333427409015975e-11,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,782,1.796176822949261e-11,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,783,2.6158593814251675e-11,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,784,3.8096028274959047e-11,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,785,5.548109277708075e-11,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,786,8.079980499600684e-11,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,787,1.17672672988332e-10,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,788,1.7137241815005908e-10,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,789,2.4957796025854517e-10,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,790,3.6347248244039686e-10,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,791,5.29342596415672e-10,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,792,7.709072843665163e-10,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,793,1.1227096498817994e-9,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,794,1.6350564892813072e-9,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,795,2.381212028793362e-9,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,796,3.4678745127408613e-9,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,797,5.050433766795523e-9,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,798,7.3551915269935365e-9,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,799,1.0711721982067091e-8,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,800,1.5600000000000017e-8,0.3208979591836735,48,1001000999.9791204,0,0,0,0,0,0
pDG_S.pB10,801,1.5600000000000014e-16,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,802,2.271903624901943e-16,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,803,3.3086833851555043e-16,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,804,4.818596010504882e-16,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,805,7.017554963592356e-16,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,806,1.0220005487008985e-15,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,807,1.4883889431059898e-15,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,808,2.1676129712220946e-15,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,809,3.1567998504512458e-15,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,810,4.597400655980828e-15,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,811,6.695417445800901e-15,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,812,9.750861003427414e-15,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,813,1.4200651576667771e-14,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,814,2.0681097303205752e-14,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,815,3.0118884570578663e-14,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,816,4.3863591688397966e-14,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,817,6.38806749731346e-14,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,818,9.303252373887643e-14,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,819,1.3548777430521106e-13,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,820,1.9731741382942637e-13,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,821,2.8736291521496804e-13,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,822,4.185005440636379e-13,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,823,6.094826301805216e-13,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,824,8.87619100526853e-13,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,825,1.2926827256533114e-12,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,826,1.882596519397351e-12,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,827,2.7417165747734747e-12,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,828,3.992894759411276e-12,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,829,5.81504620369131e-12,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,830,8.468733685345229e-12,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,831,1.2333427409015975e-11,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,832,1.796176822949261e-11,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,833,2.6158593814251675e-11,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,834,3.8096028274959047e-11,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,835,5.548109277708075e-11,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,836,8.079980499600684e-11,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,837,1.17672672988332e-10,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,838,1.7137241815005908e-10,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,839,2.4957796025854517e-10,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,840,3.6347248244039686e-10,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,841,5.29342596415672e-10,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,842,7.709072843665163e-10,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,843,1.1227096498817994e-9,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,844,1.6350564892813072e-9,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,845,2.381212028793362e-9,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,846,3.4678745127408613e-9,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,847,5.050433766795523e-9,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,848,7.3551915269935365e-9,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,849,1.0711721982067091e-8,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,850,1.5600000000000017e-8,0.33722448979591835,48,1001000999.9734889,0,0,0,0,0,0
pDG_S.pB10,851,1.5600000000000014e-16,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,852,2.271903624901943e-16,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,853,3.3086833851555043e-16,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,854,4.818596010504882e-16,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,855,7.017554963592356e-16,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,856,1.0220005487008985e-15,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,857,1.4883889431059898e-15,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,858,2.1676129712220946e-15,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,859,3.1567998504512458e-15,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,860,4.597400655980828e-15,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,861,6.695417445800901e-15,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,862,9.750861003427414e-15,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,863,1.4200651576667771e-14,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,864,2.0681097303205752e-14,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,865,3.0118884570578663e-14,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,866,4.3863591688397966e-14,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,867,6.38806749731346e-14,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,868,9.303252373887643e-14,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,869,1.3548777430521106e-13,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,870,1.9731741382942637e-13,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,871,2.8736291521496804e-13,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,872,4.185005440636379e-13,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,873,6.094826301805216e-13,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,874,8.87619100526853e-13,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,875,1.2926827256533114e-12,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,876,1.882596519397351e-12,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,877,2.7417165747734747e-12,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,878,3.992894759411276e-12,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
pDG_S.pB10,879,5.81504620369131e-12,0.3535510204081632,48,1001000999.9663477,0,0,0,0,0,0
