SetID,SweepID,gamma_M,psi_M
pDim90_E.RP4,207,1.1910036484450317e-14,0.6361616161616162
pDim90_E.RP4,208,1.4345681110131686e-14,0.6361616161616162
pDim90_E.RP4,209,1.7279423684577173e-14,0.6361616161616162
pDim90_E.RP4,210,2.0813127001704593e-14,0.6361616161616162
pDim90_E.RP4,211,2.5069485157408865e-14,0.6361616161616162
pDim90_E.RP4,212,3.0196283624564005e-14,0.6361616161616162
pDim90_E.RP4,213,3.637153052844553e-14,0.6361616161616162
pDim90_E.RP4,214,4.380963728614307e-14,0.6361616161616162
pDim90_E.RP4,215,5.276886320861254e-14,0.6361616161616162
pDim90_E.RP4,216,6.356028255020527e-14,0.6361616161616162
pDim90_E.RP4,217,7.655858535157053e-14,0.6361616161616162
pDim90_E.RP4,218,9.221508709317095e-14,0.6361616161616162
pDim90_E.RP4,219,1.1107339886899647e-13,0.6361616161616162
pDim90_E.RP4,220,1.3378830216628223e-13,0.6361616161616162
pDim90_E.RP4,221,1.6114848360449818e-13,0.6361616161616162
pDim90_E.RP4,222,1.9410391900895258e-13,0.6361616161616162
pDim90_E.RP4,223,2.337988576243876e-13,0.6361616161616162
pDim90_E.RP4,224,2.81611551717033e-13,0.6361616161616162
pDim90_E.RP4,225,3.392021110209358e-13,0.6361616161616162
pDim90_E.RP4,226,4.085701435879701e-13,0.6361616161616162
pDim90_E.RP4,227,4.921241843957476e-13,0.6361616161616162
pDim90_E.RP4,228,5.927653223516444e-13,0.6361616161616162
pDim90_E.RP4,229,7.139879293151947e-13,0.6361616161616162
pDim90_E.RP4,230,8.600009885621867e-13,0.6361616161616162
pDim90_E.RP4,231,1.0358742353492076e-12,0.6361616161616162
pDim90_E.RP4,232,1.2477141837409808e-12,0.6361616161616162
pDim90_E.RP4,233,1.50287615154711e-12,0.6361616161616162
pDim90_E.RP4,234,1.81021964510899e-12,0.6361616161616162
pDim90_E.RP4,235,2.1804159711797683e-12,0.6361616161616162
pDim90_E.RP4,236,2.626318756522825e-12,0.6361616161616162
pDim90_E.RP4,237,3.1634102400797892e-12,0.6361616161616162
pDim90_E.RP4,238,3.810338833466979e-12,0.6361616161616162
pDim90_E.RP4,239,4.5895666144965e-12,0.6361616161616162
pDim90_E.RP4,240,5.528149235414554e-12,0.6361616161616162
pDim90_E.RP4,241,6.658675325135691e-12,0.6361616161616162
pDim90_E.RP4,242,8.020398002559746e-12,0.6361616161616162
pDim90_E.RP4,243,9.660597788367692e-12,0.6361616161616162
pDim90_E.RP4,244,1.1636224237105013e-11,0.6361616161616162
pDim90_E.RP4,245,1.401587328883805e-11,0.6361616161616162
pDim90_E.RP4,246,1.6882168996223952e-11,0.6361616161616162
pDim90_E.RP4,247,2.0334632323198827e-11,0.6361616161616162
pDim90_E.RP4,248,2.4493136623153682e-11,0.6361616161616162
pDim90_E.RP4,249,2.950206977463056e-11,0.6361616161616162
pDim90_E.RP4,250,3.553534748850416e-11,0.6361616161616162
pDim90_E.RP4,251,4.280245185422934e-11,0.6361616161616162
pDim90_E.RP4,252,5.155570479017516e-11,0.6361616161616162
pDim90_E.RP4,253,6.209902894030271e-11,0.6361616161616162
pDim90_E.RP4,254,7.479850020522727e-11,0.6361616161616162
pDim90_E.RP4,255,9.009505830324323e-11,0.6361616161616162
pDim90_E.RP4,256,1.08519816686078e-10,0.6361616161616162
pDim90_E.RP4,257,1.3071250338661516e-10,0.6361616161616162
pDim90_E.RP4,258,1.5744367308526557e-10,0.6361616161616162
pDim90_E.RP4,259,1.8964146162254894e-10,0.6361616161616162
pDim90_E.RP4,260,2.2842381190421044e-10,0.6361616161616162
pDim90_E.RP4,261,2.751372901180268e-10,0.6361616161616162
pDim90_E.RP4,262,3.314038400043727e-10,0.6361616161616162
pDim90_E.RP4,263,3.9917709854062077e-10,0.6361616161616162
pDim90_E.RP4,264,4.808102283824071e-10,0.6361616161616162
pDim90_E.RP4,265,5.791376222792436e-10,0.6361616161616162
pDim90_E.RP4,266,6.975733163324003e-10,0.6361616161616162
pDim90_E.RP4,267,8.402295291124364e-10,0.6361616161616162
pDim90_E.RP4,268,1.0120594424459004e-9,0.6361616161616162
pDim90_E.RP4,269,1.2190291813784127e-9,0.6361616161616162
