SetID,SweepID,gamma_M,psi_M
pHFC_S.pB10,1,1.5600000000000017e-16,0.07599999999999996
pHFC_S.pB10,2,1.8790255228037044e-16,0.07599999999999996
pHFC_S.pB10,3,2.2632928944536644e-16,0.07599999999999996
pHFC_S.pB10,4,2.7261443040119883e-16,0.07599999999999996
pHFC_S.pB10,5,3.2836504654387574e-16,0.07599999999999996
pHFC_S.pB10,6,3.955168610593386e-16,0.07599999999999996
pHFC_S.pB10,7,4.764014593780128e-16,0.07599999999999996
pHFC_S.pB10,8,5.738272444052675e-16,0.07599999999999996
pHFC_S.pB10,9,6.91176947383087e-16,0.07599999999999996
pHFC_S.pB10,10,8.3252508006818395e-16,0.07599999999999996
pHFC_S.pB10,11,1.0027794062963549e-15,0.07599999999999996
pHFC_S.pB10,12,1.2078513449825605e-15,0.07599999999999996
pHFC_S.pB10,13,1.4548612211378217e-15,0.07599999999999996
pHFC_S.pB10,14,1.7523854914457232e-15,0.07599999999999996
pHFC_S.pB10,15,2.110754528344502e-15,0.07599999999999996
pHFC_S.pB10,16,2.5424113020082115e-15,0.07599999999999996
pHFC_S.pB10,17,3.062343414062822e-15,0.07599999999999996
pHFC_S.pB10,18,3.6886034837268394e-15,0.07599999999999996
pHFC_S.pB10,19,4.44293595475986e-15,0.07599999999999996
pHFC_S.pB10,20,5.35153208665129e-15,0.07599999999999996
pHFC_S.pB10,21,6.445939344179929e-15,0.07599999999999996
pHFC_S.pB10,22,7.764156760358106e-15,0.07599999999999996
pHFC_S.pB10,23,9.351954304975506e-15,0.07599999999999996
pHFC_S.pB10,24,1.1264462068681323e-14,0.07599999999999996
pHFC_S.pB10,25,1.3568084440837436e-14,0.07599999999999996
pHFC_S.pB10,26,1.634280574351881e-14,0.07599999999999996
pHFC_S.pB10,27,1.9684967375829907e-14,0.07599999999999996
pHFC_S.pB10,28,2.3710612894065782e-14,0.07599999999999996
pHFC_S.pB10,29,2.8559517172607795e-14,0.07599999999999996
pHFC_S.pB10,30,3.440003954248748e-14,0.07599999999999996
pHFC_S.pB10,31,4.143496941396831e-14,0.07599999999999996
pHFC_S.pB10,32,4.990856734963925e-14,0.07599999999999996
pHFC_S.pB10,33,6.011504606188442e-14,0.07599999999999996
