"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"11243",16.0499999999998,1,"tselect","A1",0,"1","A"
"11244",16.0499999999998,1,"tselect","M1",0,"1","M"
"11245",16.0499999999998,1,"tselect","F1",0,"1","F"
"11246",16.0499999999998,1,"tselect","A2",275774.859653293,"2","A"
"11247",16.0499999999998,1,"tselect","M2",0,"2","M"
"11248",16.0499999999998,1,"tselect","F2",0,"2","F"
"11249",16.0499999999998,1,"tselect","C",999744814.931181,"C","C"
"11250",16.0599999999998,1,"tselect","A1",0,"1","A"
"11251",16.0599999999998,1,"tselect","M1",0,"1","M"
"11252",16.0599999999998,1,"tselect","F1",0,"1","F"
"11253",16.0599999999998,1,"tselect","A2",276566.68645711,"2","A"
"11254",16.0599999999998,1,"tselect","M2",0,"2","M"
"11255",16.0599999999998,1,"tselect","F2",0,"2","F"
"11256",16.0599999999998,1,"tselect","C",999744023.104377,"C","C"
"11257",16.0699999999998,1,"tselect","A1",0,"1","A"
"11258",16.0699999999998,1,"tselect","M1",0,"1","M"
"11259",16.0699999999998,1,"tselect","F1",0,"1","F"
"11260",16.0699999999998,1,"tselect","A2",277360.786811062,"2","A"
"11261",16.0699999999998,1,"tselect","M2",0,"2","M"
"11262",16.0699999999998,1,"tselect","F2",0,"2","F"
"11263",16.0699999999998,1,"tselect","C",999743229.004023,"C","C"
"11264",16.0799999999998,1,"tselect","A1",0,"1","A"
"11265",16.0799999999998,1,"tselect","M1",0,"1","M"
"11266",16.0799999999998,1,"tselect","F1",0,"1","F"
"11267",16.0799999999998,1,"tselect","A2",278157.167243095,"2","A"
"11268",16.0799999999998,1,"tselect","M2",0,"2","M"
"11269",16.0799999999998,1,"tselect","F2",0,"2","F"
"11270",16.0799999999998,1,"tselect","C",999742432.623591,"C","C"
"11271",16.0899999999998,1,"tselect","A1",0,"1","A"
"11272",16.0899999999998,1,"tselect","M1",0,"1","M"
"11273",16.0899999999998,1,"tselect","F1",0,"1","F"
"11274",16.0899999999998,1,"tselect","A2",278955.834299896,"2","A"
"11275",16.0899999999998,1,"tselect","M2",0,"2","M"
"11276",16.0899999999998,1,"tselect","F2",0,"2","F"
"11277",16.0899999999998,1,"tselect","C",999741633.956535,"C","C"
"11278",16.0999999999998,1,"tselect","A1",0,"1","A"
"11279",16.0999999999998,1,"tselect","M1",0,"1","M"
"11280",16.0999999999998,1,"tselect","F1",0,"1","F"
"11281",16.0999999999998,1,"tselect","A2",279756.794546951,"2","A"
"11282",16.0999999999998,1,"tselect","M2",0,"2","M"
"11283",16.0999999999998,1,"tselect","F2",0,"2","F"
"11284",16.0999999999998,1,"tselect","C",999740832.996287,"C","C"
"11285",16.1099999999998,1,"tselect","A1",0,"1","A"
"11286",16.1099999999998,1,"tselect","M1",0,"1","M"
"11287",16.1099999999998,1,"tselect","F1",0,"1","F"
"11288",16.1099999999998,1,"tselect","A2",280560.054568596,"2","A"
"11289",16.1099999999998,1,"tselect","M2",0,"2","M"
"11290",16.1099999999998,1,"tselect","F2",0,"2","F"
"11291",16.1099999999998,1,"tselect","C",999740029.736266,"C","C"
"11292",16.1199999999998,1,"tselect","A1",0,"1","A"
"11293",16.1199999999998,1,"tselect","M1",0,"1","M"
"11294",16.1199999999998,1,"tselect","F1",0,"1","F"
"11295",16.1199999999998,1,"tselect","A2",281365.620968073,"2","A"
"11296",16.1199999999998,1,"tselect","M2",0,"2","M"
"11297",16.1199999999998,1,"tselect","F2",0,"2","F"
"11298",16.1199999999998,1,"tselect","C",999739224.169866,"C","C"
"11299",16.1299999999998,1,"tselect","A1",0,"1","A"
"11300",16.1299999999998,1,"tselect","M1",0,"1","M"
"11301",16.1299999999998,1,"tselect","F1",0,"1","F"
"11302",16.1299999999998,1,"tselect","A2",282173.500367581,"2","A"
"11303",16.1299999999998,1,"tselect","M2",0,"2","M"
"11304",16.1299999999998,1,"tselect","F2",0,"2","F"
"11305",16.1299999999998,1,"tselect","C",999738416.290467,"C","C"
"11306",16.1399999999998,1,"tselect","A1",0,"1","A"
"11307",16.1399999999998,1,"tselect","M1",0,"1","M"
"11308",16.1399999999998,1,"tselect","F1",0,"1","F"
"11309",16.1399999999998,1,"tselect","A2",282983.699408336,"2","A"
"11310",16.1399999999998,1,"tselect","M2",0,"2","M"
"11311",16.1399999999998,1,"tselect","F2",0,"2","F"
"11312",16.1399999999998,1,"tselect","C",999737606.091426,"C","C"
"11313",16.1499999999998,1,"tselect","A1",0,"1","A"
"11314",16.1499999999998,1,"tselect","M1",0,"1","M"
"11315",16.1499999999998,1,"tselect","F1",0,"1","F"
"11316",16.1499999999998,1,"tselect","A2",283796.224750621,"2","A"
"11317",16.1499999999998,1,"tselect","M2",0,"2","M"
"11318",16.1499999999998,1,"tselect","F2",0,"2","F"
"11319",16.1499999999998,1,"tselect","C",999736793.566084,"C","C"
"11320",16.1599999999998,1,"tselect","A1",0,"1","A"
"11321",16.1599999999998,1,"tselect","M1",0,"1","M"
"11322",16.1599999999998,1,"tselect","F1",0,"1","F"
"11323",16.1599999999998,1,"tselect","A2",284611.083073842,"2","A"
"11324",16.1599999999998,1,"tselect","M2",0,"2","M"
"11325",16.1599999999998,1,"tselect","F2",0,"2","F"
"11326",16.1599999999998,1,"tselect","C",999735978.707761,"C","C"
"11327",16.1699999999998,1,"tselect","A1",0,"1","A"
"11328",16.1699999999998,1,"tselect","M1",0,"1","M"
"11329",16.1699999999998,1,"tselect","F1",0,"1","F"
"11330",16.1699999999998,1,"tselect","A2",285428.281076582,"2","A"
"11331",16.1699999999998,1,"tselect","M2",0,"2","M"
"11332",16.1699999999998,1,"tselect","F2",0,"2","F"
"11333",16.1699999999998,1,"tselect","C",999735161.509758,"C","C"
"11334",16.1799999999998,1,"tselect","A1",0,"1","A"
"11335",16.1799999999998,1,"tselect","M1",0,"1","M"
"11336",16.1799999999998,1,"tselect","F1",0,"1","F"
"11337",16.1799999999998,1,"tselect","A2",286247.825476659,"2","A"
"11338",16.1799999999998,1,"tselect","M2",0,"2","M"
"11339",16.1799999999998,1,"tselect","F2",0,"2","F"
"11340",16.1799999999998,1,"tselect","C",999734341.965358,"C","C"
"11341",16.1899999999998,1,"tselect","A1",0,"1","A"
"11342",16.1899999999998,1,"tselect","M1",0,"1","M"
"11343",16.1899999999998,1,"tselect","F1",0,"1","F"
"11344",16.1899999999998,1,"tselect","A2",287069.723011179,"2","A"
"11345",16.1899999999998,1,"tselect","M2",0,"2","M"
"11346",16.1899999999998,1,"tselect","F2",0,"2","F"
"11347",16.1899999999998,1,"tselect","C",999733520.067823,"C","C"
"11348",16.1999999999998,1,"tselect","A1",0,"1","A"
"11349",16.1999999999998,1,"tselect","M1",0,"1","M"
"11350",16.1999999999998,1,"tselect","F1",0,"1","F"
"11351",16.1999999999998,1,"tselect","A2",287893.980436591,"2","A"
"11352",16.1999999999998,1,"tselect","M2",0,"2","M"
"11353",16.1999999999998,1,"tselect","F2",0,"2","F"
"11354",16.1999999999998,1,"tselect","C",999732695.810398,"C","C"
"11355",16.2099999999998,1,"tselect","A1",0,"1","A"
"11356",16.2099999999998,1,"tselect","M1",0,"1","M"
"11357",16.2099999999998,1,"tselect","F1",0,"1","F"
"11358",16.2099999999998,1,"tselect","A2",288720.604528744,"2","A"
"11359",16.2099999999998,1,"tselect","M2",0,"2","M"
"11360",16.2099999999998,1,"tselect","F2",0,"2","F"
"11361",16.2099999999998,1,"tselect","C",999731869.186306,"C","C"
"11362",16.2199999999998,1,"tselect","A1",0,"1","A"
"11363",16.2199999999998,1,"tselect","M1",0,"1","M"
"11364",16.2199999999998,1,"tselect","F1",0,"1","F"
"11365",16.2199999999998,1,"tselect","A2",289549.602082942,"2","A"
"11366",16.2199999999998,1,"tselect","M2",0,"2","M"
"11367",16.2199999999998,1,"tselect","F2",0,"2","F"
"11368",16.2199999999998,1,"tselect","C",999731040.188752,"C","C"
"11369",16.2299999999998,1,"tselect","A1",0,"1","A"
"11370",16.2299999999998,1,"tselect","M1",0,"1","M"
"11371",16.2299999999998,1,"tselect","F1",0,"1","F"
"11372",16.2299999999998,1,"tselect","A2",290380.979913998,"2","A"
"11373",16.2299999999998,1,"tselect","M2",0,"2","M"
"11374",16.2299999999998,1,"tselect","F2",0,"2","F"
"11375",16.2299999999998,1,"tselect","C",999730208.81092,"C","C"
"11376",16.2399999999998,1,"tselect","A1",0,"1","A"
"11377",16.2399999999998,1,"tselect","M1",0,"1","M"
"11378",16.2399999999998,1,"tselect","F1",0,"1","F"
"11379",16.2399999999998,1,"tselect","A2",291214.744856294,"2","A"
"11380",16.2399999999998,1,"tselect","M2",0,"2","M"
"11381",16.2399999999998,1,"tselect","F2",0,"2","F"
"11382",16.2399999999998,1,"tselect","C",999729375.045978,"C","C"
"11383",16.2499999999998,1,"tselect","A1",0,"1","A"
"11384",16.2499999999998,1,"tselect","M1",0,"1","M"
"11385",16.2499999999998,1,"tselect","F1",0,"1","F"
"11386",16.2499999999998,1,"tselect","A2",292050.903763835,"2","A"
"11387",16.2499999999998,1,"tselect","M2",0,"2","M"
"11388",16.2499999999998,1,"tselect","F2",0,"2","F"
"11389",16.2499999999998,1,"tselect","C",999728538.887071,"C","C"
"11390",16.2599999999998,1,"tselect","A1",0,"1","A"
"11391",16.2599999999998,1,"tselect","M1",0,"1","M"
"11392",16.2599999999998,1,"tselect","F1",0,"1","F"
"11393",16.2599999999998,1,"tselect","A2",292889.463510303,"2","A"
"11394",16.2599999999998,1,"tselect","M2",0,"2","M"
"11395",16.2599999999998,1,"tselect","F2",0,"2","F"
"11396",16.2599999999998,1,"tselect","C",999727700.327324,"C","C"
"11397",16.2699999999999,1,"tselect","A1",0,"1","A"
"11398",16.2699999999999,1,"tselect","M1",0,"1","M"
"11399",16.2699999999999,1,"tselect","F1",0,"1","F"
"11400",16.2699999999999,1,"tselect","A2",293730.43098912,"2","A"
"11401",16.2699999999999,1,"tselect","M2",0,"2","M"
"11402",16.2699999999999,1,"tselect","F2",0,"2","F"
"11403",16.2699999999999,1,"tselect","C",999726859.359845,"C","C"
"11404",16.2799999999999,1,"tselect","A1",0,"1","A"
"11405",16.2799999999999,1,"tselect","M1",0,"1","M"
"11406",16.2799999999999,1,"tselect","F1",0,"1","F"
"11407",16.2799999999999,1,"tselect","A2",294573.813113496,"2","A"
"11408",16.2799999999999,1,"tselect","M2",0,"2","M"
"11409",16.2799999999999,1,"tselect","F2",0,"2","F"
"11410",16.2799999999999,1,"tselect","C",999726015.977721,"C","C"
"11411",16.2899999999999,1,"tselect","A1",0,"1","A"
"11412",16.2899999999999,1,"tselect","M1",0,"1","M"
"11413",16.2899999999999,1,"tselect","F1",0,"1","F"
"11414",16.2899999999999,1,"tselect","A2",295419.616816493,"2","A"
"11415",16.2899999999999,1,"tselect","M2",0,"2","M"
"11416",16.2899999999999,1,"tselect","F2",0,"2","F"
"11417",16.2899999999999,1,"tselect","C",999725170.174018,"C","C"
"11418",16.2999999999999,1,"tselect","A1",0,"1","A"
"11419",16.2999999999999,1,"tselect","M1",0,"1","M"
"11420",16.2999999999999,1,"tselect","F1",0,"1","F"
"11421",16.2999999999999,1,"tselect","A2",296267.849051079,"2","A"
"11422",16.2999999999999,1,"tselect","M2",0,"2","M"
"11423",16.2999999999999,1,"tselect","F2",0,"2","F"
"11424",16.2999999999999,1,"tselect","C",999724321.941783,"C","C"
"11425",16.3099999999999,1,"tselect","A1",0,"1","A"
"11426",16.3099999999999,1,"tselect","M1",0,"1","M"
"11427",16.3099999999999,1,"tselect","F1",0,"1","F"
"11428",16.3099999999999,1,"tselect","A2",297118.516790185,"2","A"
"11429",16.3099999999999,1,"tselect","M2",0,"2","M"
"11430",16.3099999999999,1,"tselect","F2",0,"2","F"
"11431",16.3099999999999,1,"tselect","C",999723471.274044,"C","C"
"11432",16.3199999999999,1,"tselect","A1",0,"1","A"
"11433",16.3199999999999,1,"tselect","M1",0,"1","M"
"11434",16.3199999999999,1,"tselect","F1",0,"1","F"
"11435",16.3199999999999,1,"tselect","A2",297971.627026763,"2","A"
"11436",16.3199999999999,1,"tselect","M2",0,"2","M"
"11437",16.3199999999999,1,"tselect","F2",0,"2","F"
"11438",16.3199999999999,1,"tselect","C",999722618.163808,"C","C"
"11439",16.3299999999999,1,"tselect","A1",0,"1","A"
"11440",16.3299999999999,1,"tselect","M1",0,"1","M"
"11441",16.3299999999999,1,"tselect","F1",0,"1","F"
"11442",16.3299999999999,1,"tselect","A2",298827.186773844,"2","A"
"11443",16.3299999999999,1,"tselect","M2",0,"2","M"
"11444",16.3299999999999,1,"tselect","F2",0,"2","F"
"11445",16.3299999999999,1,"tselect","C",999721762.604061,"C","C"
"11446",16.3399999999999,1,"tselect","A1",0,"1","A"
"11447",16.3399999999999,1,"tselect","M1",0,"1","M"
"11448",16.3399999999999,1,"tselect","F1",0,"1","F"
"11449",16.3399999999999,1,"tselect","A2",299685.203064594,"2","A"
"11450",16.3399999999999,1,"tselect","M2",0,"2","M"
"11451",16.3399999999999,1,"tselect","F2",0,"2","F"
"11452",16.3399999999999,1,"tselect","C",999720904.58777,"C","C"
"11453",16.3499999999999,1,"tselect","A1",0,"1","A"
"11454",16.3499999999999,1,"tselect","M1",0,"1","M"
"11455",16.3499999999999,1,"tselect","F1",0,"1","F"
"11456",16.3499999999999,1,"tselect","A2",300545.682952373,"2","A"
"11457",16.3499999999999,1,"tselect","M2",0,"2","M"
"11458",16.3499999999999,1,"tselect","F2",0,"2","F"
"11459",16.3499999999999,1,"tselect","C",999720044.107882,"C","C"
"11460",16.3599999999999,1,"tselect","A1",0,"1","A"
"11461",16.3599999999999,1,"tselect","M1",0,"1","M"
"11462",16.3599999999999,1,"tselect","F1",0,"1","F"
"11463",16.3599999999999,1,"tselect","A2",301408.633510794,"2","A"
"11464",16.3599999999999,1,"tselect","M2",0,"2","M"
"11465",16.3599999999999,1,"tselect","F2",0,"2","F"
"11466",16.3599999999999,1,"tselect","C",999719181.157324,"C","C"
"11467",16.3699999999999,1,"tselect","A1",0,"1","A"
"11468",16.3699999999999,1,"tselect","M1",0,"1","M"
"11469",16.3699999999999,1,"tselect","F1",0,"1","F"
"11470",16.3699999999999,1,"tselect","A2",302274.061833777,"2","A"
"11471",16.3699999999999,1,"tselect","M2",0,"2","M"
"11472",16.3699999999999,1,"tselect","F2",0,"2","F"
"11473",16.3699999999999,1,"tselect","C",999718315.729001,"C","C"
"11474",16.3799999999999,1,"tselect","A1",0,"1","A"
"11475",16.3799999999999,1,"tselect","M1",0,"1","M"
"11476",16.3799999999999,1,"tselect","F1",0,"1","F"
"11477",16.3799999999999,1,"tselect","A2",303141.975035612,"2","A"
"11478",16.3799999999999,1,"tselect","M2",0,"2","M"
"11479",16.3799999999999,1,"tselect","F2",0,"2","F"
"11480",16.3799999999999,1,"tselect","C",999717447.815799,"C","C"
"11481",16.3899999999999,1,"tselect","A1",0,"1","A"
"11482",16.3899999999999,1,"tselect","M1",0,"1","M"
"11483",16.3899999999999,1,"tselect","F1",0,"1","F"
"11484",16.3899999999999,1,"tselect","A2",304012.380251017,"2","A"
"11485",16.3899999999999,1,"tselect","M2",0,"2","M"
"11486",16.3899999999999,1,"tselect","F2",0,"2","F"
"11487",16.3899999999999,1,"tselect","C",999716577.410583,"C","C"
"11488",16.3999999999999,1,"tselect","A1",0,"1","A"
"11489",16.3999999999999,1,"tselect","M1",0,"1","M"
"11490",16.3999999999999,1,"tselect","F1",0,"1","F"
"11491",16.3999999999999,1,"tselect","A2",304885.284635194,"2","A"
"11492",16.3999999999999,1,"tselect","M2",0,"2","M"
"11493",16.3999999999999,1,"tselect","F2",0,"2","F"
"11494",16.3999999999999,1,"tselect","C",999715704.506199,"C","C"
"11495",16.4099999999999,1,"tselect","A1",0,"1","A"
"11496",16.4099999999999,1,"tselect","M1",0,"1","M"
"11497",16.4099999999999,1,"tselect","F1",0,"1","F"
"11498",16.4099999999999,1,"tselect","A2",305760.695363888,"2","A"
"11499",16.4099999999999,1,"tselect","M2",0,"2","M"
"11500",16.4099999999999,1,"tselect","F2",0,"2","F"
"11501",16.4099999999999,1,"tselect","C",999714829.095471,"C","C"
"11502",16.4199999999999,1,"tselect","A1",0,"1","A"
"11503",16.4199999999999,1,"tselect","M1",0,"1","M"
"11504",16.4199999999999,1,"tselect","F1",0,"1","F"
"11505",16.4199999999999,1,"tselect","A2",306638.619633449,"2","A"
"11506",16.4199999999999,1,"tselect","M2",0,"2","M"
"11507",16.4199999999999,1,"tselect","F2",0,"2","F"
"11508",16.4199999999999,1,"tselect","C",999713951.171201,"C","C"
"11509",16.4299999999999,1,"tselect","A1",0,"1","A"
"11510",16.4299999999999,1,"tselect","M1",0,"1","M"
"11511",16.4299999999999,1,"tselect","F1",0,"1","F"
"11512",16.4299999999999,1,"tselect","A2",307519.064660888,"2","A"
"11513",16.4299999999999,1,"tselect","M2",0,"2","M"
"11514",16.4299999999999,1,"tselect","F2",0,"2","F"
"11515",16.4299999999999,1,"tselect","C",999713070.726174,"C","C"
"11516",16.4399999999999,1,"tselect","A1",0,"1","A"
"11517",16.4399999999999,1,"tselect","M1",0,"1","M"
"11518",16.4399999999999,1,"tselect","F1",0,"1","F"
"11519",16.4399999999999,1,"tselect","A2",308402.037683939,"2","A"
"11520",16.4399999999999,1,"tselect","M2",0,"2","M"
"11521",16.4399999999999,1,"tselect","F2",0,"2","F"
"11522",16.4399999999999,1,"tselect","C",999712187.75315,"C","C"
"11523",16.4499999999999,1,"tselect","A1",0,"1","A"
"11524",16.4499999999999,1,"tselect","M1",0,"1","M"
"11525",16.4499999999999,1,"tselect","F1",0,"1","F"
"11526",16.4499999999999,1,"tselect","A2",309287.545961116,"2","A"
"11527",16.4499999999999,1,"tselect","M2",0,"2","M"
"11528",16.4499999999999,1,"tselect","F2",0,"2","F"
"11529",16.4499999999999,1,"tselect","C",999711302.244873,"C","C"
"11530",16.4599999999999,1,"tselect","A1",0,"1","A"
"11531",16.4599999999999,1,"tselect","M1",0,"1","M"
"11532",16.4599999999999,1,"tselect","F1",0,"1","F"
"11533",16.4599999999999,1,"tselect","A2",310175.596771773,"2","A"
"11534",16.4599999999999,1,"tselect","M2",0,"2","M"
"11535",16.4599999999999,1,"tselect","F2",0,"2","F"
"11536",16.4599999999999,1,"tselect","C",999710414.194063,"C","C"
"11537",16.4699999999999,1,"tselect","A1",0,"1","A"
"11538",16.4699999999999,1,"tselect","M1",0,"1","M"
"11539",16.4699999999999,1,"tselect","F1",0,"1","F"
"11540",16.4699999999999,1,"tselect","A2",311066.197416167,"2","A"
"11541",16.4699999999999,1,"tselect","M2",0,"2","M"
"11542",16.4699999999999,1,"tselect","F2",0,"2","F"
"11543",16.4699999999999,1,"tselect","C",999709523.593418,"C","C"
"11544",16.4799999999999,1,"tselect","A1",0,"1","A"
"11545",16.4799999999999,1,"tselect","M1",0,"1","M"
"11546",16.4799999999999,1,"tselect","F1",0,"1","F"
"11547",16.4799999999999,1,"tselect","A2",311959.355215514,"2","A"
"11548",16.4799999999999,1,"tselect","M2",0,"2","M"
"11549",16.4799999999999,1,"tselect","F2",0,"2","F"
"11550",16.4799999999999,1,"tselect","C",999708630.435619,"C","C"
"11551",16.4899999999999,1,"tselect","A1",0,"1","A"
"11552",16.4899999999999,1,"tselect","M1",0,"1","M"
"11553",16.4899999999999,1,"tselect","F1",0,"1","F"
"11554",16.4899999999999,1,"tselect","A2",312855.077512051,"2","A"
"11555",16.4899999999999,1,"tselect","M2",0,"2","M"
"11556",16.4899999999999,1,"tselect","F2",0,"2","F"
"11557",16.4899999999999,1,"tselect","C",999707734.713322,"C","C"
"11558",16.4999999999999,1,"tselect","A1",0,"1","A"
"11559",16.4999999999999,1,"tselect","M1",0,"1","M"
"11560",16.4999999999999,1,"tselect","F1",0,"1","F"
"11561",16.4999999999999,1,"tselect","A2",313753.371669096,"2","A"
"11562",16.4999999999999,1,"tselect","M2",0,"2","M"
"11563",16.4999999999999,1,"tselect","F2",0,"2","F"
"11564",16.4999999999999,1,"tselect","C",999706836.419165,"C","C"
"11565",16.5099999999999,1,"tselect","A1",0,"1","A"
"11566",16.5099999999999,1,"tselect","M1",0,"1","M"
"11567",16.5099999999999,1,"tselect","F1",0,"1","F"
"11568",16.5099999999999,1,"tselect","A2",314654.245071109,"2","A"
"11569",16.5099999999999,1,"tselect","M2",0,"2","M"
"11570",16.5099999999999,1,"tselect","F2",0,"2","F"
"11571",16.5099999999999,1,"tselect","C",999705935.545763,"C","C"
"11572",16.5199999999999,1,"tselect","A1",0,"1","A"
"11573",16.5199999999999,1,"tselect","M1",0,"1","M"
"11574",16.5199999999999,1,"tselect","F1",0,"1","F"
"11575",16.5199999999999,1,"tselect","A2",315557.705123753,"2","A"
"11576",16.5199999999999,1,"tselect","M2",0,"2","M"
"11577",16.5199999999999,1,"tselect","F2",0,"2","F"
"11578",16.5199999999999,1,"tselect","C",999705032.085711,"C","C"
"11579",16.5299999999999,1,"tselect","A1",0,"1","A"
"11580",16.5299999999999,1,"tselect","M1",0,"1","M"
"11581",16.5299999999999,1,"tselect","F1",0,"1","F"
"11582",16.5299999999999,1,"tselect","A2",316463.759253952,"2","A"
"11583",16.5299999999999,1,"tselect","M2",0,"2","M"
"11584",16.5299999999999,1,"tselect","F2",0,"2","F"
"11585",16.5299999999999,1,"tselect","C",999704126.03158,"C","C"
"11586",16.5399999999999,1,"tselect","A1",0,"1","A"
"11587",16.5399999999999,1,"tselect","M1",0,"1","M"
"11588",16.5399999999999,1,"tselect","F1",0,"1","F"
"11589",16.5399999999999,1,"tselect","A2",317372.414909957,"2","A"
"11590",16.5399999999999,1,"tselect","M2",0,"2","M"
"11591",16.5399999999999,1,"tselect","F2",0,"2","F"
"11592",16.5399999999999,1,"tselect","C",999703217.375924,"C","C"
"11593",16.5499999999999,1,"tselect","A1",0,"1","A"
"11594",16.5499999999999,1,"tselect","M1",0,"1","M"
"11595",16.5499999999999,1,"tselect","F1",0,"1","F"
"11596",16.5499999999999,1,"tselect","A2",318283.679561404,"2","A"
"11597",16.5499999999999,1,"tselect","M2",0,"2","M"
"11598",16.5499999999999,1,"tselect","F2",0,"2","F"
"11599",16.5499999999999,1,"tselect","C",999702306.111273,"C","C"
"11600",16.5599999999999,1,"tselect","A1",0,"1","A"
"11601",16.5599999999999,1,"tselect","M1",0,"1","M"
"11602",16.5599999999999,1,"tselect","F1",0,"1","F"
"11603",16.5599999999999,1,"tselect","A2",319197.560699374,"2","A"
"11604",16.5599999999999,1,"tselect","M2",0,"2","M"
"11605",16.5599999999999,1,"tselect","F2",0,"2","F"
"11606",16.5599999999999,1,"tselect","C",999701392.230135,"C","C"
"11607",16.5699999999999,1,"tselect","A1",0,"1","A"
"11608",16.5699999999999,1,"tselect","M1",0,"1","M"
"11609",16.5699999999999,1,"tselect","F1",0,"1","F"
"11610",16.5699999999999,1,"tselect","A2",320114.065836458,"2","A"
"11611",16.5699999999999,1,"tselect","M2",0,"2","M"
"11612",16.5699999999999,1,"tselect","F2",0,"2","F"
"11613",16.5699999999999,1,"tselect","C",999700475.724998,"C","C"
"11614",16.5799999999999,1,"tselect","A1",0,"1","A"
"11615",16.5799999999999,1,"tselect","M1",0,"1","M"
"11616",16.5799999999999,1,"tselect","F1",0,"1","F"
"11617",16.5799999999999,1,"tselect","A2",321033.202506818,"2","A"
"11618",16.5799999999999,1,"tselect","M2",0,"2","M"
"11619",16.5799999999999,1,"tselect","F2",0,"2","F"
"11620",16.5799999999999,1,"tselect","C",999699556.588328,"C","C"
"11621",16.5899999999999,1,"tselect","A1",0,"1","A"
"11622",16.5899999999999,1,"tselect","M1",0,"1","M"
"11623",16.5899999999999,1,"tselect","F1",0,"1","F"
"11624",16.5899999999999,1,"tselect","A2",321954.978266246,"2","A"
"11625",16.5899999999999,1,"tselect","M2",0,"2","M"
"11626",16.5899999999999,1,"tselect","F2",0,"2","F"
"11627",16.5899999999999,1,"tselect","C",999698634.812568,"C","C"
"11628",16.5999999999999,1,"tselect","A1",0,"1","A"
"11629",16.5999999999999,1,"tselect","M1",0,"1","M"
"11630",16.5999999999999,1,"tselect","F1",0,"1","F"
"11631",16.5999999999999,1,"tselect","A2",322879.400692231,"2","A"
"11632",16.5999999999999,1,"tselect","M2",0,"2","M"
"11633",16.5999999999999,1,"tselect","F2",0,"2","F"
"11634",16.5999999999999,1,"tselect","C",999697710.390142,"C","C"
"11635",16.6099999999999,1,"tselect","A1",0,"1","A"
"11636",16.6099999999999,1,"tselect","M1",0,"1","M"
"11637",16.6099999999999,1,"tselect","F1",0,"1","F"
"11638",16.6099999999999,1,"tselect","A2",323806.477384017,"2","A"
"11639",16.6099999999999,1,"tselect","M2",0,"2","M"
"11640",16.6099999999999,1,"tselect","F2",0,"2","F"
"11641",16.6099999999999,1,"tselect","C",999696783.31345,"C","C"
"11642",16.6199999999999,1,"tselect","A1",0,"1","A"
"11643",16.6199999999999,1,"tselect","M1",0,"1","M"
"11644",16.6199999999999,1,"tselect","F1",0,"1","F"
"11645",16.6199999999999,1,"tselect","A2",324736.215962667,"2","A"
"11646",16.6199999999999,1,"tselect","M2",0,"2","M"
"11647",16.6199999999999,1,"tselect","F2",0,"2","F"
"11648",16.6199999999999,1,"tselect","C",999695853.574872,"C","C"
"11649",16.6299999999999,1,"tselect","A1",0,"1","A"
"11650",16.6299999999999,1,"tselect","M1",0,"1","M"
"11651",16.6299999999999,1,"tselect","F1",0,"1","F"
"11652",16.6299999999999,1,"tselect","A2",325668.624071125,"2","A"
"11653",16.6299999999999,1,"tselect","M2",0,"2","M"
"11654",16.6299999999999,1,"tselect","F2",0,"2","F"
"11655",16.6299999999999,1,"tselect","C",999694921.166763,"C","C"
"11656",16.6399999999999,1,"tselect","A1",0,"1","A"
"11657",16.6399999999999,1,"tselect","M1",0,"1","M"
"11658",16.6399999999999,1,"tselect","F1",0,"1","F"
"11659",16.6399999999999,1,"tselect","A2",326603.709374282,"2","A"
"11660",16.6399999999999,1,"tselect","M2",0,"2","M"
"11661",16.6399999999999,1,"tselect","F2",0,"2","F"
"11662",16.6399999999999,1,"tselect","C",999693986.08146,"C","C"
"11663",16.6499999999999,1,"tselect","A1",0,"1","A"
"11664",16.6499999999999,1,"tselect","M1",0,"1","M"
"11665",16.6499999999999,1,"tselect","F1",0,"1","F"
"11666",16.6499999999999,1,"tselect","A2",327541.479559034,"2","A"
"11667",16.6499999999999,1,"tselect","M2",0,"2","M"
"11668",16.6499999999999,1,"tselect","F2",0,"2","F"
"11669",16.6499999999999,1,"tselect","C",999693048.311275,"C","C"
"11670",16.6599999999999,1,"tselect","A1",0,"1","A"
"11671",16.6599999999999,1,"tselect","M1",0,"1","M"
"11672",16.6599999999999,1,"tselect","F1",0,"1","F"
"11673",16.6599999999999,1,"tselect","A2",328481.942334349,"2","A"
"11674",16.6599999999999,1,"tselect","M2",0,"2","M"
"11675",16.6599999999999,1,"tselect","F2",0,"2","F"
"11676",16.6599999999999,1,"tselect","C",999692107.8485,"C","C"
"11677",16.6699999999999,1,"tselect","A1",0,"1","A"
"11678",16.6699999999999,1,"tselect","M1",0,"1","M"
"11679",16.6699999999999,1,"tselect","F1",0,"1","F"
"11680",16.6699999999999,1,"tselect","A2",329425.10543133,"2","A"
"11681",16.6699999999999,1,"tselect","M2",0,"2","M"
"11682",16.6699999999999,1,"tselect","F2",0,"2","F"
"11683",16.6699999999999,1,"tselect","C",999691164.685403,"C","C"
"11684",16.6799999999999,1,"tselect","A1",0,"1","A"
"11685",16.6799999999999,1,"tselect","M1",0,"1","M"
"11686",16.6799999999999,1,"tselect","F1",0,"1","F"
"11687",16.6799999999999,1,"tselect","A2",330370.976603275,"2","A"
"11688",16.6799999999999,1,"tselect","M2",0,"2","M"
