...1,Time,Cycle,Phase,Cell_types,Density,Host,Genotype,Genotype_plot
925,1.32,1,conj,A1,14600179.9719378,rifR,Ancestor,Ancestor
939,1.34,1,conj,A1,14684134.1736337,rifR,Ancestor,Ancestor
953,1.36,1,conj,A1,14768570.9643338,rifR,Ancestor,Ancestor
967,1.38,1,conj,A1,14853493.115985,rifR,Ancestor,Ancestor
981,1.4,1,conj,A1,14938903.4164292,rifR,Ancestor,Ancestor
995,1.42,1,conj,A1,15024804.6694941,rifR,Ancestor,Ancestor
1009,1.44,1,conj,A1,15111199.6950842,rifR,Ancestor,Ancestor
1023,1.46,1,conj,A1,15198091.3292732,rifR,Ancestor,Ancestor
1037,1.48,1,conj,A1,15285482.4243958,rifR,Ancestor,Ancestor
1051,1.5,1,conj,A1,15373375.8491408,rifR,Ancestor,Ancestor
1065,1.52,1,conj,A1,15461774.4886444,rifR,Ancestor,Ancestor
1079,1.54,1,conj,A1,15550681.2445843,rifR,Ancestor,Ancestor
1093,1.56,1,conj,A1,15640099.035274,rifR,Ancestor,Ancestor
1107,1.58,1,conj,A1,15730030.7957577,rifR,Ancestor,Ancestor
1121,1.6,1,conj,A1,15820479.477906,rifR,Ancestor,Ancestor
1135,1.62,1,conj,A1,15911448.0505119,rifR,Ancestor,Ancestor
1149,1.64,1,conj,A1,16002939.4993873,rifR,Ancestor,Ancestor
1163,1.66,1,conj,A1,16094956.8274602,rifR,Ancestor,Ancestor
1177,1.68,1,conj,A1,16187503.0548725,rifR,Ancestor,Ancestor
1191,1.7,1,conj,A1,16280581.2190782,rifR,Ancestor,Ancestor
1205,1.72,1,conj,A1,16374194.3749421,rifR,Ancestor,Ancestor
1219,1.74,1,conj,A1,16468345.5948392,rifR,Ancestor,Ancestor
1233,1.76,1,conj,A1,16563037.9687546,rifR,Ancestor,Ancestor
1247,1.78,1,conj,A1,16658274.6043842,rifR,Ancestor,Ancestor
1261,1.8,1,conj,A1,16754058.6272355,rifR,Ancestor,Ancestor
1275,1.82,1,conj,A1,16850393.1807293,rifR,Ancestor,Ancestor
1289,1.84,1,conj,A1,16947281.4263018,rifR,Ancestor,Ancestor
1303,1.86,1,conj,A1,17044726.5435076,rifR,Ancestor,Ancestor
1317,1.88,1,conj,A1,17142731.7301229,rifR,Ancestor,Ancestor
1331,1.9,1,conj,A1,17241300.2022495,rifR,Ancestor,Ancestor
1345,1.92,1,conj,A1,17340435.194419,rifR,Ancestor,Ancestor
1359,1.94,1,conj,A1,17440139.9596985,rifR,Ancestor,Ancestor
1373,1.96,1,conj,A1,17540417.7697959,rifR,Ancestor,Ancestor
1387,1.98,1,conj,A1,17641271.9151662,rifR,Ancestor,Ancestor
1401,2,1,conj,A1,17742705.7051186,rifR,Ancestor,Ancestor
1415,2.02,1,conj,A1,17844722.4679237,rifR,Ancestor,Ancestor
1429,2.04,1,conj,A1,17947325.5509219,rifR,Ancestor,Ancestor
1443,2.06,1,conj,A1,18050518.320632,rifR,Ancestor,Ancestor
1457,2.08,1,conj,A1,18154304.1628604,rifR,Ancestor,Ancestor
1471,2.1,1,conj,A1,18258686.4828113,rifR,Ancestor,Ancestor
1485,2.12,1,conj,A1,18363668.705197,rifR,Ancestor,Ancestor
1499,2.14,1,conj,A1,18469254.2743492,rifR,Ancestor,Ancestor
1513,2.16,1,conj,A1,18575446.6543309,rifR,Ancestor,Ancestor
1527,2.18,1,conj,A1,18682249.3290486,rifR,Ancestor,Ancestor
1541,2.2,1,conj,A1,18789665.8023655,rifR,Ancestor,Ancestor
1555,2.22,1,conj,A1,18897699.5982153,rifR,Ancestor,Ancestor
1569,2.24,1,conj,A1,19006354.2607165,rifR,Ancestor,Ancestor
1583,2.26,1,conj,A1,19115633.354287,rifR,Ancestor,Ancestor
1597,2.28,1,conj,A1,19225540.4637603,rifR,Ancestor,Ancestor
1611,2.3,1,conj,A1,19336079.1945017,rifR,Ancestor,Ancestor
1625,2.32,1,conj,A1,19447253.1725246,rifR,Ancestor,Ancestor
1639,2.34,1,conj,A1,19559066.044609,rifR,Ancestor,Ancestor
1653,2.36,1,conj,A1,19671521.4784191,rifR,Ancestor,Ancestor
1667,2.38,1,conj,A1,19784623.1626225,rifR,Ancestor,Ancestor
1681,2.4,1,conj,A1,19898374.8070095,rifR,Ancestor,Ancestor
1695,2.42,1,conj,A1,20012780.1426137,rifR,Ancestor,Ancestor
1709,2.44,1,conj,A1,20127842.921833,rifR,Ancestor,Ancestor
1723,2.46,1,conj,A1,20243566.9185505,rifR,Ancestor,Ancestor
1737,2.48,1,conj,A1,20359955.9282577,rifR,Ancestor,Ancestor
1751,2.5,1,conj,A1,20477013.7681769,rifR,Ancestor,Ancestor
1765,2.52,1,conj,A1,20594744.2773847,rifR,Ancestor,Ancestor
1779,2.54,1,conj,A1,20713151.3169372,rifR,Ancestor,Ancestor
1793,2.56,1,conj,A1,20832238.7699941,rifR,Ancestor,Ancestor
1807,2.58,1,conj,A1,20952010.541945,rifR,Ancestor,Ancestor
1821,2.6,1,conj,A1,21072470.5605356,rifR,Ancestor,Ancestor
1835,2.62,1,conj,A1,21193622.7759952,rifR,Ancestor,Ancestor
1849,2.64,1,conj,A1,21315471.161164,rifR,Ancestor,Ancestor
1863,2.66,1,conj,A1,21438019.7116224,rifR,Ancestor,Ancestor
1877,2.68,1,conj,A1,21561272.4458197,rifR,Ancestor,Ancestor
1891,2.7,1,conj,A1,21685233.4052044,rifR,Ancestor,Ancestor
1905,2.72,1,conj,A1,21809906.6543549,rifR,Ancestor,Ancestor
1919,2.74,1,conj,A1,21935296.2811112,rifR,Ancestor,Ancestor
1933,2.76,1,conj,A1,22061406.3967067,rifR,Ancestor,Ancestor
1947,2.78,1,conj,A1,22188241.1359017,rifR,Ancestor,Ancestor
1961,2.8,1,conj,A1,22315804.6571164,rifR,Ancestor,Ancestor
1975,2.82,1,conj,A1,22444101.1425661,rifR,Ancestor,Ancestor
1989,2.84,1,conj,A1,22573134.7983959,rifR,Ancestor,Ancestor
2003,2.86,1,conj,A1,22702909.8548169,rifR,Ancestor,Ancestor
2017,2.88,1,conj,A1,22833430.5662427,rifR,Ancestor,Ancestor
2031,2.9,1,conj,A1,22964701.2114272,rifR,Ancestor,Ancestor
2045,2.92,1,conj,A1,23096726.0936024,rifR,Ancestor,Ancestor
2059,2.94,1,conj,A1,23229509.5406179,rifR,Ancestor,Ancestor
2073,2.96,1,conj,A1,23363055.9050802,rifR,Ancestor,Ancestor
2087,2.98,1,conj,A1,23497369.5644938,rifR,Ancestor,Ancestor
2101,3,1,conj,A1,23632454.921402,rifR,Ancestor,Ancestor
2115,3.02,1,conj,A1,23768316.4035295,rifR,Ancestor,Ancestor
2129,3.04,1,conj,A1,23904958.4639249,rifR,Ancestor,Ancestor
2143,3.06,1,conj,A1,24042385.5811049,rifR,Ancestor,Ancestor
2157,3.08,1,conj,A1,24180602.2591983,rifR,Ancestor,Ancestor
2171,3.1,1,conj,A1,24319613.0280919,rifR,Ancestor,Ancestor
2185,3.12,1,conj,A1,24459422.4435759,rifR,Ancestor,Ancestor
2199,3.14,1,conj,A1,24600035.0874917,rifR,Ancestor,Ancestor
2213,3.16,1,conj,A1,24741455.567879,rifR,Ancestor,Ancestor
2227,3.18,1,conj,A1,24883688.5191245,rifR,Ancestor,Ancestor
2241,3.2,1,conj,A1,25026738.6021117,rifR,Ancestor,Ancestor
2255,3.22,1,conj,A1,25170610.5043705,rifR,Ancestor,Ancestor
2269,3.24,1,conj,A1,25315308.9402289,rifR,Ancestor,Ancestor
2283,3.26,1,conj,A1,25460838.6509644,rifR,Ancestor,Ancestor
2297,3.28,1,conj,A1,25607204.404957,rifR,Ancestor,Ancestor
2311,3.3,1,conj,A1,25754410.9978429,rifR,Ancestor,Ancestor
2325,3.32,1,conj,A1,25902463.2526686,rifR,Ancestor,Ancestor
2339,3.34,1,conj,A1,26051366.0200464,rifR,Ancestor,Ancestor
2353,3.36,1,conj,A1,26201124.1783107,rifR,Ancestor,Ancestor
2367,3.38,1,conj,A1,26351742.6336746,rifR,Ancestor,Ancestor
2381,3.4,1,conj,A1,26503226.3203882,rifR,Ancestor,Ancestor
2395,3.42,1,conj,A1,26655580.2008973,rifR,Ancestor,Ancestor
2409,3.44,1,conj,A1,26808809.2660027,rifR,Ancestor,Ancestor
2423,3.46,1,conj,A1,26962918.5350213,rifR,Ancestor,Ancestor
2437,3.48,1,conj,A1,27117913.0559468,rifR,Ancestor,Ancestor
2451,3.5,1,conj,A1,27273797.9056126,rifR,Ancestor,Ancestor
2465,3.52,1,conj,A1,27430578.1898547,rifR,Ancestor,Ancestor
2479,3.54,1,conj,A1,27588259.0436758,rifR,Ancestor,Ancestor
2493,3.56,1,conj,A1,27746845.6314105,rifR,Ancestor,Ancestor
2507,3.58,1,conj,A1,27906343.1468909,rifR,Ancestor,Ancestor
2521,3.6,1,conj,A1,28066756.8136135,rifR,Ancestor,Ancestor
2535,3.62,1,conj,A1,28228091.8849072,rifR,Ancestor,Ancestor
2549,3.64,1,conj,A1,28390353.6441017,rifR,Ancestor,Ancestor
2563,3.66,1,conj,A1,28553547.404697,rifR,Ancestor,Ancestor
2577,3.68,1,conj,A1,28717678.5105342,rifR,Ancestor,Ancestor
2591,3.7,1,conj,A1,28882752.3359669,rifR,Ancestor,Ancestor
2605,3.72,1,conj,A1,29048774.2860333,rifR,Ancestor,Ancestor
2619,3.74,1,conj,A1,29215749.7966298,rifR,Ancestor,Ancestor
2633,3.76,1,conj,A1,29383684.3346854,rifR,Ancestor,Ancestor
2647,3.78,1,conj,A1,29552583.3983367,rifR,Ancestor,Ancestor
2661,3.8,1,conj,A1,29722452.5171042,rifR,Ancestor,Ancestor
2675,3.82,1,conj,A1,29893297.2520694,rifR,Ancestor,Ancestor
2689,3.84,1,conj,A1,30065123.1960531,rifR,Ancestor,Ancestor
2703,3.86,1,conj,A1,30237935.973794602,rifR,Ancestor,Ancestor
2717,3.88,1,conj,A1,30411741.2421313,rifR,Ancestor,Ancestor
2731,3.9,1,conj,A1,30586544.6901804,rifR,Ancestor,Ancestor
2745,3.92,1,conj,A1,30762352.0395206,rifR,Ancestor,Ancestor
2759,3.94,1,conj,A1,30939169.0443751,rifR,Ancestor,Ancestor
2773,3.96,1,conj,A1,31117001.4917961,rifR,Ancestor,Ancestor
2787,3.98,1,conj,A1,31295855.2018495,rifR,Ancestor,Ancestor
2801,4,1,conj,A1,31475736.0278009,rifR,Ancestor,Ancestor
2815,4.02,1,conj,A1,31656649.8563029,rifR,Ancestor,Ancestor
2829,4.04,1,conj,A1,31838602.6075834,rifR,Ancestor,Ancestor
2843,4.06,1,conj,A1,32021600.2356343,rifR,Ancestor,Ancestor
2857,4.08,1,conj,A1,32205648.7284018,rifR,Ancestor,Ancestor
2871,4.1,1,conj,A1,32390754.1079777,rifR,Ancestor,Ancestor
2885,4.12,1,conj,A1,32576922.4307917,rifR,Ancestor,Ancestor
2899,4.14,1,conj,A1,32764159.7878044,rifR,Ancestor,Ancestor
2913,4.16,1,conj,A1,32952472.3047019,rifR,Ancestor,Ancestor
2927,4.18,1,conj,A1,33141866.1420908,rifR,Ancestor,Ancestor
2941,4.2,1,conj,A1,33332347.4956953,rifR,Ancestor,Ancestor
2955,4.22,1,conj,A1,33523922.5965539,rifR,Ancestor,Ancestor
2969,4.24,1,conj,A1,33716597.7112186,rifR,Ancestor,Ancestor
2983,4.26,1,conj,A1,33910379.141954,rifR,Ancestor,Ancestor
2997,4.28,1,conj,A1,34105273.2269387,rifR,Ancestor,Ancestor
3011,4.3,1,conj,A1,34301286.3404664,rifR,Ancestor,Ancestor
3025,4.32,1,conj,A1,34498424.8931492,rifR,Ancestor,Ancestor
3039,4.34,1,conj,A1,34696695.3321215,rifR,Ancestor,Ancestor
3053,4.36,1,conj,A1,34896104.141245,rifR,Ancestor,Ancestor
3067,4.38,1,conj,A1,35096657.8413149,rifR,Ancestor,Ancestor
3081,4.4,1,conj,A1,35298362.9902673,rifR,Ancestor,Ancestor
3095,4.42,1,conj,A1,35501226.1833876,rifR,Ancestor,Ancestor
3109,4.44,1,conj,A1,35705254.0535199,rifR,Ancestor,Ancestor
3123,4.46,1,conj,A1,35910453.2712777,rifR,Ancestor,Ancestor
3137,4.48,1,conj,A1,36116830.5452557,rifR,Ancestor,Ancestor
3151,4.5,1,conj,A1,36324392.6222427,rifR,Ancestor,Ancestor
3165,4.52,1,conj,A1,36533146.2874357,rifR,Ancestor,Ancestor
3179,4.54,1,conj,A1,36743098.364655,rifR,Ancestor,Ancestor
3193,4.56,1,conj,A1,36954255.7165606,rifR,Ancestor,Ancestor
3207,4.58,1,conj,A1,37166625.2448699,rifR,Ancestor,Ancestor
3221,4.6,1,conj,A1,37380213.8905759,rifR,Ancestor,Ancestor
3235,4.62,1,conj,A1,37595028.6341673,rifR,Ancestor,Ancestor
3249,4.64,1,conj,A1,37811076.4958497,rifR,Ancestor,Ancestor
3263,4.66,1,conj,A1,38028364.5357673,rifR,Ancestor,Ancestor
3277,4.68,1,conj,A1,38246899.8542268,rifR,Ancestor,Ancestor
3291,4.7,1,conj,A1,38466689.5919214,rifR,Ancestor,Ancestor
3305,4.72,1,conj,A1,38687740.9301568,rifR,Ancestor,Ancestor
3319,4.74,1,conj,A1,38910061.0910782,rifR,Ancestor,Ancestor
3333,4.76,1,conj,A1,39133657.3378982,rifR,Ancestor,Ancestor
3347,4.78,1,conj,A1,39358536.9751263,rifR,Ancestor,Ancestor
3361,4.8,1,conj,A1,39584707.3487995,rifR,Ancestor,Ancestor
3375,4.82,1,conj,A1,39812175.8467136,rifR,Ancestor,Ancestor
3389,4.84,1,conj,A1,40040949.898657,rifR,Ancestor,Ancestor
3403,4.86,1,conj,A1,40271036.976644,rifR,Ancestor,Ancestor
3417,4.88,1,conj,A1,40502444.5951508,rifR,Ancestor,Ancestor
3431,4.9,1,conj,A1,40735180.3113521,rifR,Ancestor,Ancestor
3445,4.92,1,conj,A1,40969251.725359,rifR,Ancestor,Ancestor
3459,4.94,1,conj,A1,41204666.4804578,rifR,Ancestor,Ancestor
3473,4.96,1,conj,A1,41441432.263351,rifR,Ancestor,Ancestor
3487,4.98,1,conj,A1,41679556.8043986,rifR,Ancestor,Ancestor
3501,5,1,conj,A1,41919047.877861,rifR,Ancestor,Ancestor
3515,5.02,1,conj,A1,42159913.3021435,rifR,Ancestor,Ancestor
3529,5.04,1,conj,A1,42402160.9400414,rifR,Ancestor,Ancestor
3543,5.06,1,conj,A1,42645798.698987,rifR,Ancestor,Ancestor
3557,5.08,1,conj,A1,42890834.5312975,rifR,Ancestor,Ancestor
3571,5.1,1,conj,A1,43137276.4344245,rifR,Ancestor,Ancestor
3585,5.12,1,conj,A1,43385132.4512041,rifR,Ancestor,Ancestor
3599,5.14,1,conj,A1,43634410.6701095,rifR,Ancestor,Ancestor
3613,5.16,1,conj,A1,43885119.2255036,rifR,Ancestor,Ancestor
3627,5.18,1,conj,A1,44137266.2978941,rifR,Ancestor,Ancestor
3641,5.2,1,conj,A1,44390860.1141886,rifR,Ancestor,Ancestor
3655,5.22,1,conj,A1,44645908.9479523,rifR,Ancestor,Ancestor
3669,5.24,1,conj,A1,44902421.1196662,rifR,Ancestor,Ancestor
3683,5.26,1,conj,A1,45160404.996987,rifR,Ancestor,Ancestor
3697,5.28,1,conj,A1,45419868.995008,rifR,Ancestor,Ancestor
3711,5.3,1,conj,A1,45680821.5765218,rifR,Ancestor,Ancestor
3725,5.32,1,conj,A1,45943271.2522839,rifR,Ancestor,Ancestor
3739,5.34,1,conj,A1,46207226.581278,rifR,Ancestor,Ancestor
3753,5.36,1,conj,A1,46472696.1709822,rifR,Ancestor,Ancestor
3767,5.38,1,conj,A1,46739688.677637,rifR,Ancestor,Ancestor
3781,5.4,1,conj,A1,47008212.8065145,rifR,Ancestor,Ancestor
3795,5.42,1,conj,A1,47278277.3121889,rifR,Ancestor,Ancestor
3809,5.44,1,conj,A1,47549890.9988083,rifR,Ancestor,Ancestor
3823,5.46,1,conj,A1,47823062.7203683,rifR,Ancestor,Ancestor
3837,5.48,1,conj,A1,48097801.3809863,rifR,Ancestor,Ancestor
3851,5.5,1,conj,A1,48374115.9351775,rifR,Ancestor,Ancestor
3865,5.52,1,conj,A1,48652015.3881328,rifR,Ancestor,Ancestor
3879,5.54,1,conj,A1,48931508.795997,rifR,Ancestor,Ancestor
3893,5.56,1,conj,A1,49212605.2661495,rifR,Ancestor,Ancestor
3907,5.58,1,conj,A1,49495313.9574854,rifR,Ancestor,Ancestor
3921,5.6,1,conj,A1,49779644.080699,rifR,Ancestor,Ancestor
3935,5.62,1,conj,A1,50065604.8985677,rifR,Ancestor,Ancestor
3949,5.64,1,conj,A1,50353205.7262382,rifR,Ancestor,Ancestor
3963,5.66,1,conj,A1,50642455.9315135,rifR,Ancestor,Ancestor
3977,5.68,1,conj,A1,50933364.9351413,rifR,Ancestor,Ancestor
3991,5.7,1,conj,A1,51225942.2111046,rifR,Ancestor,Ancestor
4005,5.72,1,conj,A1,51520197.2869128,rifR,Ancestor,Ancestor
4019,5.74,1,conj,A1,51816139.7438945,rifR,Ancestor,Ancestor
4033,5.76,1,conj,A1,52113779.2174919,rifR,Ancestor,Ancestor
4047,5.78,1,conj,A1,52413125.3975567,rifR,Ancestor,Ancestor
4061,5.8,1,conj,A1,52714188.0286471,rifR,Ancestor,Ancestor
4075,5.82,1,conj,A1,53016976.9103267,rifR,Ancestor,Ancestor
4089,5.84,1,conj,A1,53321501.8974638,rifR,Ancestor,Ancestor
4103,5.86,1,conj,A1,53627772.900534,rifR,Ancestor,Ancestor
4117,5.88,1,conj,A1,53935799.8859222,rifR,Ancestor,Ancestor
4131,5.9,1,conj,A1,54245592.8762275,rifR,Ancestor,Ancestor
4145,5.92,1,conj,A1,54557161.950569,rifR,Ancestor,Ancestor
4159,5.94,1,conj,A1,54870517.2448927,rifR,Ancestor,Ancestor
4173,5.96,1,conj,A1,55185668.952281,rifR,Ancestor,Ancestor
4187,5.98,1,conj,A1,55502627.3232621,rifR,Ancestor,Ancestor
4201,6,1,conj,A1,55821402.6661223,rifR,Ancestor,Ancestor
4215,6.02,1,conj,A1,56142005.347219,rifR,Ancestor,Ancestor
4229,6.04,1,conj,A1,56464445.7912948,rifR,Ancestor,Ancestor
4243,6.06,1,conj,A1,56788734.4817943,rifR,Ancestor,Ancestor
4257,6.08,1,conj,A1,57114881.9611813,rifR,Ancestor,Ancestor
4271,6.1,1,conj,A1,57442898.8312577,rifR,Ancestor,Ancestor
4285,6.12,1,conj,A1,57772795.7534843,rifR,Ancestor,Ancestor
4299,6.14,1,conj,A1,58104583.4493024,rifR,Ancestor,Ancestor
4313,6.16,1,conj,A1,58438272.7004574,rifR,Ancestor,Ancestor
4327,6.18,1,conj,A1,58773874.3493236,rifR,Ancestor,Ancestor
4341,6.2,1,conj,A1,59111399.299231,rifR,Ancestor,Ancestor
4355,6.22,1,conj,A1,59450858.5147924,rifR,Ancestor,Ancestor
4369,6.24,1,conj,A1,59792263.0222332,rifR,Ancestor,Ancestor
4383,6.26,1,conj,A1,60135623.9097224,rifR,Ancestor,Ancestor
4397,6.28,1,conj,A1,60480952.3277043,rifR,Ancestor,Ancestor
4411,6.3,1,conj,A1,60828259.4892327,rifR,Ancestor,Ancestor
4425,6.32,1,conj,A1,61177556.6703057,rifR,Ancestor,Ancestor
4439,6.34,1,conj,A1,61528855.210203104,rifR,Ancestor,Ancestor
4453,6.36,1,conj,A1,61882166.5118237,rifR,Ancestor,Ancestor
4467,6.38,1,conj,A1,62237502.0420255,rifR,Ancestor,Ancestor
4481,6.4,1,conj,A1,62594873.3319668,rifR,Ancestor,Ancestor
4495,6.42,1,conj,A1,62954291.9774485,rifR,Ancestor,Ancestor
4509,6.44,1,conj,A1,63315769.6392582,rifR,Ancestor,Ancestor
4523,6.46,1,conj,A1,63679318.043516,rifR,Ancestor,Ancestor
4537,6.48,1,conj,A1,64044948.9820211,rifR,Ancestor,Ancestor
4551,6.5,1,conj,A1,64412674.3126004,rifR,Ancestor,Ancestor
4565,6.52,1,conj,A1,64782505.9594585,rifR,Ancestor,Ancestor
4579,6.54,1,conj,A1,65154455.9135285,rifR,Ancestor,Ancestor
4593,6.56,1,conj,A1,65528536.2328257,rifR,Ancestor,Ancestor
4607,6.58,1,conj,A1,65904759.0428009,rifR,Ancestor,Ancestor
4621,6.6,1,conj,A1,66283136.5366965,rifR,Ancestor,Ancestor
4635,6.62,1,conj,A1,66663680.9759038,rifR,Ancestor,Ancestor
4649,6.64,1,conj,A1,67046404.6903212,rifR,Ancestor,Ancestor
4663,6.66,1,conj,A1,67431320.078714,rifR,Ancestor,Ancestor
4677,6.68,1,conj,A1,67818439.6090763,rifR,Ancestor,Ancestor
4691,6.7,1,conj,A1,68207775.8189936,rifR,Ancestor,Ancestor
4705,6.72,1,conj,A1,68599341.3160066,rifR,Ancestor,Ancestor
4719,6.74,1,conj,A1,68993148.7779774,rifR,Ancestor,Ancestor
4733,6.76,1,conj,A1,69389210.9534561,rifR,Ancestor,Ancestor
4747,6.78,1,conj,A1,69787540.6620493,rifR,Ancestor,Ancestor
4761,6.8,1,conj,A1,70188150.7947898,rifR,Ancestor,Ancestor
4775,6.82,1,conj,A1,70591054.3145078,rifR,Ancestor,Ancestor
4789,6.84,1,conj,A1,70996264.2562034,rifR,Ancestor,Ancestor
4803,6.86,1,conj,A1,71403793.7274203,rifR,Ancestor,Ancestor
4817,6.88,1,conj,A1,71813655.9086211,rifR,Ancestor,Ancestor
4831,6.9,1,conj,A1,72225864.0535637,rifR,Ancestor,Ancestor
4845,6.92,1,conj,A1,72640431.4896792,rifR,Ancestor,Ancestor
4859,6.94,1,conj,A1,73057371.618451,rifR,Ancestor,Ancestor
4873,6.96,1,conj,A1,73476697.9157953,rifR,Ancestor,Ancestor
4887,6.98,1,conj,A1,73898423.9324425,rifR,Ancestor,Ancestor
4901,7,1,conj,A1,74322563.2943206,rifR,Ancestor,Ancestor
4,0,1,conj,A2,0,nalR,Ancestor,Ancestor
18,0.02,1,conj,A2,18.898569101069,nalR,Ancestor,Ancestor
32,0.04,1,conj,A2,38.1464039089493,nalR,Ancestor,Ancestor
46,0.06,1,conj,A2,57.7485747157142,nalR,Ancestor,Ancestor
60,0.08,1,conj,A2,77.7102199195641,nalR,Ancestor,Ancestor
74,0.1,1,conj,A2,98.0365469116304,nalR,Ancestor,Ancestor
88,0.12,1,conj,A2,118.732832974168,nalR,Ancestor,Ancestor
102,0.14,1,conj,A2,139.804426190283,nalR,Ancestor,Ancestor
116,0.16,1,conj,A2,161.256746365336,nalR,Ancestor,Ancestor
130,0.18,1,conj,A2,183.095285960184,nalR,Ancestor,Ancestor
