SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pLFC_S.pB10,67,8.041776467192218e-13,0.08499999999999996,187.1,0,0,54119384.16475987,4.706388043199333e-16
pLFC_S.pB10,68,9.10003939141424e-13,0.08499999999999996,187.1,0,0,54119384.16475987,5.325797310380103e-16
pLFC_S.pB10,69,1.0297565129188905e-12,0.08499999999999996,187.1,0,0,54119384.16475987,6.026737509327997e-16
pLFC_S.pB10,70,1.1652680063114277e-12,0.08499999999999996,187.1,0,0,54119384.16475987,6.819943187836619e-16
pLFC_S.pB10,71,1.3186122248298581e-12,0.08499999999999996,187.1,0,0,54119384.16475987,7.717563037312983e-16
pLFC_S.pB10,72,1.4921358778008499e-12,0.08499999999999996,187.1,0,0,54119384.16475987,8.733346415493209e-16
pLFC_S.pB10,73,1.6884944913261273e-12,0.08499999999999996,187.1,0,0,54119384.16475987,9.882854534735295e-16
pLFC_S.pB10,74,1.9106930472314555e-12,0.08499999999999996,187.1,0,0,54119384.16475987,1.11836995954627e-15
pLFC_S.pB10,75,2.162131969925083e-12,0.08499999999999996,187.1,0,0,54119384.16475987,1.2655815585371121e-15
pLFC_S.pB10,76,2.4466591649275234e-12,0.08499999999999996,187.1,0,0,54119384.16475987,1.432176496675601e-15
pLFC_S.pB10,77,2.768628905446167e-12,0.08499999999999996,187.1,0,0,54119384.16475987,1.6207086045490488e-15
pLFC_S.pB10,78,3.1329684681679297e-12,0.08499999999999996,187.1,0,0,54119384.16475987,1.834068646590068e-15
pLFC_S.pB10,79,3.5452535380333785e-12,0.08499999999999996,187.1,0,0,54119384.16475987,2.0755289017726322e-15
pLFC_S.pB10,80,4.011793535952223e-12,0.08499999999999996,187.1,0,0,54119384.16475987,2.3487936788116952e-15
pLFC_S.pB10,81,4.5397281752762786e-12,0.08499999999999996,187.1,0,0,54119384.16475987,2.658056565901525e-15
pLFC_S.pB10,82,5.137136724685786e-12,0.08499999999999996,187.1,0,0,54119384.16475987,3.00806532567891e-15
pLFC_S.pB10,83,5.813161649597963e-12,0.08499999999999996,187.1,0,0,54119384.16475987,3.404195472824477e-15
pLFC_S.pB10,84,6.578148524248903e-12,0.08499999999999996,187.1,0,0,54119384.16475987,3.8525337170613366e-15
pLFC_S.pB10,85,7.443804355598938e-12,0.08499999999999996,187.1,0,0,54119384.16475987,4.35997262127738e-15
pLFC_S.pB10,86,8.423376741977753e-12,0.08499999999999996,187.1,0,0,54119384.16475987,4.9343180166355205e-15
pLFC_S.pB10,87,9.531856608230638e-12,0.08499999999999996,187.1,0,0,54119384.16475987,5.584410938068765e-15
pLFC_S.pB10,88,1.0786207619931056e-11,0.08499999999999996,187.1,0,0,54119384.16475987,6.320266099518579e-15
pLFC_S.pB10,89,1.2205625787509084e-11,0.08499999999999996,187.1,0,0,54119384.16475987,7.153229224702153e-15
pLFC_S.pB10,90,1.3811833233158088e-11,0.08499999999999996,187.1,0,0,54119384.16475987,8.096155893346354e-15
pLFC_S.pB10,91,1.5629410616192662e-11,0.08499999999999996,187.1,0,0,54119384.16475987,9.163614963478703e-15
pLFC_S.pB10,92,1.7686173304143018e-11,0.08499999999999996,187.1,0,0,54119384.16475987,1.0372120098171049e-14
pLFC_S.pB10,93,2.0013597046334496e-11,0.08499999999999996,187.1,0,0,54119384.16475987,1.1740393473074488e-14
pLFC_S.pB10,94,2.264729966426489e-11,0.08499999999999996,187.1,0,0,54119384.16475987,1.3289666385077045e-14
pLFC_S.pB10,95,2.5627586130347737e-11,0.08499999999999996,187.1,0,0,54119384.16475987,1.5044022242028764e-14
pLFC_S.pB10,96,2.9000065376655582e-11,0.08499999999999996,187.1,0,0,54119384.16475987,1.7030788312906084e-14
pLFC_S.pB10,97,3.2816348273019725e-11,0.08499999999999996,187.1,0,0,54119384.16475987,1.928098368707306e-14
pLFC_S.pB10,98,3.7134837456022286e-11,0.08499999999999996,187.1,0,0,54119384.16475987,2.182983216790995e-14
pLFC_S.pB10,99,4.202162109606038e-11,0.08499999999999996,187.1,0,0,54119384.16475987,2.4717350356970955e-14
pLFC_S.pB10,100,4.7551484280282076e-11,0.08499999999999996,187.1,0,0,54119384.16475987,2.7989023029093747e-14
pLFC_S.pB10,101,5.38090534891309e-11,0.08499999999999996,187.1,0,0,54119384.16475987,3.16965801312324e-14
pLFC_S.pB10,102,6.089009168104533e-11,0.08499999999999996,187.1,0,0,54119384.16475987,3.589889245312363e-14
pLFC_S.pB10,103,6.8902963804688e-11,0.08499999999999996,187.1,0,0,54119384.16475987,4.066300633727824e-14
pLFC_S.pB10,104,7.797029516623351e-11,0.08499999999999996,187.1,0,0,54119384.16475987,4.606534187445985e-14
pLFC_S.pB10,105,8.823084803060315e-11,0.08499999999999996,187.1,0,0,54119384.16475987,5.21930840685944e-14
pLFC_S.pB10,106,9.984164517528624e-11,0.08499999999999996,187.1,0,0,54119384.16475987,5.914580271063957e-14
pLFC_S.pB10,107,1.1298037289463883e-10,0.08499999999999996,187.1,0,0,54119384.16475987,6.703734451067409e-14
