SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pLFC_S.pB10,43,4.012185542132585e-16,0.09651282051282048,216,0,0,1000053655.2323776,1.2525371429061546e-18,-15.396618991389127,1000053655.2323776,1.2525371429061546e-18,1,1.2524699413404059e-27,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,44,6.434417157326109e-16,0.09651282051282048,216,0,0,1000053655.2323776,2.0087175819469847e-18,-15.191490786260923,1000053655.2323776,2.0087175819469847e-18,1,2.008609809520899e-27,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,45,1.031899540031906e-15,0.09651282051282048,216,0,0,1000053655.2323776,3.2214187793865268e-18,-14.986362581132717,1000053655.2323776,3.2214187793865268e-18,1,3.2212459426869265e-27,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,46,1.654876634017541e-15,0.09651282051282048,216,0,0,1000053655.2323776,5.16625158714639e-18,-14.781234376004512,1000053655.2323776,5.16625158714639e-18,1,5.165974405589201e-27,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,47,2.6539566765700364e-15,0.09651282051282048,216,0,0,1000053655.2323776,8.285219415470029e-18,-14.576106170876308,1000053655.2323776,8.285219415470029e-18,1,8.284774893947897e-27,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,48,4.256200067319365e-15,0.09651282051282048,216,0,0,1000053655.2323776,1.3287174301378579e-17,-14.370977965748102,1000053655.2323776,1.3287174301378579e-17,1,1.3286461413203978e-26,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,49,6.825747825115728e-15,0.09651282051282048,216,0,0,1000053655.2323776,2.130892295858535e-17,-14.165849760619897,1000053655.2323776,2.130892295858535e-17,1,2.1307779684714914e-26,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,50,1.0946579727257996e-14,0.09651282051282048,216,0,0,1000053655.2323776,3.417360269374988e-17,-13.960721555491691,1000053655.2323776,3.417360269374988e-17,1,3.417176919953272e-26,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,51,1.7555235088571945e-14,0.09651282051282048,216,0,0,1000053655.2323776,5.480506202955848e-17,-13.755593350363487,1000053655.2323776,5.480506202955848e-17,1,5.480212160898876e-26,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,52,2.8153659562503828e-14,0.09651282051282048,216,0,0,1000053655.2323776,8.78924578037633e-17,-13.550465145235282,1000053655.2323776,8.78924578037633e-17,1,8.788774216653421e-26,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,53,4.5150551545581374e-14,0.09651282051282048,216,0,0,1000053655.2323776,1.4095620320378122e-16,-13.345336940107076,1000053655.2323776,1.4095620320378122e-16,1,1.4094864057171803e-25,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,54,7.240878580435932e-14,0.09651282051282048,216,0,0,1000053655.2323776,2.2605776036682814e-16,-13.140208734978872,1000053655.2323776,2.2605776036682814e-16,1,2.26045631835924e-25,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,55,1.1612332700672657e-13,0.09651282051282048,216,0,0,1000053655.2323776,3.625424686991493e-16,-12.935080529850666,1000053655.2323776,3.625424686991493e-16,1,3.625230174424062e-25,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,56,1.8622915610745218e-13,0.09651282051282048,216,0,0,1000053655.2323776,5.814403326962859e-16,-12.729952324722461,1000053655.2323776,5.814403326962859e-16,1,5.814091370539308e-25,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,57,2.986591882825131e-13,0.09651282051282048,216,0,0,1000053655.2323776,9.325289538944617e-16,-12.524824119594257,1000053655.2323776,9.325289538944617e-16,1,9.324789215212402e-25,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,58,4.78965338242225e-13,0.09651282051282048,216,0,0,1000053655.2323776,1.495674138517622e-15,-12.31969591446605,1000053655.2323776,1.495674138517622e-15,1,1.4955938920798e-24,0.009900990099009901,-0.009900990099009901,Decrease
