SetID,SweepID,gamma_M,psi_M
pDGs_S.pB10,1,1.5600000000000017e-16,0.07599999999999996
pDGs_S.pB10,2,2.2719036249019434e-16,0.07599999999999996
pDGs_S.pB10,3,3.308683385155504e-16,0.07599999999999996
pDGs_S.pB10,4,4.818596010504882e-16,0.07599999999999996
pDGs_S.pB10,5,7.017554963592355e-16,0.07599999999999996
pDGs_S.pB10,6,1.0220005487008985e-15,0.07599999999999996
pDGs_S.pB10,7,1.4883889431059898e-15,0.07599999999999996
pDGs_S.pB10,8,2.1676129712220946e-15,0.07599999999999996
pDGs_S.pB10,9,3.1567998504512458e-15,0.07599999999999996
pDGs_S.pB10,10,4.597400655980828e-15,0.07599999999999996
pDGs_S.pB10,11,6.695417445800901e-15,0.07599999999999996
pDGs_S.pB10,12,9.750861003427414e-15,0.07599999999999996
pDGs_S.pB10,13,1.420065157666777e-14,0.07599999999999996
pDGs_S.pB10,14,2.0681097303205752e-14,0.07599999999999996
pDGs_S.pB10,15,3.0118884570578663e-14,0.07599999999999996
pDGs_S.pB10,16,4.386359168839796e-14,0.07599999999999996
pDGs_S.pB10,17,6.38806749731346e-14,0.07599999999999996
pDGs_S.pB10,18,9.303252373887642e-14,0.07599999999999996
pDGs_S.pB10,19,1.3548777430521106e-13,0.07599999999999996
pDGs_S.pB10,20,1.9731741382942635e-13,0.07599999999999996
pDGs_S.pB10,21,2.8736291521496804e-13,0.07599999999999996
pDGs_S.pB10,22,4.185005440636379e-13,0.07599999999999996
pDGs_S.pB10,23,6.094826301805215e-13,0.07599999999999996
pDGs_S.pB10,24,8.876191005268529e-13,0.07599999999999996
pDGs_S.pB10,25,1.2926827256533114e-12,0.07599999999999996
pDGs_S.pB10,26,1.882596519397351e-12,0.07599999999999996
pDGs_S.pB10,27,2.7417165747734743e-12,0.07599999999999996
pDGs_S.pB10,28,3.992894759411276e-12,0.07599999999999996
pDGs_S.pB10,29,5.8150462036913094e-12,0.07599999999999996
pDGs_S.pB10,30,8.468733685345229e-12,0.07599999999999996
pDGs_S.pB10,31,1.2333427409015977e-11,0.07599999999999996
pDGs_S.pB10,32,1.796176822949261e-11,0.07599999999999996
pDGs_S.pB10,33,2.6158593814251675e-11,0.07599999999999996
pDGs_S.pB10,34,3.809602827495905e-11,0.07599999999999996
pDGs_S.pB10,35,5.548109277708075e-11,0.07599999999999996
pDGs_S.pB10,36,8.079980499600684e-11,0.07599999999999996
pDGs_S.pB10,37,1.17672672988332e-10,0.07599999999999996
pDGs_S.pB10,38,1.713724181500591e-10,0.07599999999999996
pDGs_S.pB10,39,2.495779602585452e-10,0.07599999999999996
pDGs_S.pB10,40,3.634724824403969e-10,0.07599999999999996
pDGs_S.pB10,41,5.29342596415672e-10,0.07599999999999996
pDGs_S.pB10,42,7.709072843665164e-10,0.07599999999999996
pDGs_S.pB10,43,1.1227096498817996e-9,0.07599999999999996
pDGs_S.pB10,44,1.6350564892813074e-9,0.07599999999999996
pDGs_S.pB10,45,2.381212028793362e-9,0.07599999999999996
pDGs_S.pB10,46,3.4678745127408617e-9,0.07599999999999996
pDGs_S.pB10,47,5.050433766795523e-9,0.07599999999999996
pDGs_S.pB10,48,7.355191526993536e-9,0.07599999999999996
pDGs_S.pB10,49,1.071172198206709e-8,0.07599999999999996
pDGs_S.pB10,50,1.5600000000000017e-8,0.07599999999999996
pDGs_S.pB10,51,1.5600000000000017e-16,0.09232653061224486
pDGs_S.pB10,52,2.2719036249019434e-16,0.09232653061224486
pDGs_S.pB10,53,3.308683385155504e-16,0.09232653061224486
pDGs_S.pB10,54,4.818596010504882e-16,0.09232653061224486
pDGs_S.pB10,55,7.017554963592355e-16,0.09232653061224486
pDGs_S.pB10,56,1.0220005487008985e-15,0.09232653061224486
pDGs_S.pB10,57,1.4883889431059898e-15,0.09232653061224486
pDGs_S.pB10,58,2.1676129712220946e-15,0.09232653061224486
pDGs_S.pB10,59,3.1567998504512458e-15,0.09232653061224486
