SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pHFC_S.pB10-A,4900,1.610000000000001e-10,0.6108787878787879,29,0,0,12821663.984017434,987189088.8074737,-9.79317412396815,12821663.984017434,987189088.8074737,0.012821526116820501,0.9871784738831795,0.009900990099009901,0.9772774837841696,Increase
pHFC_S.pB10-A,4901,1.6100000000000007e-18,0.618959595959596,29,0,0,295064298.3891871,262.7571787908991,-17.79317412396815,295064298.3891871,262.7571787908991,0.9999991094925877,8.905074122424319e-7,0.009900990099009901,-0.009900099591597659,Decrease
pHFC_S.pB10-A,4902,1.939250699816635e-18,0.618959595959596,29,0,0,295064298.1660513,316.4919518606537,-17.71236604316007,295064298.1660513,316.4919518606537,0.9999989273808645,1.0726191353967877e-6,0.009900990099009901,-0.009899917479874504,Decrease
pHFC_S.pB10-A,4903,2.3358343333784694e-18,0.618959595959596,29,0,0,295064297.8972833,381.21567615836193,-17.631557962351987,295064297.8972833,381.21567615836193,0.9999987080267375,1.2919732626229428e-6,0.009900990099009901,-0.009899698125747277,Decrease
pHFC_S.pB10-A,4904,2.8135207240123707e-18,0.618959595959596,29,0,0,295064297.5735498,459.1756310688749,-17.550749881543908,295064297.5735498,459.1756310688749,0.9999984438140423,1.5561859577123139e-6,0.009900990099009901,-0.009899433913052189,Decrease
pHFC_S.pB10-A,4905,3.3888956726643427e-18,0.618959595959596,29,0,0,295064297.18361115,553.0786725469012,-17.46994180073583,295064297.18361115,553.0786725469012,0.9999981255691011,1.874430899021922e-6,0.009900990099009901,-0.009899115668110879,Decrease
pHFC_S.pB10-A,4906,4.081936835291891e-18,0.618959595959596,29,0,0,295064296.7139319,666.1852181434591,-17.389133719927745,295064296.7139319,666.1852181434591,0.9999977422422113,2.2577577886506094e-6,0.009900990099009901,-0.009898732341221251,Decrease
pHFC_S.pB10-A,4907,4.916707369221797e-18,0.618959595959596,29,0,0,295064296.14820266,802.422452298706,-17.308325639119666,295064296.14820266,802.422452298706,0.9999972805240058,2.7194759942323766e-6,0.009900990099009901,-0.00989827062301567,Decrease
pHFC_S.pB10-A,4908,5.9221914326441295e-18,0.618959595959596,29,0,0,295064295.4667738,966.520682512176,-17.227517558311582,295064295.4667738,966.520682512176,0.9999967243833584,3.2756166415593316e-6,0.009900990099009901,-0.009897714482368342,Decrease
pHFC_S.pB10-A,4909,7.133300546710062e-18,0.618959595959596,29,0,0,295064294.6459911,1164.1775808236457,-17.146709477503503,295064294.6459911,1164.1775808236457,0.9999960545108009,3.9454891991262884e-6,0.009900990099009901,-0.009897044609810775,Decrease
pHFC_S.pB10-A,4910,8.592085762242152e-18,0.618959595959596,29,0,0,295064293.65736204,1402.2560132458923,-17.065901396695423,295064293.65736204,1402.2560132458923,0.9999952476481249,4.752351875080603e-6,0.009900990099009901,-0.00989623774713482,Decrease
pHFC_S.pB10-A,4911,1.0349197718827803e-17,0.618959595959596,29,0,0,295064292.46654284,1689.02232599837,-16.98509331588734,295064292.46654284,1689.02232599837,0.9999942757809034,5.724219096609371e-6,0.009900990099009901,-0.009895265879913292,Decrease
pHFC_S.pB10-A,4912,1.2465645291166163e-17,0.618959595959596,29,0,0,295064291.03220415,2034.4333620930088,-16.90428523507926,295064291.03220415,2034.4333620930088,0.9999931051659018,6.894834098343845e-6,0.009900990099009901,-0.009894095264911557,Decrease
pHFC_S.pB10-A,4913,1.501491388481982e-17,0.618959595959596,29,0,0,295064289.3045356,2450.4821737892244,-16.82347715427118,295064289.3045356,2450.4821737892244,0.9999916951596254,8.304840374623614e-6,0.009900990099009901,-0.009892685258635278,Decrease
pHFC_S.pB10-A,4914,1.808551693094631e-17,0.618959595959596,29,0,0,295064287.22355115,2951.6144344142017,-16.742669073463098,295064287.22355115,2951.6144344142017,0.9999899968073512,1.0003192648692738e-5,0.009900990099009901,-0.00989098690636121,Decrease
pHFC_S.pB10-A,4915,2.1784069170734915e-17,0.618959595959596,29,0,0,295064284.71699435,3555.2300077936357,-16.66186099265502,295064284.71699435,3555.2300077936357,0.9999879511436813,1.2048856318710299e-5,0.009900990099009901,-0.00988894124269119,Decrease
pHFC_S.pB10-A,4916,2.6238988437392323e-17,0.618959595959596,29,0,0,295064281.6978382,4282.287090289567,-16.58105291184694,295064281.6978382,4282.287090289567,0.999985487145657,1.451285434292586e-5,0.009900990099009901,-0.009886477244666975,Decrease
pHFC_S.pB10-A,4917,3.160495446564847e-17,0.618959595959596,29,0,0,295064278.0612501,5158.029901853173,-16.500244831038856,295064278.0612501,5158.029901853173,0.9999825192674301,1.7480732569874742e-5,0.009900990099009901,-0.009883509366440026,Decrease
pHFC_S.pB10-A,4918,3.806827954359108e-17,0.618959595959596,29,0,0,295064273.68095654,6212.865192226351,-16.419436750230776,295064273.68095654,6212.865192226351,0.9999789444709806,2.105552901935065e-5,0.009900990099009901,-0.009879934569990551,Decrease
pHFC_S.pB10-A,4919,4.58533774818163e-17,0.618959595959596,29,0,0,295064268.40487266,7483.417995407527,-16.338628669422697,295064268.40487266,7483.417995407527,0.9999746386499244,2.5361350075624427e-5,0.009900990099009901,-0.009875628748934277,Decrease
pHFC_S.pB10-A,4920,5.523055550967034e-17,0.618959595959596,29,0,0,295064262.0498023,9013.803289121275,-16.257820588614614,295064262.0498023,9013.803289121275,0.999969452322434,3.054767756605986e-5,0.009900990099009901,-0.009870442421443842,Decrease
pHFC_S.pB10-A,4921,6.652539964185691e-17,0.618959595959596,29,0,0,295064254.3950714,10857.157712397233,-16.177012507806534,295064254.3950714,10857.157712397233,0.999963205444013,3.6794555986993424e-5,0.009900990099009901,-0.009864195543022907,Decrease
pHFC_S.pB10-A,4922,8.013007938574676e-17,0.618959595959596,29,0,0,295064245.17489976,13077.484523722283,-16.096204426998455,295064245.17489976,13077.484523722283,0.9999556811604299,4.43188395701158e-5,0.009900990099009901,-0.009856671259439785,Decrease
pHFC_S.pB10-A,4923,9.651696430134972e-17,0.618959595959596,29,0,0,295064234.06913555,15751.875858076177,-16.01539634619037,295064234.06913555,15751.875858076177,0.9999466182845047,5.338171549531154e-5,0.009900990099009901,-0.009847608383514589,Decrease
pHFC_S.pB10-A,4924,1.1625502519600593e-16,0.618959595959596,29,0,0,295064220.6921459,18973.189441092534,-15.934588265382292,295064220.6921459,18973.189441092534,0.9999357022364049,6.429776359512438e-5,0.009900990099009901,-0.009836692335414777,Decrease
pHFC_S.pB10-A,4925,1.4002958942146322e-16,0.618959595959596,29,0,0,295064204.579438,22853.272697399418,-15.85378018457421,295064204.579438,22853.272697399418,0.999922554134147,7.744586585308978e-5,0.009900990099009901,-0.009823544233156812,Decrease
pHFC_S.pB10-A,4926,1.6866613619913636e-16,0.618959595959596,29,0,0,295064185.1715078,27526.846195673847,-15.77297210376613,295064185.1715078,27526.846195673847,0.999906717657343,9.328234265699209e-5,0.009900990099009901,-0.00980770775635291,Decrease
pHFC_S.pB10-A,4927,2.031589581736291e-16,0.618959595959596,29,0,0,295064161.79442894,33156.181264918974,-15.69216402295805,295064161.79442894,33156.181264918974,0.9998876432307403,1.1235676925959027e-4,0.009900990099009901,-0.00978863332975031,Decrease
pHFC_S.pB10-A,4928,2.4470568435542237e-16,0.618959595959596,29,0,0,295064133.6364129,39936.73418961413,-15.611355942149968,295064133.6364129,39936.73418961413,0.9998646689822357,1.353310177642081e-4,0.009900990099009901,-0.009765659081245694,Decrease
pHFC_S.pB10-A,4929,2.947488631275547e-16,0.618959595959596,29,0,0,295064099.71963507,48103.93260289416,-15.530547861341887,295064099.71963507,48103.93260289416,0.9998369978197866,1.630021802133948e-4,0.009900990099009901,-0.009737987918796506,Decrease
