SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFC_S.pB10-A,24,2.7651914469525893e-17,0.223,29,0,0,295079481.1397412,0.05237134155374259
pHFC_S.pB10-A,25,3.1290786550370104e-17,0.223,29,0,0,295079481.13906735,0.05926318312083885
pHFC_S.pB10-A,26,3.5408518423557e-17,0.223,29,0,0,295079481.1383004,0.06706196117343312
pHFC_S.pB10-A,27,4.006812596203487e-17,0.223,29,0,0,295079481.137427,0.07588702462435816
pHFC_S.pB10-A,28,4.5340917654475946e-17,0.223,29,0,0,295079481.1364499,0.0858734281867803
pHFC_S.pB10-A,29,5.130758587755934e-17,0.223,29,0,0,295079481.13534266,0.09717399918964607
pHFC_S.pB10-A,30,5.805944177495565e-17,0.223,29,0,0,295079481.1340846,0.10996167637715071
pHFC_S.pB10-A,31,6.569981264103561e-17,0.223,29,0,0,295079481.13265586,0.12443215648415482
pHFC_S.pB10-A,32,7.434562319421266e-17,0.223,29,0,0,295079481.13105106,0.14080688908953606
pHFC_S.pB10-A,33,8.412918493900786e-17,0.223,29,0,0,295079481.12923104,0.15933646557940548
pHFC_S.pB10-A,34,9.520022100040295e-17,0.223,29,0,0,295079481.12716717,0.18030445408331958
pHFC_S.pB10-A,35,1.077281574176216e-16,0.223,29,0,0,295079481.1248329,0.20403173907172173
pHFC_S.pB10-A,36,1.2190471596223223e-16,0.223,29,0,0,295079481.1221996,0.23088143202580094
pHFC_S.pB10-A,37,1.3794684815988203e-16,0.223,29,0,0,295079481.1192095,0.2612644283305948
pHFC_S.pB10-A,38,1.561000554165683e-16,0.223,29,0,0,295079481.1158309,0.2956456954315362
pHFC_S.pB10-A,39,1.7664214605913935e-16,0.223,29,0,0,295079481.1120121,0.33455138848569865
pHFC_S.pB10-A,40,1.9988748678603223e-16,0.223,29,0,0,295079481.1076785,0.37857690240257963
pHFC_S.pB10-A,41,2.261918135905093e-16,0.223,29,0,0,295079481.1027855,0.42839598349947167
pHFC_S.pB10-A,42,2.5595767578052644e-16,0.223,29,0,0,295079481.0972393,0.4847710402122836
pHFC_S.pB10-A,43,2.896405964080313e-16,0.223,29,0,0,295079481.0909695,0.5485648106527111
pHFC_S.pB10-A,44,3.2775604338403796e-16,0.223,29,0,0,295079481.0838732,0.6207535655671972
pHFC_S.pB10-A,45,3.70887317962245e-16,0.223,29,0,0,295079481.07584333,0.7024420487504965
pHFC_S.pB10-A,46,4.1969448131288573e-16,0.223,29,0,0,295079481.0667582,0.7948803835558562
pHFC_S.pB10-A,47,4.749244557950137e-16,0.223,29,0,0,295079481.0564758,0.899483204232774
pHFC_S.pB10-A,48,5.3742245551243765e-16,0.223,29,0,0,295079481.0448399,1.017851304870715
pHFC_S.pB10-A,49,6.081449210812605e-16,0.223,29,0,0,295079481.03167456,1.1517961372565493
pHFC_S.pB10-A,50,6.881741565567563e-16,0.223,29,0,0,295079481.016775,1.3033675325519916
pHFC_S.pB10-A,51,7.787348925163852e-16,0.223,29,0,0,295079480.9999105,1.4748850710342658
pHFC_S.pB10-A,52,8.81213028772745e-16,0.223,29,0,0,295079480.9808363,1.6689735799720973
pHFC_S.pB10-A,53,9.971768435462681e-16,0.223,29,0,0,295079480.959248,1.8886033028857356
pHFC_S.pB10-A,54,1.1284009936731628e-15,0.223,29,0,0,295079480.93481594,2.137135354929567
pHFC_S.pB10-A,55,1.2768936731366209e-15,0.223,29,0,0,295079480.9071647,2.4183731600344376
pHFC_S.pB10-A,56,1.4449273455430813e-15,0.223,29,0,0,295079480.87588376,2.736620656991285
pHFC_S.pB10-A,57,1.6350735208590708e-15,0.223,29,0,0,295079480.84048223,3.096748165249749
pHFC_S.pB10-A,58,1.8502421086159576e-15,0.223,29,0,0,295079480.80042505,3.5042669184298196
pHFC_S.pB10-A,59,2.093725949825771e-15,0.223,29,0,0,295079480.75509554,3.9654134061968893
pHFC_S.pB10-A,60,2.3692512091041713e-15,0.223,29,0,0,295079480.70380324,4.487244815259825
pHFC_S.pB10-A,61,2.6810343981783728e-15,0.223,29,0,0,295079480.64575434,5.077747030115789
