SetID,SweepID,gamma_M,psi_M
pHFC_S.pB10-A,66,4.974606831538704e-15,0.22299999999999998
pHFC_S.pB10-A,67,5.629243527034554e-15,0.22299999999999998
pHFC_S.pB10-A,68,6.37002757398997e-15,0.22299999999999998
pHFC_S.pB10-A,69,7.208295590432233e-15,0.22299999999999998
pHFC_S.pB10-A,70,8.156876044179993e-15,0.22299999999999998
pHFC_S.pB10-A,71,9.23028557380901e-15,0.22299999999999998
pHFC_S.pB10-A,72,1.0444951144605953e-14,0.22299999999999998
pHFC_S.pB10-A,73,1.1819461439282893e-14,0.22299999999999998
pHFC_S.pB10-A,74,1.3374851330620191e-14,0.22299999999999998
pHFC_S.pB10-A,75,1.5134923789475584e-14,0.22299999999999998
pHFC_S.pB10-A,76,1.7126614154492668e-14,0.22299999999999998
pHFC_S.pB10-A,77,1.9380402338123172e-14,0.22299999999999998
pHFC_S.pB10-A,78,2.193077927717551e-14,0.22299999999999998
pHFC_S.pB10-A,79,2.4816774766233653e-14,0.22299999999999998
pHFC_S.pB10-A,80,2.8082554751665567e-14,0.22299999999999998
pHFC_S.pB10-A,81,3.1778097226933964e-14,0.22299999999999998
pHFC_S.pB10-A,82,3.595995707280051e-14,0.22299999999999998
pHFC_S.pB10-A,83,4.0692131547185746e-14,0.22299999999999998
pHFC_S.pB10-A,84,4.604703966974233e-14,0.22299999999999998
pHFC_S.pB10-A,85,5.210663048919257e-14,0.22299999999999998
pHFC_S.pB10-A,86,5.896363719384428e-14,0.22299999999999998
pHFC_S.pB10-A,87,6.672299625761448e-14,0.22299999999999998
pHFC_S.pB10-A,88,7.55034533395174e-14,0.22299999999999998
pHFC_S.pB10-A,89,8.543938051256361e-14,0.22299999999999998
pHFC_S.pB10-A,90,9.668283263210664e-14,0.22299999999999998
pHFC_S.pB10-A,91,1.0940587431334866e-13,0.22299999999999998
pHFC_S.pB10-A,92,1.2380321312900116e-13,0.22299999999999998
pHFC_S.pB10-A,93,1.4009517932434148e-13,0.22299999999999998
pHFC_S.pB10-A,94,1.5853109764985423e-13,0.22299999999999998
pHFC_S.pB10-A,95,1.793931029124342e-13,0.22299999999999998
pHFC_S.pB10-A,96,2.0300045763658912e-13,0.22299999999999998
pHFC_S.pB10-A,97,2.2971443791113817e-13,0.22299999999999998
pHFC_S.pB10-A,98,2.599438621921561e-13,0.22299999999999998
pHFC_S.pB10-A,99,2.9415134767242274e-13,0.22299999999999998
pHFC_S.pB10-A,100,3.3286038996197463e-13,0.22299999999999998
pHFC_S.pB10-A,101,3.766633744239164e-13,0.22299999999999998
pHFC_S.pB10-A,102,4.2623064176731745e-13,0.22299999999999998
