SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pHFCi_S.pB10,1360,-2.8,0.26,2.472433380239338e-15,0.55,48,0,0,97577090.80439392,0,-14.606875401645539,97577090.80439392,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1361,-2.5999999999999996,0.26,3.918542833154948e-15,0.55,48,0,0,97577090.8043503,0,-14.406875401645538,97577090.8043503,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1362,-2.4,0.26,6.210471860634559e-15,0.55,48,0,0,97577090.80428156,0,-14.206875401645538,97577090.80428156,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1363,-2.2,0.26,9.842934573891011e-15,0.55,48,0,0,97577090.80417208,0,-14.006875401645539,97577090.80417208,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1364,-2,0.26,1.56e-14,0.55,48,0,0,97577090.80399887,0,-13.806875401645538,97577090.80399887,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1365,-1.7999999999999998,0.26,2.4724333802393382e-14,0.55,48,0,0,97577090.80372496,0,-13.606875401645539,97577090.80372496,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1366,-1.5999999999999996,0.26,3.918542833154948e-14,0.55,48,0,0,97577090.8032898,0,-13.406875401645538,97577090.8032898,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1367,-1.4,0.26,6.210471860634558e-14,0.55,48,0,0,97577090.8026001,0,-13.206875401645538,97577090.8026001,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1368,-1.1999999999999995,0.26,9.842934573891021e-14,0.55,48,0,0,97577090.80150686,0,-13.006875401645539,97577090.80150686,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1369,-1,0.26,1.5600000000000004e-13,0.55,48,0,0,97577090.7997746,0,-12.806875401645538,97577090.7997746,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1370,-0.7999999999999998,0.26,2.472433380239338e-13,0.55,48,0,0,97577090.79702972,0,-12.606875401645539,97577090.79702972,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1371,-0.5999999999999996,0.26,3.918542833154949e-13,0.55,48,0,0,97577090.7926769,0,-12.406875401645538,97577090.7926769,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1372,-0.3999999999999999,0.26,6.210471860634558e-13,0.55,48,0,0,97577090.78577718,0,-12.206875401645538,97577090.78577718,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1373,-0.19999999999999973,0.26,9.84293457389102e-13,0.55,48,0,0,97577090.77483746,0,-12.006875401645539,97577090.77483746,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1374,0,0.26,1.56e-12,0.55,48,0,0,97577090.7574886,0,-11.806875401645538,97577090.7574886,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1375,0.20000000000000015,0.26,2.472433380239338e-12,0.55,48,0,0,97577090.72996464,0,-11.606875401645539,97577090.72996464,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1376,0.4000000000000003,0.26,3.918542833154948e-12,0.55,48,0,0,97577090.6862724,0,-11.406875401645538,97577090.6862724,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1377,0.6000000000000005,0.26,6.210471860634565e-12,0.55,48,0,0,97577090.61685143,0,-11.206875401645538,97577090.61685143,0,1,0,1.999999960000001e-8,-1.999999960000001e-8,Decrease
pHFCi_S.pB10,1378,0.8000000000000007,0.26,9.842934573891032e-12,0.55,48,0,0,97577013.03586136,133602.25409001406,-11.006875401645537,97577013.03586136,133602.25409001406,0.9986326741092199,0.0013673258907801987,1.999999960000001e-8,0.0013673058907805987,Increase
pHFCi_S.pB10,1379,1,0.26,1.56e-11,0.55,48,0,0,97576966.8593416,212923.06960808337,-10.806875401645538,97576966.8593416,212923.06960808337,0.9978226474151594,0.002177352584840672,1.999999960000001e-8,0.002177332584841072,Increase
pHFCi_S.pB10,1380,1.2000000000000002,0.26,2.4724333802393383e-11,0.55,48,0,0,97576892.6141432,340447.0708881765,-10.606875401645539,97576892.6141432,340447.0708881765,0.996523117642051,0.0034768823579489124,1.999999960000001e-8,0.0034768623579493124,Increase
pHFCi_S.pB10,1381,1.4000000000000004,0.26,3.918542833154948e-11,0.55,48,0,0,97576772.22872454,547189.00245586,-10.406875401645538,97576772.22872454,547189.00245586,0.9944234925334223,0.005576507466577718,1.999999960000001e-8,0.005576487466578118,Increase
pHFCi_S.pB10,1382,1.6000000000000003,0.26,6.210471860634565e-11,0.55,48,0,0,97576574.40233584,886834.2247102285,-10.206875401645538,97576574.40233584,886834.2247102285,0.9909932609781028,0.009006739021897234,1.999999960000001e-8,0.009006719021897635,Increase
