SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pDim90_E.R1_max,1,2.1899999999999964e-16,0.05400000000000005,24,94101117.8708967,13846.658599179533,2465190.9712219792,0.003580744234755349
pDim90_E.R1_max,2,7.358002046961483e-16,0.05400000000000005,24,94101117.8732133,13846.658599203975,2465190.9712747075,0.012030653629264034
pDim90_E.R1_max,3,2.472154982789463e-15,0.05400000000000005,24,94101117.8809948,13846.658599285998,2465190.971451871,0.04042085149727886
pDim90_E.R1_max,4,8.305991517703622e-15,0.05400000000000005,24,94101117.90714063,13846.658599561535,2465190.972047112,0.1358071837739247
pDim90_E.R1_max,5,2.7906622186898548e-14,0.05400000000000005,24,94101117.99431163,13846.658600078685,2465190.976378636,0.4562927398415943
pDim90_E.R1_max,6,9.376117953195461e-14,0.05400000000000005,24,94101118.28946051,13846.658603189066,2465190.9830983654,1.5331203000975284
pDim90_E.R1_max,7,3.150205255349983e-13,0.05400000000000005,24,94101119.28137426,13846.65861377494,2465191.0049100406,5.151678582949366
pDim90_E.R1_max,8,1.058411722247212e-12,0.05400000000000005,24,94101122.61379877,13846.658648893223,2465191.0807791143,17.316303462002427
pDim90_E.R1_max,9,3.5560710588232856e-12,0.05400000000000005,24,94101133.81598336,13846.658766945757,2465191.3358147657,58.26552920305087
pDim90_E.R1_max,10,1.1947752570759026e-11,0.05400000000000005,24,94101171.51941775,13846.659164277562,2465192.1941536358,196.73538777165317
pDim90_E.R1_max,11,4.014227756723031e-11,0.05400000000000005,24,94101298.94854857,13846.660507006523,2465195.0956359706,672.1476903863586
pDim90_E.R1_max,12,1.348707582234593e-10,0.05400000000000005,24,94101735.82845531,13846.665111412689,2465205.031965628,2390.4963703010676
pDim90_E.R1_max,13,4.531412397641383e-10,0.05400000000000005,24,94103312.41850632,13846.68172583979,2465240.829825824,9797.63478791942
pDim90_E.R1_max,14,1.5224722236288519e-9,0.05400000000000005,24,94110374.52351362,13846.75614416934,2465399.9465483557,69732.41616522275
pDim90_E.R1_max,15,5.115230017307357e-9,0.05400000000000005,24,94246289.95994262,13848.18737872855,2468360.296426011,5793015.055339085
pDim90_E.R1_max,16,1.7186243350696962e-8,0.05400000000000005,24,446652828.44057506,15480.523970886685,6011339.03268349,557330351.9696196
pDim90_E.R1_max,17,5.7742654682194696e-8,0.05400000000000005,24,829914045.2229085,16182.865403010359,2932719.016954707,177147052.89473543
pDim90_E.R1_max,18,1.940048270998079e-7,0.05400000000000005,24,948310911.3123729,16338.168442017397,880580.4541590626,60802170.06502456
pDim90_E.R1_max,19,6.518209657172565e-7,0.05400000000000005,24,982054087.6255847,16379.131314797265,245302.75984718703,27694230.483255662
pDim90_E.R1_max,20,2.1899999999999964e-6,0.05400000000000005,24,991457565.6880441,16390.313933992697,69681.12211228583,18466362.875911433
pDim90_E.R1_max,21,2.1899999999999964e-16,0.12768421052631584,24,94100407.68391393,21588.020869117725,2465153.031087567,0.005582616353196105
pDim90_E.R1_max,22,7.358002046961483e-16,0.12768421052631584,24,94100407.68664388,21588.0208692238,2465153.0311463997,0.0187565822318171
pDim90_E.R1_max,23,2.472154982789463e-15,0.12768421052631584,24,94100407.69581491,21588.020869580032,2465153.031344188,0.06301877257456742
pDim90_E.R1_max,24,8.305991517703622e-15,0.12768421052631584,24,94100407.72617325,21588.020869867803,2465153.0335740494,0.21173235376256835
pDim90_E.R1_max,25,2.7906622186898548e-14,0.12768421052631584,24,94100407.82952365,21588.02087353751,2465153.036413961,0.7113904664080024
pDim90_E.R1_max,26,9.376117953195461e-14,0.12768421052631584,24,94100408.1773548,21588.020887050625,2465153.0439145947,2.39023563156463
pDim90_E.R1_max,27,3.150205255349983e-13,0.12768421052631584,24,94100409.3462376,21588.020932806667,2465153.0685089584,8.031806574234885
pDim90_E.R1_max,28,1.058411722247212e-12,0.12768421052631584,24,94100413.27355415,21588.021085381577,2465153.153196197,26.99725876303664
pDim90_E.R1_max,29,3.5560710588232856e-12,0.12768421052631584,24,94100426.47602586,21588.021597947663,2465153.4384892164,90.83980099793486
pDim90_E.R1_max,30,1.1947752570759026e-11,0.12768421052631584,24,94100470.9204398,21588.02332494259,2465154.3960910565,306.7234331055529
pDim90_E.R1_max,31,4.014227756723031e-11,0.12768421052631584,24,94100621.22125444,21588.029164070278,2465157.6350513087,1047.9224719714875
pDim90_E.R1_max,32,1.348707582234593e-10,0.12768421052631584,24,94101137.54989429,21588.04922317419,2465168.7443183996,3726.9401715998106
pDim90_E.R1_max,33,4.531412397641383e-10,0.12768421052631584,24,94103013.93304907,21588.12211983423,2465208.8894390184,15275.132509098423
pDim90_E.R1_max,34,1.5224722236288519e-9,0.12768421052631584,24,94111640.4335678,21588.457234514146,2465389.4027511226,108715.60833937163
pDim90_E.R1_max,35,5.115230017307357e-9,0.12768421052631584,24,94292897.00631154,21595.492666240894,2468843.6234287075,9017787.989086302
pDim90_E.R1_max,36,1.7186243350696962e-8,0.12768421052631584,24,361593379.1314404,27115.35738893924,4672158.846482743,643717346.6131313
