SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv,log_Mut_freq0,log_Mut_freq_change
pDim90_E.R1_max,96,1.7186243350696962e-8,0.3487368421052632,24,194016618.1666877,114330.3248290175,2205465.5580770723,813673582.624967,-7.76481904305462,196222083.72476476,813787912.949796,0.19427736791796352,0.8057226320820364,0.009900990099009901,0.7958216419830265,Increase,-2.0043213737826426,1.9105069365706617
pDim90_E.R1_max,97,5.7742654682194696e-8,0.3487368421052632,24,416887441.8163092,162854.53243108536,1298240.4943050973,591661463.1569561,-7.2385032535809355,418185682.3106143,591824317.6893872,0.414041130593374,0.585958869406626,0.009900990099009901,0.5760578793076161,Increase,-2.0043213737826426,1.772188506154569
pDim90_E.R1_max,98,1.940048270998079e-7,0.3487368421052632,24,619563606.5847181,195606.6340317452,531592.5499832677,389719194.23126614,-6.7121874641072505,620095199.1347014,389914800.8652979,0.6139495639990711,0.38605043600092886,0.009900990099009901,0.37614944590191896,Increase,-2.0043213737826426,1.5909654210605861
pDim90_E.R1_max,99,6.518209657172565e-7,0.3487368421052632,24,736734039.1679878,211922.09990662785,177286.1746133664,272886752.5574905,-6.185871674633567,736911325.3426012,273098674.65739715,0.7296079497654503,0.27039205023454976,0.009900990099009901,0.26049106013553985,Increase,-2.0043213737826426,1.4363152925980218
pDim90_E.R1_max,100,2.1899999999999964e-6,0.3487368421052632,24,785965278.3826547,218358.21165665865,54494.59730024732,223771868.8083887,-5.659555885159882,786019772.979955,223990227.02004537,0.7782296937455616,0.22177030625443836,0.009900990099009901,0.21186931615542845,Increase,-2.0043213737826426,1.350224770000004
pDim90_E.R1_max,101,2.1899999999999964e-16,0.422421052631579,24,94090687.34961917,127543.99402408129,2464633.7741667205,0.03297911061607124,-15.659555885159882,96555321.12378588,127544.0270031919,0.9986808000900235,0.001319199909976509,0.009900990099009901,-0.008581790189033392,Decrease,-2.0043213737826426,-0.8753680132175741
pDim90_E.R1_max,102,7.358002046961483e-16,0.422421052631579,24,94090687.3540958,127543.9940180219,2464633.775773235,0.11080385274621196,-15.133240095686197,96555321.12986904,127544.10482187464,0.9986807992862823,0.001319200713717681,0.009900990099009901,-0.00858178938529222,Decrease,-2.0043213737826426,-0.875367748617609
pDim90_E.R1_max,103,2.472154982789463e-15,0.422421052631579,24,94090687.37065832,127543.99403060036,2464633.775909067,0.3722811922448521,-14.606924306212514,96555321.14656739,127544.3663117926,0.9986807965854633,0.0013192034145368017,0.009900990099009901,-0.008581786684473099,Decrease,-2.0043213737826426,-0.8753668594810069
pDim90_E.R1_max,104,8.305991517703622e-15,0.422421052631579,24,94090687.42630464,127543.99407285984,2464633.7763653737,1.2508014649730208,-14.08060851673883,96555321.20267001,127545.24487432482,0.9986807875111613,0.0013192124888387023,0.009900990099009901,-0.008581777610171199,Decrease,-2.0043213737826426,-0.8753638721436148
pDim90_E.R1_max,105,2.7906622186898548e-14,0.422421052631579,24,94090687.61309452,127543.99421105428,2464633.778506634,4.202514261587128,-13.554292727265146,96555321.39160116,127548.19672531587,0.9986807570227445,0.0013192429772555705,0.009900990099009901,-0.008581747121754331,Decrease,-2.0043213737826426,-0.8753538352478789
